Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,-5.606963,0.764317,1.313546,-1.000000,0.766984,1
1,2.253244,7.423717,9.120249,0.901070,0.634938,0
2,2.389963,4.885955,9.048678,0.298261,0.663153,0
3,2.674830,7.951534,1.475744,-0.999457,0.669959,1
4,0.802657,7.759785,2.221631,-0.999544,0.702067,1
5,-5.438343,2.291053,1.313546,-0.999970,0.755742,1
6,2.382234,7.794881,9.117067,0.891779,0.649690,0
7,2.285602,4.885963,9.118323,0.322637,0.649938,0
8,2.701610,7.851903,1.475744,-0.999470,0.680732,1
9,0.853128,7.304130,2.221631,-0.999524,0.688709,1
10,2.389963,4.914629,9.048678,0.299070,0.655304,0
11,2.674830,7.967471,1.475744,-0.999465,0.669996,1
12,-5.648001,2.136645,1.143647,-0.999993,0.758267,1
13,-5.735570,2.125517,0.588320,-0.999995,0.765797,1
14,2.263554,7.365705,9.120249,0.895323,0.642208,0
15,2.253244,7.395031,9.120249,0.899548,0.641692,0
16,2.716529,7.951534,1.475744,-0.999476,0.686579,1
17,2.728919,7.951534,1.427846,-0.999493,0.686922,1
18,-5.606963,0.794951,1.313546,-1.000000,0.766465,1
19,2.253244,7.365705,9.120249,0.896277,0.641899,0
