Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,1.244521,4.695984,3.682276,-0.999995,0.763989,1
1,1.244521,6.030394,3.664827,-1.000000,0.775781,1
2,1.244521,6.432261,3.700530,-1.000000,0.776778,1
3,4.739724,7.885817,4.153810,-1.000000,0.769635,1
4,6.088823,5.015194,1.522814,-0.999642,0.702539,1
5,6.090979,5.177224,1.505716,-0.999653,0.705329,1
6,6.195925,5.015194,1.522786,-0.999669,0.707046,1
7,7.117305,5.112925,1.521938,-0.999720,0.708446,1
8,7.186463,5.238935,2.238253,-0.999733,0.711036,1
9,7.502488,5.117098,1.516063,-0.999771,0.714383,1
10,7.581685,5.238935,2.221460,-0.999782,0.716863,1
11,7.974385,4.378880,3.693190,-0.999963,0.739760,1
12,7.974465,4.387207,3.615816,-0.999964,0.740000,1
13,7.974465,5.013769,3.612425,-0.999987,0.741218,1
14,7.977745,3.922942,3.693762,-0.999867,0.731361,1
15,7.995612,3.934054,3.691265,-0.999881,0.732580,1
16,7.995883,6.979179,3.693190,-0.999997,0.768009,1
17,7.995888,5.415806,3.594413,-0.999993,0.748380,1
18,7.996620,6.021299,3.828284,-0.999993,0.756802,1
19,7.996990,6.072802,3.695146,-0.999994,0.759336,1
