Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,-6.924225,3.716329,0.689952,-0.999812,0.762160,1
1,-6.904518,3.716329,0.689952,-0.999801,0.761779,1
2,-6.893812,3.716329,0.689952,-0.999795,0.761487,1
3,-6.893812,3.721110,0.689952,-0.999790,0.761253,1
4,-6.873812,3.715994,0.687268,-0.999782,0.761048,1
5,-6.820287,3.716329,0.689952,-0.999749,0.759936,1
6,-6.806549,3.716329,0.686662,-0.999734,0.759731,1
7,-6.804241,3.716329,0.686662,-0.999732,0.759643,1
8,-6.798286,3.739592,0.731777,-0.999699,0.758999,1
9,-6.797350,3.714721,0.604917,-0.999731,0.759555,1
10,-6.789786,3.739592,0.608199,-0.999690,0.758736,1
11,-6.754686,3.739592,0.608538,-0.999662,0.758004,1
12,-6.718455,3.710193,0.854814,-0.999657,0.757594,1
13,-6.697806,3.716753,0.608536,-0.999625,0.757155,1
14,-6.690724,3.716753,0.617979,-0.999618,0.757009,1
15,-6.682031,3.716329,0.689952,-0.999609,0.756892,1
16,-6.671325,3.716329,0.689952,-0.999607,0.756658,1
17,-5.402238,0.481227,0.618458,-1.000000,0.765629,1
18,-5.269677,2.239446,0.585516,-0.999959,0.762431,1
19,4.575711,2.239446,2.800335,-0.999276,0.675919,1
20,4.579261,2.237461,2.800335,-0.999277,0.676071,1
21,4.632980,2.750666,2.795280,-0.999106,0.672979,1
22,4.765098,1.234438,2.795305,-0.999180,0.673710,1
23,4.765098,1.269497,2.795317,-0.999190,0.673901,1
24,4.765912,1.269497,2.795311,-0.999190,0.673901,1
25,4.768852,1.266483,2.747951,-0.999191,0.673977,1
26,4.768852,1.282938,2.803654,-0.999199,0.674129,1
27,5.433540,0.695334,2.709617,-0.999348,0.676452,1
28,5.455185,0.695201,2.791682,-0.999354,0.677588,1
29,5.485479,0.695334,2.792044,-0.999362,0.678908,1
30,5.555334,0.695334,2.792046,-0.999376,0.682170,1
31,5.601770,4.207749,2.515557,-0.999383,0.683915,1
32,5.858941,0.777886,2.791996,-0.999438,0.685447,1
33,5.859486,0.776062,2.786778,-0.999437,0.685411,1
34,5.864496,0.776520,2.666431,-0.999442,0.685807,1
35,5.928727,0.776520,2.666431,-0.999451,0.688793,1
36,5.931863,0.776520,2.685013,-0.999452,0.688937,1
37,7.513514,0.776393,2.795438,-0.999517,0.692535,1
38,7.576684,0.776393,2.791683,-0.999528,0.695888,1
39,7.703962,0.798462,2.791683,-0.999549,0.703268,1
40,7.703962,0.822829,2.791683,-0.999544,0.697969,1
41,7.745510,1.045055,3.049801,-0.999501,0.691827,1
