Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,0.104252,3.298054,3.771781,0.999234,0.714092,0
1,0.226444,3.461613,3.771781,0.999268,0.707690,0
2,4.609056,-6.329813,3.594500,-0.999915,0.791926,1
3,4.735478,-5.371537,4.624096,0.816343,0.769139,0
4,4.743227,-5.384590,4.793705,0.812159,0.769778,0
5,4.745905,-5.410376,4.793705,0.806583,0.770567,0
6,4.759895,-5.371537,4.642922,0.812895,0.769437,0
7,4.766994,-5.371537,4.799551,0.812293,0.769565,0
8,5.589015,-6.691790,4.009285,-0.999972,0.793156,1
9,5.661347,-6.276880,4.228233,-0.998438,0.787481,1
10,5.661347,-6.205424,4.228233,-0.997174,0.784050,1
11,5.666313,-6.450880,4.618091,0.555207,0.772569,0
12,5.681573,-3.673697,4.793705,0.975075,0.761412,0
13,5.682448,-6.744608,4.227256,-0.999981,0.796615,1
14,5.682448,-6.450880,4.618091,0.548878,0.772589,0
15,5.682448,-6.278482,4.216638,-0.998419,0.784576,1
16,5.682448,-6.275894,4.228233,-0.998376,0.784464,1
17,5.682448,-3.690252,4.623764,0.974665,0.761882,0
18,5.683583,-7.650632,4.592914,-0.251850,0.777558,0
19,5.684816,-6.365074,4.241204,-0.999225,0.788873,1
20,5.690515,-5.357158,4.624349,0.864975,0.762474,0
21,5.740817,-7.105883,4.232648,-1.000000,0.805180,1
22,5.744436,-6.395306,3.650480,-0.999401,0.791050,1
23,5.744436,-6.395306,4.861259,0.558565,0.771619,0
24,5.759545,-7.414949,4.623888,-0.136300,0.774305,0
25,5.759545,-6.394151,4.623888,0.559668,0.771195,0
26,5.759545,-6.389228,4.623888,0.560734,0.771154,0
27,5.760138,-7.437578,4.624165,-0.162534,0.775085,0
28,5.760588,-7.685138,4.592914,-0.380843,0.778431,0
29,5.760588,-7.665413,4.602285,-0.346811,0.777868,0
30,5.762258,-7.478208,4.615256,-0.181593,0.776315,0
31,5.762956,-7.671849,4.624034,-0.358175,0.778237,0
32,5.762956,-7.420795,4.623883,-0.151832,0.774773,0
33,5.782154,-7.712448,4.592914,-0.417416,0.782733,0
34,5.789593,-7.685138,4.592914,-0.405440,0.778800,0
35,5.792990,-7.685138,4.592914,-0.400898,0.778723,0
36,5.811007,-7.477029,4.594396,-0.249005,0.776432,0
37,5.811107,-7.729494,4.594294,-0.462065,0.783280,0
38,5.811184,-5.350429,4.602064,0.843164,0.763308,0
39,5.811184,-3.639537,4.602064,0.976044,0.758935,0
40,5.817093,-7.712448,4.592914,-0.448407,0.782909,0
41,5.819314,-7.524063,4.845319,-0.279911,0.777856,0
42,5.834010,-6.439304,4.174642,-0.999580,0.791111,1
43,5.834010,-6.439304,4.594082,0.502497,0.773095,0
44,5.834737,-7.731373,4.592914,-0.485856,0.783436,0
45,5.834737,-7.725740,4.592914,-0.477110,0.783299,0
46,5.958487,-3.713165,7.662886,1.000000,0.680231,0
47,5.980001,-5.371537,4.624096,0.823647,0.765811,0
48,6.016298,-6.983353,4.367691,-0.999999,0.798457,1
49,6.231919,-6.537741,5.629539,0.997306,0.719196,0
50,6.259116,-6.405172,6.138149,0.998722,0.715824,0
51,6.259116,-6.397829,5.655565,0.998740,0.715674,0
52,6.279261,-6.536056,5.636144,0.997187,0.719895,0
53,6.297906,-6.536056,5.636144,0.997176,0.720195,0
54,6.680443,-7.044769,5.550979,0.979484,0.734500,0
55,6.709354,-6.939075,5.677126,0.982421,0.733730,0
56,6.759075,-6.831362,5.557549,0.988608,0.731422,0
57,6.764424,-7.046397,5.629539,0.979216,0.736014,0
58,6.779390,-7.046397,5.629539,0.978760,0.736312,0
59,6.782069,-6.892826,5.629539,0.984980,0.733309,0
60,6.782280,-6.668404,5.629539,0.995147,0.724134,0
61,7.622698,5.665858,2.453649,0.999782,0.690378,0
62,7.622698,6.044252,2.453649,0.999830,0.686604,0
63,7.633288,6.081902,2.453649,0.999834,0.682858,0
64,7.639869,5.670481,2.453649,0.999779,0.690409,0
65,7.851788,5.670481,2.453649,0.999760,0.699738,0
