Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness
0,0.752931,-6.385517,3.975076,-0.999814,0.812129
1,6.829750,-5.543999,1.575683,-0.985198,0.802587
2,0.752931,-6.385517,3.975076,-0.999814,0.812129
3,6.829750,-5.543999,1.575683,-0.985198,0.802587
4,0.752931,-6.392481,3.975076,-0.999824,0.812412
5,-0.932687,-7.465733,3.771781,-0.999988,0.822158
6,7.631497,-6.501460,2.048523,-0.999867,0.814762
7,7.066304,-5.681110,1.913034,-0.994166,0.806696
8,0.415625,-7.475502,3.998713,-0.999998,0.824915
9,7.631497,-6.501460,3.969075,-0.993388,0.795443
10,7.066304,-5.681110,1.913034,-0.994166,0.806696
11,7.631497,-7.500677,2.048523,-0.999983,0.819487
12,7.631497,-6.501460,2.048523,-0.999867,0.814762
13,-0.932687,-7.465733,3.771781,-0.999988,0.822158
14,7.631745,-6.278817,2.104539,-0.999650,0.809978
15,6.950073,-6.129452,1.913034,-0.999558,0.807063
16,0.752931,-6.392481,3.975076,-0.999824,0.812412
17,0.764683,-6.385517,3.975076,-0.999820,0.812108
18,7.066304,-5.680306,2.164259,-0.994211,0.806717
19,0.415625,-7.475502,3.998713,-0.999998,0.824915
20,7.631497,-6.501460,3.969075,-0.993388,0.795443
21,7.631497,-7.500677,2.048523,-0.999983,0.819487
22,-0.932687,-7.465733,3.771781,-0.999988,0.822158
23,7.631497,-7.517867,2.048523,-0.999984,0.819749
24,6.676303,-6.241795,3.975076,-0.966186,0.792063
25,0.414475,-7.891344,3.997299,-0.999999,0.828243
26,0.752931,-7.478930,3.975076,-0.999999,0.833422
27,5.602055,-6.691790,4.008084,-0.999972,0.796673
28,0.415625,-7.375799,4.421689,-0.999998,0.825843
29,1.570851,-7.478930,4.237438,-0.999999,0.831608
30,6.676303,-6.241795,3.975076,-0.966186,0.792063
31,5.602055,-6.691790,4.008084,-0.999972,0.796673
32,7.631497,-7.500677,2.048523,-0.999983,0.819487
33,7.608539,-6.501460,3.998713,-0.993631,0.795280
34,0.425959,-7.891344,3.967662,-0.999999,0.828243
35,0.415625,-7.475502,3.998713,-0.999998,0.824915
36,-0.932687,-7.465733,3.771781,-0.999988,0.822158
37,7.631497,-7.517867,2.048523,-0.999984,0.819749
38,-0.943240,-7.475502,3.998713,-0.999988,0.822525
39,0.414475,-7.213203,3.997299,-0.999996,0.824633
40,6.733690,-7.478930,4.227754,-1.000000,0.811907
41,6.676303,-6.241795,3.975076,-0.966186,0.792063
42,5.602055,-6.691790,4.008084,-0.999972,0.796673
43,7.615011,-6.490389,3.998942,-0.992430,0.794808
44,7.608539,-6.501460,3.998713,-0.993631,0.795280
45,7.605736,-6.500903,3.999600,-0.993570,0.795243
