Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,0.344740,-5.946533,0.315974,-0.999969,0.771817,1
1,0.361025,-6.696916,0.231860,-0.999998,0.775052,1
2,0.361531,-7.507241,0.156890,-1.000000,0.782878,1
3,0.371497,-5.631227,0.413375,-0.999866,0.769391,1
4,0.376879,-6.608613,0.231860,-0.999997,0.773581,1
5,0.382168,-7.041392,0.052400,-0.999999,0.775522,1
6,0.461037,-6.023572,0.104095,-0.999981,0.772314,1
7,1.310094,-4.995100,0.019818,-0.998902,0.766437,1
8,1.310094,-4.990851,0.019818,-0.998896,0.766356,1
9,1.335446,-5.052250,0.041940,-0.999297,0.767627,1
10,1.351756,-5.035529,0.019818,-0.999218,0.766924,1
11,1.826009,-5.035529,0.019818,-0.999447,0.767674,1
12,2.377982,6.233514,3.104226,-0.897658,0.674765,0
13,2.380809,6.224481,3.104216,-0.897166,0.674510,0
14,2.415158,6.269806,3.245100,-0.902728,0.675562,0
15,2.435463,6.369349,3.104216,-0.905418,0.677571,0
16,2.437796,6.344284,3.104164,-0.905389,0.677060,0
17,2.443994,6.284355,3.104226,-0.905017,0.676104,0
18,2.468825,6.369070,3.104176,-0.906214,0.677698,0
19,2.484276,6.371561,3.104226,-0.907899,0.677730,0
20,2.485970,6.369349,3.104216,-0.908070,0.677762,0
21,2.562705,7.908217,0.668332,-0.995651,0.697418,1
22,2.562784,7.907066,0.668332,-0.995661,0.697451,1
23,2.623471,6.633331,3.089046,-0.922447,0.678463,0
24,2.624250,6.636899,3.106216,-0.924054,0.678811,0
25,2.624434,6.633331,3.106247,-0.923644,0.678621,0
26,2.624434,7.877537,0.671791,-0.996041,0.698464,1
27,2.657921,6.633658,3.089626,-0.925889,0.679001,0
28,2.660859,6.711793,2.755758,-0.927256,0.680645,0
29,2.660859,6.724158,3.106337,-0.927415,0.680930,0
30,2.666296,6.684663,3.082727,-0.926832,0.680044,0
31,2.666296,6.684958,3.082727,-0.926846,0.680108,0
32,2.675780,7.896828,0.668332,-0.996318,0.699281,1
33,2.805446,7.789760,1.030636,-0.997011,0.704268,1
34,2.850948,7.872970,1.120594,-0.997197,0.704795,1
35,3.073881,7.869531,1.030636,-0.997694,0.706739,1
36,3.087613,7.816250,1.030636,-0.997676,0.706607,1
37,3.087613,7.899755,1.030636,-0.997722,0.706871,1
38,3.087613,7.955372,1.030636,-0.997760,0.707102,1
39,3.098920,7.955372,1.009092,-0.997774,0.707168,1
40,3.623376,5.190694,3.075945,-0.986762,0.685780,1
41,3.623376,5.590915,3.107782,-0.983096,0.682288,1
42,3.628933,7.995509,0.668332,-0.997905,0.714955,1
43,3.630466,5.590915,3.107600,-0.983144,0.682515,1
44,3.631619,5.591617,3.105171,-0.983241,0.682645,1
45,3.637258,7.999608,0.676934,-0.997910,0.715088,1
46,3.642253,3.941277,3.104147,-0.990196,0.696250,1
47,3.642253,5.197724,3.107600,-0.986811,0.686571,1
48,3.660403,4.547580,3.205911,-0.989699,0.688721,1
49,3.661321,5.585565,3.104226,-0.983492,0.683098,1
50,3.664433,5.591617,3.111518,-0.983496,0.683196,1
51,3.673964,5.626906,3.104176,-0.983536,0.684103,1
52,3.677583,4.541085,3.109380,-0.989849,0.688922,1
53,3.702374,5.609594,3.104176,-0.983784,0.684330,1
54,3.709124,4.567672,3.104442,-0.990156,0.690028,1
55,5.064846,7.994949,1.030636,-0.998047,0.721272,1
56,5.091176,7.999608,0.676934,-0.998071,0.722096,1
57,5.101780,7.997889,1.430656,-0.998073,0.722524,1
58,5.101780,7.999608,0.676934,-0.998074,0.722557,1
59,5.181060,7.789760,1.030636,-0.997957,0.719608,1
