Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,3.633759,4.737897,9.992248,-0.998415,0.546371,1
1,3.652337,4.737897,9.992248,-0.998440,0.546982,1
2,4.956947,3.885760,11.334142,-0.999201,0.547828,1
3,4.956947,4.046285,11.348630,-0.999562,0.580444,1
4,4.958680,4.046285,11.348630,-0.999567,0.580497,1
5,4.958696,4.031299,11.334142,-0.999547,0.573065,1
6,4.965127,4.057539,10.524999,-0.999579,0.581752,1
7,4.965770,4.061466,10.524999,-0.999584,0.581909,1
8,5.021026,4.031299,11.334142,-0.999558,0.574974,1
9,5.034063,4.031299,10.848151,-0.999561,0.575593,1
10,5.035998,4.051973,11.261019,-0.999585,0.583320,1
11,5.053194,6.537007,10.564093,-0.449353,0.537778,0
12,5.057065,3.870589,10.564896,-0.999371,0.550558,1
13,5.057065,6.431927,10.524601,-0.614619,0.546248,0
14,5.057065,6.436884,10.564896,-0.605694,0.545987,0
15,5.057735,4.061466,10.590229,-0.999593,0.585255,1
16,5.057735,4.061466,10.592027,-0.999593,0.585255,1
17,5.064231,3.879151,10.564896,-0.999374,0.556511,1
18,5.064231,3.886125,10.564110,-0.999378,0.556913,1
19,5.150905,6.537007,10.518483,-0.414086,0.537673,0
20,5.154836,3.877947,10.564921,-0.999445,0.560131,1
21,5.155534,6.554002,10.523669,-0.392267,0.536366,0
22,5.156073,-0.936741,10.518489,-0.999947,0.605971,1
23,5.156080,3.808409,10.882196,-0.999391,0.557818,1
24,5.156080,3.811288,11.322441,-0.999392,0.557969,1
25,5.156080,3.874628,10.524999,-0.999447,0.560181,1
26,5.156080,4.053363,10.524999,-0.999601,0.594754,1
27,5.156080,4.054307,11.322441,-0.999601,0.594754,1
28,5.156080,4.057539,10.524999,-0.999608,0.595019,1
29,5.157736,4.054307,11.322441,-0.999601,0.594754,1
30,5.175997,6.568031,10.525027,-0.341891,0.535007,0
31,5.183407,6.542725,10.523669,-0.397784,0.537150,0
32,5.183508,-1.188938,10.518261,-0.999979,0.610937,1
33,5.183508,6.537007,10.519340,-0.398744,0.537464,0
34,5.183508,6.554002,10.523669,-0.379560,0.536209,0
35,5.183508,6.568031,10.523669,-0.351237,0.535320,0
36,5.187824,-0.936741,10.518489,-0.999945,0.605169,1
37,5.203005,3.879151,10.564921,-0.999480,0.562092,1
38,5.203121,6.384641,10.565681,-0.604698,0.543860,0
39,5.203121,6.424973,10.551011,-0.547948,0.540506,0
40,5.205280,3.804783,10.536152,-0.999409,0.559829,1
41,5.205413,6.400244,10.582278,-0.574372,0.543137,0
42,5.217308,3.873931,10.564921,-0.999492,0.568780,1
43,5.217315,6.400244,10.582278,-0.572083,0.542879,0
44,5.221665,6.442620,10.565061,-0.522124,0.539577,0
45,5.221669,6.437871,10.587698,-0.533308,0.540144,0
46,5.223062,3.879151,10.564921,-0.999491,0.562946,1
47,5.224799,6.449241,10.587698,-0.503773,0.538906,0
48,5.224799,6.454797,10.592027,-0.502862,0.538339,0
49,5.226566,6.442620,10.565061,-0.518793,0.539370,0
50,5.233343,3.873931,10.564921,-0.999493,0.569493,1
51,5.746385,-1.826774,10.578070,-0.999996,0.625240,1
52,5.779823,-1.833346,10.620112,-0.999996,0.625240,1
53,5.781079,-1.999211,10.934794,-0.999998,0.630217,1
54,5.976456,-2.255566,10.587810,-0.999999,0.639502,1
55,6.044686,-1.838543,10.578111,-0.999995,0.620557,1
56,6.986748,4.863458,10.385797,0.161530,0.528157,0
57,6.987319,4.876389,9.992725,0.177244,0.528052,0
58,6.990837,4.876389,9.982731,0.178295,0.527895,0
59,6.990837,4.888007,9.982731,0.195787,0.527739,0
60,6.991556,4.900225,10.385792,0.202168,0.527059,0
61,7.079190,5.632213,10.382108,0.819080,0.525543,0
62,7.079190,5.632213,10.385792,0.819080,0.525543,0
63,7.079190,5.633363,10.296595,0.819080,0.525543,0
64,7.185585,4.809140,10.382815,0.140715,0.532967,0
65,7.185585,4.820579,10.382815,0.143045,0.532444,0
66,7.211221,4.809140,10.385946,0.111984,0.533281,0
