Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input,Critical
0,-7.796694,-7.262736,17.647089,-0.984700,0.668093,-1.493497,1
1,-7.785231,7.283620,17.728745,0.768672,0.677912,-2.657047,0
2,-7.766536,0.161175,17.728745,-0.932833,0.682446,-2.252884,1
3,-6.848123,0.897173,0.939350,-1.000000,0.772773,-2.809077,1
4,-6.490974,2.077122,0.962722,-1.000000,0.769493,-0.860066,1
5,-6.442085,1.966903,18.480293,0.424080,0.694118,-3.453510,0
6,-6.405850,2.077122,1.356676,-1.000000,0.767647,-0.298408,1
7,-5.834085,-7.889830,18.432684,-0.971285,0.662518,-0.922020,1
8,-5.766108,1.984213,0.962722,-0.999998,0.764150,-0.106068,1
9,-5.766108,2.004370,0.962722,-0.999998,0.763799,-0.020157,1
10,-5.760564,1.971512,1.440150,-0.999998,0.764267,-0.167274,1
11,-5.635380,1.984213,0.962722,-0.999997,0.760579,-0.093017,1
12,-5.630907,2.077122,1.444184,-0.999995,0.758560,-0.357888,1
13,-5.614332,2.077122,1.485911,-0.999995,0.758180,-0.041726,1
14,-5.614332,2.099374,1.285787,-0.999994,0.758063,-0.159952,1
15,-5.611312,2.077122,1.485911,-0.999995,0.758092,-0.003020,1
16,-5.555701,7.526163,0.277326,-0.935027,0.708914,-4.527322,1
17,-5.543565,1.850804,0.685770,-0.999998,0.765856,-1.635723,1
18,-4.982307,2.077122,1.444184,-0.999943,0.762443,-0.632026,1
19,-4.160790,-6.979409,0.050897,-0.999985,0.768089,-1.985067,1
20,-2.502555,7.926803,5.803516,-0.999802,0.839601,-5.733453,1
21,-2.389102,-6.979409,17.647089,-0.968845,0.683103,-3.157394,1
22,-2.208102,-6.979409,0.407968,-1.000000,0.783911,-4.184169,1
23,-2.200878,-7.731706,18.931940,-0.992395,0.674378,-0.555820,1
24,-2.200878,-7.175886,18.931940,-0.990679,0.662065,-0.559307,1
25,-2.009379,-7.644199,18.515133,-0.993179,0.662102,-0.333748,1
26,-1.966435,-6.979409,18.543180,-0.991490,0.660977,-0.380444,1
27,-1.923473,-7.714977,18.829773,-0.993694,0.655471,-0.288803,1
28,-1.857919,-7.714977,18.829773,-0.994728,0.650635,-0.065555,1
29,-1.857665,-7.864487,18.937072,-0.994986,0.655598,-0.134572,1
30,-1.857665,-7.719075,18.880537,-0.994683,0.650259,-0.050930,1
31,-1.857665,-7.705869,18.880537,-0.994638,0.650196,-0.013206,1
32,-1.028379,-7.145732,0.277326,-1.000000,0.789058,-4.485733,1
33,-1.028379,7.526163,0.277326,-0.971353,0.721392,-7.928688,1
34,-0.986855,-5.755594,0.410571,-1.000000,0.771345,-0.917146,1
35,3.185236,5.649607,1.566442,-0.999283,0.686524,-1.654020,1
36,3.185236,7.283620,1.822927,-0.999036,0.710905,-7.614492,1
37,3.460443,-6.979409,0.407968,-0.999952,0.773787,-4.493801,1
38,3.614512,7.986040,0.939350,-0.999770,0.692899,-1.207634,1
39,4.198228,7.745080,1.427113,-0.999801,0.689253,-0.634327,1
40,4.564118,7.687656,0.912140,-0.999771,0.682760,-0.366445,1
41,4.917755,7.986040,0.939350,-0.999793,0.687976,-0.341325,1
42,4.917755,7.989793,0.939350,-0.999795,0.688087,-0.003753,1
43,5.045038,5.031250,1.029374,-0.998942,0.682646,-2.633318,1
44,5.045038,6.405354,1.029374,-0.999131,0.674800,-1.246311,1
45,5.045038,7.664567,0.080616,-0.998379,0.718104,-7.925429,1
46,5.045038,7.664567,1.029374,-0.999713,0.676362,-0.948757,1
47,5.045038,7.682399,0.733419,-0.999719,0.671272,-0.240753,1
48,5.045038,7.732494,0.725574,-0.999728,0.671632,-0.050705,1
49,5.045038,7.745080,1.029374,-0.999733,0.671811,-0.062681,1
50,5.281512,1.645826,3.383995,-0.999140,0.703460,-3.665065,1
51,5.281512,3.059859,3.383995,-0.999272,0.676561,-1.414033,1
52,5.281512,7.682399,3.383995,-0.999143,0.704586,-2.366466,1
53,6.309603,4.886670,3.391524,-0.999112,0.703009,-2.683241,1
54,7.351057,7.544161,3.384888,-0.999407,0.707283,-2.074156,1
55,7.351057,7.682399,0.844396,-0.999232,0.714220,-2.313426,1
