Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input,Critical
0,7.272740,-3.534650,7.746815,1.000000,0.676325,-3.834421,0
1,-6.683070,2.381329,21.643835,0.999993,0.654510,-0.374093,0
2,3.798666,-7.822247,4.440421,-1.000000,0.836147,-1.840052,1
3,-5.012110,-7.123529,1.438699,1.000000,0.742109,-8.226099,0
4,-7.057163,2.343915,21.643835,0.999989,0.655397,-0.037414,0
5,-4.263031,-7.420630,4.317405,-0.612594,0.817444,-8.031165,1
6,-6.593184,4.554198,4.144967,0.472729,0.777982,-2.580778,0
7,-6.619862,0.698772,3.074177,0.998282,0.785986,-6.189253,0
8,-7.750894,-4.513504,18.395615,0.999995,0.713837,-4.717837,0
9,3.438319,-3.534650,5.416265,0.985321,0.753353,-1.575741,0
10,-7.750894,-4.513504,4.636265,-0.907113,0.815959,-4.268908,1
11,7.116109,-7.712500,15.442854,0.669382,0.746677,-1.168118,0
12,7.109742,-6.045779,4.440421,-0.705117,0.792757,-3.589713,1
13,-4.263031,3.458266,4.317405,0.989424,0.773960,-2.718714,0
14,5.654682,-6.045779,5.669624,0.999974,0.707818,-0.075300,0
15,-7.011344,-6.498252,18.395615,0.999436,0.734051,-1.179212,0
16,-7.057163,2.381329,21.643835,0.999989,0.656456,-1.823301,0
17,3.438319,-6.220888,3.802350,-0.999945,0.802230,-0.638071,1
18,7.094911,-4.607322,15.411837,0.999570,0.736435,-3.105178,0
19,5.729983,-6.045779,5.669624,0.999970,0.708785,-1.847884,0
