Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness
0,3.259522,3.067111,7.300320,-0.877710,0.799330
1,1.716467,3.394832,6.142048,-0.829088,0.807423
2,4.473331,3.762208,6.287940,-0.943019,0.785938
3,5.181042,3.067111,7.300320,-0.981077,0.806471
4,5.372590,3.231490,7.024823,-0.982296,0.808948
5,3.259522,3.067111,7.300320,-0.877710,0.799330
6,3.259522,3.067111,6.911870,-0.877710,0.799330
7,3.259522,3.072250,6.362216,-0.821413,0.799032
8,3.607652,3.230806,7.143859,-0.937140,0.805680
9,4.473331,3.762208,6.287940,-0.943019,0.785938
10,5.181042,3.067111,7.300320,-0.981077,0.806471
11,5.372590,3.231490,7.024823,-0.982296,0.808948
12,5.348125,3.762208,6.287940,-0.871675,0.784221
13,5.372590,3.059281,6.313662,-0.723480,0.777475
14,5.405345,3.080756,7.038158,-0.985220,0.810876
15,5.372590,3.231490,6.968396,-0.982296,0.808948
16,4.894421,3.232379,7.078398,-0.969822,0.792876
17,5.447829,3.796362,5.872181,-0.867117,0.781915
18,5.181042,1.511119,7.300320,-0.987025,0.816699
19,5.372590,3.059281,6.313662,-0.723480,0.777475
20,5.181042,3.067111,7.300320,-0.981077,0.806471
21,4.894421,3.216349,7.072588,-0.970071,0.793050
22,5.399946,3.762208,6.287940,-0.862033,0.779493
23,4.894421,3.232379,7.078398,-0.969822,0.792876
24,4.421510,3.762208,6.287940,-0.944009,0.786008
25,5.405345,3.080756,7.038158,-0.985220,0.810876
26,5.447829,3.796362,5.872181,-0.867117,0.781915
27,5.372590,3.231490,7.024823,-0.982296,0.808948
28,4.152293,3.377249,5.979251,-0.898454,0.784833
29,5.181042,1.532694,7.300320,-0.987079,0.816527
30,5.372590,3.059281,6.313662,-0.723480,0.777475
31,5.170825,3.064266,7.071937,-0.980739,0.806100
32,4.902460,3.232379,7.078398,-0.970090,0.793224
33,4.421510,3.762208,6.287940,-0.944009,0.786008
34,5.399946,3.762208,6.287940,-0.862033,0.779493
35,4.712302,3.280328,7.271705,-0.961204,0.792840
36,4.152293,3.377249,5.979251,-0.898454,0.784833
37,5.405345,3.080756,7.038158,-0.985220,0.810876
38,5.447829,3.796362,5.872181,-0.867117,0.781915
39,5.173003,1.511119,7.300320,-0.986655,0.816397
40,7.200364,1.535947,7.469871,-0.999884,0.819090
41,4.902460,3.090025,7.078398,-0.972873,0.802512
42,4.421510,3.762208,6.287940,-0.944009,0.786008
43,4.902460,3.232379,7.078398,-0.970090,0.793224
44,5.405345,3.064638,7.037218,-0.985283,0.807089
45,5.159380,1.545847,7.062540,-0.986346,0.815255
46,4.712302,3.280328,7.271705,-0.961204,0.792840
47,5.399946,3.762208,6.287940,-0.862033,0.779493
48,4.152293,3.377249,5.979251,-0.898454,0.784833
49,5.399946,3.109830,6.290694,-0.747693,0.779364
50,5.447829,3.796362,5.872181,-0.867117,0.781915
51,7.200364,1.451339,7.469871,-0.999901,0.820125
52,5.569549,2.951430,6.911346,-0.987286,0.802268
53,7.445365,3.280328,7.271705,-0.997300,0.811585
54,4.421510,3.762208,6.287940,-0.944009,0.786008
55,4.902460,3.232379,7.078398,-0.970090,0.793224
56,5.399946,3.109830,6.290694,-0.747693,0.779364
57,4.712302,3.280328,7.271705,-0.961204,0.792840
58,5.399946,3.762208,6.287940,-0.862033,0.779493
59,4.152293,3.377249,5.979251,-0.898454,0.784833
60,5.447829,3.796362,5.872181,-0.867117,0.781915
61,7.290967,1.634693,7.469871,-0.999846,0.815627
62,7.200364,1.535947,7.469871,-0.999884,0.819090
63,7.134550,1.983834,7.129108,-0.999637,0.813775
64,7.200364,1.451339,7.469871,-0.999901,0.820125
65,5.569549,2.951430,6.911346,-0.987286,0.802268
66,7.445365,3.280328,7.271705,-0.997300,0.811585
67,4.421510,3.762208,6.287940,-0.944009,0.786008
68,4.902460,3.232379,7.078398,-0.970090,0.793224
69,5.399946,3.109830,6.290694,-0.747693,0.779364
70,4.712302,3.280328,7.271705,-0.961204,0.792840
71,5.399946,3.762208,6.287940,-0.862033,0.779493
72,4.152293,3.377249,5.979251,-0.898454,0.784833
73,5.399408,3.796362,5.872181,-0.870847,0.781799
74,7.290967,1.634693,7.469871,-0.999846,0.815627
75,7.200364,1.535947,7.469871,-0.999884,0.819090
76,7.134550,1.983834,7.129108,-0.999637,0.813775
77,7.200364,2.905063,7.468993,-0.997912,0.813152
78,7.198597,1.352177,7.469871,-0.999918,0.821061
79,6.606485,3.232379,7.078398,-0.994078,0.804851
80,5.764483,2.922736,6.862049,-0.988849,0.795497
81,5.399946,3.109830,6.290694,-0.747693,0.779364
82,5.399946,3.762208,6.287940,-0.862033,0.779493
83,4.712302,3.280328,7.271705,-0.961204,0.792840
84,4.421510,3.762208,6.287940,-0.944009,0.786008
85,7.441783,3.263095,7.469871,-0.997337,0.807982
86,5.399408,3.796362,5.872181,-0.870847,0.781799
87,7.290967,1.634693,7.469871,-0.999846,0.815627
88,7.189439,2.961374,6.907389,-0.997786,0.812448
89,4.152293,3.376629,6.343044,-0.898187,0.784786
90,7.200364,1.535947,7.469871,-0.999884,0.819090
91,4.902460,3.232379,7.078398,-0.970090,0.793224
92,4.152293,3.382945,5.979251,-0.898830,0.785046
93,7.198597,1.352177,7.469871,-0.999918,0.821061
94,6.480452,3.091648,6.250366,-0.712278,0.769637
95,5.399946,3.109830,6.290694,-0.747693,0.779364
96,5.764483,2.922736,6.862049,-0.988849,0.795497
97,4.421510,3.762208,6.287940,-0.944009,0.786008
98,6.598367,3.232867,7.078398,-0.993989,0.804831
99,4.712302,3.280328,7.271705,-0.961204,0.792840
100,7.189439,2.961374,6.907389,-0.997786,0.812448
101,5.399946,3.762208,6.287940,-0.862033,0.779493
102,7.290967,1.634693,7.469871,-0.999846,0.815627
103,5.399408,3.796362,5.872181,-0.870847,0.781799
104,7.200364,1.535947,7.469871,-0.999884,0.819090
105,4.152293,3.376629,6.343044,-0.898187,0.784786
106,7.187221,0.310391,7.469871,-0.999995,0.824569
107,5.399946,3.107058,6.231960,-0.746119,0.779101
108,7.198597,3.072363,7.469871,-0.997564,0.804101
109,6.480452,3.091648,6.250366,-0.712278,0.769637
110,5.764483,2.922736,6.862049,-0.988849,0.795497
111,4.712302,3.280328,7.271705,-0.961204,0.792840
112,7.189439,2.961374,6.907389,-0.997786,0.812448
113,4.421510,3.762208,6.287940,-0.944009,0.786008
114,4.152293,3.376629,6.343044,-0.898187,0.784786
115,5.411109,3.759571,6.290692,-0.860595,0.779308
116,7.290967,1.634693,7.469871,-0.999846,0.815627
117,5.399408,3.796362,5.872181,-0.870847,0.781799
118,7.198597,1.352177,7.469871,-0.999918,0.821061
119,7.200364,1.535947,7.469871,-0.999884,0.819090
120,7.187221,0.310391,7.469871,-0.999995,0.824569
121,5.399946,3.107058,6.231960,-0.746119,0.779101
122,6.480452,3.091648,6.250366,-0.712278,0.769637
123,7.198597,3.072363,7.469871,-0.997564,0.804101
124,4.712302,3.280328,7.271705,-0.961204,0.792840
125,6.983693,1.712042,7.469871,-0.999770,0.809329
126,7.290967,1.634693,7.469871,-0.999846,0.815627
127,5.781941,2.922736,6.862049,-0.989110,0.796182
128,4.122199,3.376629,6.343044,-0.898335,0.784668
129,5.411109,3.759571,6.290692,-0.860595,0.779308
130,4.404053,3.762208,6.287940,-0.944471,0.786077
131,5.399408,3.796362,5.872181,-0.870847,0.781799
132,7.198597,1.352177,7.469871,-0.999918,0.821061
133,7.200364,1.535947,7.469871,-0.999884,0.819090
134,5.764483,2.922736,6.862049,-0.988849,0.795497
135,4.421510,3.762208,6.287940,-0.944009,0.786008
136,6.977738,-1.982023,7.431304,-1.000000,0.831316
137,5.411109,3.759571,6.290692,-0.860595,0.779308
138,6.480452,3.353308,6.343752,-0.748501,0.778514
139,5.387386,2.976906,6.288199,-0.717697,0.777866
140,4.712302,3.280328,7.271705,-0.961204,0.792840
141,7.189671,-0.766262,7.469871,-0.999999,0.822783
142,7.187221,1.636086,7.469871,-0.999852,0.810405
143,4.122199,3.376629,6.343044,-0.898335,0.784668
144,7.200364,1.535947,7.469871,-0.999884,0.819090
145,5.781941,2.922736,6.862049,-0.989110,0.796182
146,6.493011,3.101875,6.231701,-0.713735,0.770130
147,6.480452,3.091648,7.483369,-0.993522,0.803942
148,5.399408,3.796362,5.872181,-0.870847,0.781799
149,4.404053,3.762208,6.287940,-0.944471,0.786077
150,6.480452,3.091648,6.250366,-0.712278,0.769637
151,7.285470,3.072363,7.469871,-0.997611,0.805693
152,6.977738,-1.982023,7.431304,-1.000000,0.831316
153,6.480452,3.383568,6.343752,-0.753555,0.775560
154,5.411109,3.759571,6.290692,-0.860595,0.779308
155,4.712302,3.280328,7.271705,-0.961204,0.792840
156,7.200364,1.535947,7.469871,-0.999884,0.819090
157,6.480452,3.091648,7.483369,-0.993522,0.803942
158,7.192793,-0.766262,7.470841,-0.999999,0.822745
159,7.187221,1.636086,7.469871,-0.999852,0.810405
160,5.781941,2.922736,6.862049,-0.989110,0.796182
161,6.493011,3.101875,6.231701,-0.713735,0.770130
162,4.404053,3.762208,6.287940,-0.944471,0.786077
163,7.285470,3.072363,7.469871,-0.997611,0.805693
164,6.480452,3.091648,6.250366,-0.712278,0.769637
165,6.977738,-1.906424,7.258199,-1.000000,0.826250
166,5.411109,3.759571,6.290692,-0.860595,0.779308
167,4.389836,3.762208,6.287940,-0.944764,0.786008
168,6.480452,3.383568,6.343752,-0.753555,0.775560
169,7.187221,1.636086,7.469871,-0.999852,0.810405
170,4.712302,3.280328,7.271705,-0.961204,0.792840
171,5.781941,2.922736,6.862049,-0.989110,0.796182
172,7.200364,1.535947,7.469871,-0.999884,0.819090
173,6.493011,3.101875,6.231701,-0.713735,0.770130
174,6.459062,3.091648,7.483369,-0.993242,0.803618
175,7.192793,-0.766262,7.470841,-0.999999,0.822745
176,7.285470,3.072363,7.469871,-0.997611,0.805693
177,6.480452,3.091648,6.250366,-0.712278,0.769637
178,6.977738,-1.906424,7.258199,-1.000000,0.826250
179,5.405317,3.759557,6.290584,-0.861126,0.779285
180,6.480452,3.383568,6.343752,-0.753555,0.775560
181,7.187221,1.636086,7.469871,-0.999852,0.810405
182,4.712302,3.280328,7.271705,-0.961204,0.792840
183,5.781941,2.922736,6.862049,-0.989110,0.796182
184,4.389836,3.762208,6.287940,-0.944764,0.786008
185,6.459062,3.091648,7.483369,-0.993242,0.803618
186,6.493011,3.101875,6.231701,-0.713735,0.770130
187,7.200364,1.535947,7.469871,-0.999884,0.819090
188,4.364944,3.762294,6.290692,-0.946122,0.786100
189,7.285470,3.072363,7.469871,-0.997611,0.805693
190,6.977738,-1.906424,7.258199,-1.000000,0.826250
191,7.200364,1.535947,7.469871,-0.999884,0.819090
192,6.493011,3.101875,6.231701,-0.713735,0.770130
193,5.405317,3.762334,6.290586,-0.865952,0.780346
194,5.405317,3.759557,6.290584,-0.861126,0.779285
195,4.364944,3.759517,6.290689,-0.945952,0.785938
196,6.480452,3.408265,6.343427,-0.757393,0.776517
197,6.459062,3.091648,7.483369,-0.993242,0.803618
198,6.480452,3.383568,6.343752,-0.753555,0.775560
199,7.187221,1.636086,7.469871,-0.999852,0.810405
200,5.781941,2.922736,6.862049,-0.989110,0.796182
201,4.039017,3.762208,6.307515,-0.951976,0.792344
202,6.977738,-1.906424,7.258199,-1.000000,0.826250
203,4.364944,3.759517,6.290689,-0.945952,0.785938
204,7.200364,1.535947,7.469871,-0.999884,0.819090
205,5.781941,2.922736,6.862049,-0.989110,0.796182
206,4.039017,3.762208,6.307515,-0.951976,0.792344
207,5.405317,3.762334,6.290586,-0.865952,0.780346
208,7.187221,1.636086,7.469871,-0.999852,0.810405
209,6.595677,3.762334,6.290586,-0.797199,0.777938
210,6.480452,3.383568,6.343752,-0.753555,0.775560
