Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Min Adapted Distance,Fitness_Velocity At Min Adapted Distance,Fitness_Distance Archive,Critical
0,0.356054,0.863819,3.121861,-0.999460,-1.199635,-9.260225,0
1,0.999936,1.685877,0.555048,-0.403516,-4.990782,-8.703719,0
2,0.648837,0.827080,0.320193,-0.958217,-2.823587,-12.723981,1
3,0.983122,1.652540,0.591472,-0.579633,-4.908036,-6.921388,0
4,0.751707,1.150034,0.148458,-0.321495,-3.927703,-12.723981,0
5,0.356054,0.870409,3.121861,-0.999477,-1.199635,-6.992986,0
6,0.646740,0.827080,0.346515,-0.977382,-2.821078,-11.348228,1
7,0.743703,1.125934,0.148458,-0.471170,-3.924777,-11.348228,0
8,0.538827,1.621767,3.092012,-0.989276,-1.682270,-8.703719,0
9,0.713353,0.955575,0.762093,-0.794845,-2.864610,-10.109475,0
10,0.578535,1.501371,2.394633,-0.782055,-3.252573,-8.022909,0
11,0.541364,1.338504,2.218865,-0.668373,-3.086459,-9.260225,0
12,0.712548,0.935044,0.705172,-0.909540,-2.951326,-8.691525,1
13,0.944162,1.666015,0.765270,-0.604900,-4.713010,-7.156039,0
14,0.713353,0.955802,0.762093,-0.792002,-2.864610,-12.723981,0
15,0.376183,0.859084,3.057947,-0.995331,-1.259656,-8.245152,0
16,0.779485,1.170894,0.148458,-0.602367,-4.054388,-8.691525,0
17,0.662481,0.827080,0.346515,-0.982871,-2.923102,-9.990126,1
18,0.772383,1.157554,0.148458,-0.616920,-4.002820,-7.481435,0
19,0.544307,1.338504,2.218865,-0.733328,-3.096582,-8.691525,0
20,0.993396,1.685877,0.565001,-0.359273,-4.936410,-9.260225,0
21,0.712440,0.935044,0.705172,-0.926417,-2.951323,-8.022909,1
22,0.999690,1.685877,0.565001,-0.442835,-4.990296,-7.317200,0
23,0.541364,1.331869,2.214410,-0.735120,-3.086459,-8.691525,0
24,0.977445,1.648064,0.591426,-0.530702,-4.871632,-10.109475,0
25,0.772383,1.157407,0.148458,-0.618739,-4.002820,-7.317200,0
26,0.991546,1.672865,0.591426,-0.549044,-4.952039,-7.075117,0
27,0.993396,1.685877,0.608285,-0.505852,-4.956174,-8.839762,0
28,0.716329,0.932353,0.697404,-0.941874,-2.950703,-9.029659,1
29,0.977723,1.648064,0.583417,-0.492273,-4.872482,-9.260225,0
30,0.993396,1.682954,0.591289,-0.484677,-4.956174,-9.029659,0
31,0.977445,1.662656,0.591426,-0.422208,-4.871632,-11.348228,0
32,0.983150,1.647798,0.583417,-0.575061,-4.908036,-8.839762,0
33,0.663351,0.827080,0.348393,-0.999436,-2.923838,-8.111536,1
34,0.652357,0.825793,0.320193,-0.980309,-2.826784,-10.109475,1
35,0.772442,1.157554,0.149221,-0.616888,-4.002884,-8.839762,0
36,0.773180,1.157161,0.148458,-0.609045,-4.004287,-8.839762,0
37,0.661430,0.827080,0.346515,-0.991447,-2.922346,-8.691525,1
38,0.712513,0.935044,0.701598,-0.913587,-2.951325,-8.703719,1
39,0.712440,0.935152,0.705172,-0.925412,-2.951323,-8.691525,1
