Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness
0,2.259035,-6.337607,4.325226,-0.999928,0.809271
1,5.214056,-7.938676,3.828832,-1.000000,0.822463
2,5.214056,-7.938676,3.828832,-1.000000,0.822463
3,2.259035,-6.337607,4.325226,-0.999928,0.809271
4,2.259035,-6.799663,4.325226,-0.999995,0.821698
5,5.214056,-7.938676,4.337313,-1.000000,0.822463
6,5.214056,-7.938676,3.828832,-1.000000,0.822463
7,1.397402,-6.337607,4.325226,-0.999868,0.798626
8,2.259035,-6.337607,4.325226,-0.999928,0.809271
9,2.259035,-6.799663,4.325226,-0.999995,0.821698
10,2.259035,-6.305488,4.325226,-0.999912,0.807823
11,5.214056,-7.670323,3.613126,-1.000000,0.817574
12,5.079694,-6.006068,4.123571,-0.997275,0.788546
13,1.381777,-6.381307,3.965469,-0.999908,0.800657
14,2.919606,-7.868709,3.828587,-1.000000,0.812006
15,5.179685,-6.146484,4.325226,-0.998937,0.792717
16,2.259035,-6.305488,4.325226,-0.999912,0.807823
17,5.214056,-7.670323,3.613126,-1.000000,0.817574
18,2.919606,-7.868709,3.828587,-1.000000,0.812006
19,1.544297,-6.381307,4.202832,-0.999923,0.804442
20,5.079694,-6.006068,4.123571,-0.997275,0.788546
21,5.179685,-6.146484,4.325226,-0.998937,0.792717
22,3.132267,-6.016854,4.329143,-0.999649,0.796802
23,1.381777,-6.381307,3.965469,-0.999908,0.800657
24,-7.525177,5.752632,4.615538,-1.000000,0.816373
25,2.919606,-7.868709,3.828587,-1.000000,0.812006
26,5.079694,-6.006068,4.123571,-0.997275,0.788546
27,5.179685,-6.146484,4.325226,-0.998937,0.792717
28,3.132267,-6.016854,4.329143,-0.999649,0.796802
29,1.381777,-6.381307,3.965469,-0.999908,0.800657
30,-7.525177,5.437707,4.615538,-1.000000,0.815596
31,1.381777,-6.381307,3.965469,-0.999908,0.800657
32,2.919606,-7.868709,3.828587,-1.000000,0.812006
33,5.079694,-6.006068,4.123571,-0.997275,0.788546
34,5.179685,-6.146484,4.325226,-0.998937,0.792717
35,-7.525177,5.437707,4.615538,-1.000000,0.815596
36,1.381777,-6.381307,3.965469,-0.999908,0.800657
37,2.919606,-7.868709,3.828587,-1.000000,0.812006
38,5.179685,-6.146484,4.325226,-0.998937,0.792717
39,5.079694,-6.006068,4.123571,-0.997275,0.788546
40,-7.525177,5.437707,4.615538,-1.000000,0.815596
41,5.179685,-6.146484,4.325226,-0.998937,0.792717
42,5.079694,-6.006068,4.123571,-0.997275,0.788546
43,1.381777,-6.381307,3.965469,-0.999908,0.800657
44,3.132267,-6.780710,4.247986,-0.999998,0.809202
45,-7.526344,4.098819,4.615538,-1.000000,0.814590
46,3.132267,-6.780710,4.247986,-0.999998,0.809202
47,1.381777,-6.381307,3.965469,-0.999908,0.800657
48,5.079694,-6.006068,4.123571,-0.997275,0.788546
49,-7.586835,4.098819,4.615538,-1.000000,0.813097
50,5.079694,-6.006068,4.123571,-0.997275,0.788546
51,1.381777,-6.381307,3.965469,-0.999908,0.800657
52,3.132267,-6.780710,4.247986,-0.999998,0.809202
53,-7.586835,4.098819,4.615538,-1.000000,0.813097
54,5.079694,-6.006068,4.123571,-0.997275,0.788546
55,3.132267,-6.780710,4.247986,-0.999998,0.809202
56,2.061883,-5.927019,4.276787,-0.998185,0.799326
57,-7.586835,4.098819,4.615538,-1.000000,0.813097
58,5.079694,-6.006068,4.123571,-0.997275,0.788546
59,3.494043,-6.006068,3.549081,-0.999759,0.799276
60,3.132267,-6.780710,4.247986,-0.999998,0.809202
61,-7.422038,4.617441,4.615538,-1.000000,0.811176
62,3.494043,-6.006068,3.549081,-0.999759,0.799276
63,5.079694,-6.006068,4.123571,-0.997275,0.788546
64,-7.422038,4.617441,4.615538,-1.000000,0.811176
65,3.494043,-6.006068,3.549081,-0.999759,0.799276
66,-7.422038,4.616031,4.620501,-1.000000,0.811139
67,-6.219549,4.341504,4.615538,-0.999913,0.790546
68,3.809177,-6.115985,3.887545,-0.999934,0.803762
69,4.061154,-5.529012,4.193224,-0.964335,0.781585
70,-7.422038,4.616031,4.620501,-1.000000,0.811139
71,-6.219549,4.341504,4.615538,-0.999913,0.790546
72,4.061154,-5.529012,4.193224,-0.964335,0.781585
73,-7.422038,4.343529,4.615571,-1.000000,0.811080
74,-6.219549,4.341504,4.615538,-0.999913,0.790546
75,4.061154,-5.529012,4.193224,-0.964335,0.781585
76,-7.422038,4.332467,4.615571,-1.000000,0.810784
77,-6.219549,4.341504,4.615538,-0.999913,0.790546
78,4.061154,-5.529012,4.193224,-0.964335,0.781585
79,-7.439129,4.332467,4.615571,-1.000000,0.810692
80,-7.076078,4.344015,5.331119,-1.000000,0.804631
81,-6.219549,4.341504,4.615538,-0.999913,0.790546
