Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input
0,-3.150745,4.717322,15.374157,-0.964639,0.740170,0.000000
1,5.430129,7.678513,4.111078,-0.998982,0.748720,0.000000
2,4.250008,7.153573,12.220564,-0.999633,0.765987,0.000000
3,-2.077169,-3.526099,16.607139,-0.947281,0.727746,0.000000
4,-3.529207,-6.385604,14.541264,-0.773011,0.738895,0.000000
5,3.285643,2.365300,0.854403,-0.997621,0.706263,0.000000
6,-5.940410,-6.614545,18.555923,-0.983569,0.676658,0.000000
7,-6.527273,-3.979504,15.763996,-0.982098,0.741434,0.000000
8,3.708875,-5.752619,5.955414,-0.882159,0.708509,0.000000
9,-2.820841,-5.511658,9.457984,-0.994916,0.820031,0.000000
10,-5.342529,-4.397420,2.387488,-0.993858,0.806638,0.000000
11,6.279163,5.841044,3.017705,-0.999171,0.696471,0.000000
12,6.188001,-4.256627,5.362057,-0.952427,0.799020,0.000000
13,5.435092,-2.637035,3.357779,-0.994203,0.725527,0.000000
14,7.816808,-3.864877,14.392078,-0.758695,0.745196,0.000000
15,-4.989804,-7.799776,1.794185,-0.999946,0.852544,0.000000
16,5.628171,6.216009,18.626520,-0.894977,0.788469,0.000000
17,0.753587,1.093934,4.411770,-0.895397,0.760125,0.000000
18,-4.127604,6.676437,2.819130,-0.919862,0.756923,0.000000
19,2.984213,-2.061731,2.109548,-0.920464,0.770118,0.000000
20,2.466119,-6.708621,13.650822,-0.768798,0.710626,0.000000
21,3.351465,-1.235358,3.517264,-0.749892,0.730175,0.000000
22,6.931639,-4.318647,12.341634,-0.925313,0.744041,0.000000
23,0.321265,-6.712259,17.991246,-0.913736,0.728544,0.000000
24,1.157765,7.436047,1.769911,-0.999472,0.707423,0.000000
25,-7.423590,7.608570,10.122855,-0.795306,0.719670,0.000000
26,-1.352162,-1.078630,16.297337,-0.736848,0.750218,0.000000
27,-4.388829,7.989418,15.039100,-0.816057,0.742033,0.000000
28,0.782813,7.991996,5.708081,-0.999997,0.832724,0.000000
29,2.179801,1.682545,4.783623,-0.922511,0.769334,0.000000
30,1.484213,2.453542,4.322593,-0.940631,0.758548,0.000000
31,-6.263052,-4.062681,7.844858,-0.999083,0.820071,0.000000
32,0.111123,5.847639,8.472491,-0.999788,0.762339,0.000000
33,3.720017,-5.574379,5.306637,-0.949356,0.810857,0.000000
34,-5.463123,3.732712,12.618595,-0.941833,0.714104,0.000000
35,4.263378,3.449718,13.310957,-0.994695,0.761495,0.000000
36,-4.496599,-4.688801,0.421010,-0.881204,0.774869,0.000000
37,-1.733860,-6.660711,13.059131,-0.920346,0.714657,0.000000
38,0.317456,-7.074589,0.097624,-1.000000,0.796192,0.000000
39,-4.085231,5.361152,0.298067,-0.951893,0.718560,0.000000
40,-1.415429,-5.224090,13.440997,-0.939522,0.726632,0.000000
41,6.620926,-7.630034,17.733556,-0.998032,0.736866,0.000000
42,-6.437149,-0.304089,9.773078,-0.839945,0.773957,0.000000
43,-4.664244,0.885862,11.865305,-0.946001,0.760675,0.000000
44,5.171238,-0.592154,0.017219,-0.981672,0.741842,0.000000
45,4.665549,-3.614729,6.533768,-0.976737,0.790549,0.000000
46,7.325925,1.182299,17.536833,-0.848292,0.768856,0.000000
47,-1.104166,-0.694750,8.911146,-0.794358,0.766856,0.000000
48,2.896927,3.118812,3.417948,-0.991614,0.706368,0.000000
49,3.524663,-6.868343,7.106826,-0.847128,0.806638,0.000000
50,1.286671,4.967540,3.296195,-0.983672,0.710667,0.000000
51,-4.225029,-6.508477,16.261051,-0.909308,0.747059,0.000000
52,-4.453128,2.757066,2.603347,-0.987364,0.792625,0.000000
53,7.110038,1.990242,8.834679,-0.999990,0.737590,0.000000
54,7.803149,-7.063593,0.512053,-0.901145,0.720638,0.000000
55,6.446121,5.503422,4.069294,-0.995552,0.757974,0.000000
56,-3.308142,-4.522482,3.024703,-0.949551,0.796646,0.000000
57,6.546037,1.756846,0.582201,-0.991993,0.717077,0.000000
58,-4.262828,-5.333313,12.804686,-0.961274,0.721795,0.000000
59,4.440108,5.599970,4.615321,-0.994663,0.761199,0.000000
60,2.450704,-1.521922,0.688874,-0.949688,0.735259,0.000000
61,2.130197,-6.093747,13.463543,-0.944279,0.759501,0.000000
62,-2.532279,-5.760025,10.418469,-0.899233,0.716692,0.000000
63,4.639379,1.048482,1.127465,-0.996596,0.704684,0.000000
64,4.135339,5.961480,5.206477,-0.993068,0.754322,0.000000
65,-0.238086,-4.794396,12.165808,-0.947227,0.729049,0.000000
66,0.728758,-3.851079,0.462254,-0.999900,0.767886,0.000000
67,-5.471091,1.908728,11.570450,-0.931657,0.763316,0.000000
68,-0.497927,5.159239,5.030925,-0.820843,0.729058,0.000000
69,-7.528829,2.122844,12.167588,-0.954149,0.749891,0.000000
70,-6.470665,-7.354641,17.053102,-0.879182,0.741845,0.000000
71,4.780897,5.151664,0.057249,-0.998980,0.698039,0.000000
72,0.654604,4.312249,4.854667,-0.945792,0.734397,0.000000
73,-3.152835,-7.458710,1.564818,-0.999999,0.849497,0.000000
74,-0.139153,7.515605,2.876067,-0.970503,0.732569,0.000000
75,3.537992,0.663429,1.922457,-0.959488,0.729811,0.000000
76,-4.563147,4.669984,5.511813,-0.999453,0.800287,0.000000
77,4.738372,4.056306,1.250622,-0.998654,0.700704,0.000000
78,-3.722304,0.846080,3.226316,-0.995685,0.800178,0.000000
79,-3.091562,0.976952,16.494791,-0.767039,0.748866,0.000000
80,7.752817,7.932678,2.780946,-0.999433,0.708918,0.000000
81,-5.239846,1.523909,1.112410,-0.999997,0.773537,0.000000
82,-7.190980,-1.369352,13.363549,-0.947083,0.728128,0.000000
83,-3.414498,-2.430463,9.318357,-0.875658,0.796298,0.000000
84,-4.636859,3.845876,1.063959,-0.984719,0.758571,0.000000
85,4.480902,5.413165,11.966234,-0.997497,0.769039,0.000000
86,-5.413245,-6.276501,10.881461,-0.745555,0.759721,0.000000
87,-6.907311,2.597784,18.822201,-0.946396,0.721309,0.000000
88,-7.997160,3.732348,12.451336,-0.880841,0.758333,0.000000
89,-4.479376,-1.884128,7.653507,-0.823891,0.807294,0.000000
90,0.060009,1.171315,2.735310,-0.786107,0.763458,0.000000
91,0.866712,-6.008031,2.287923,-0.999999,0.825932,0.000000
92,5.700769,-2.350625,12.057998,-0.768114,0.741307,0.000000
93,6.505220,-0.382211,13.188225,-0.999992,0.766951,0.000000
94,-6.668937,-3.644152,2.645358,-0.999999,0.834420,0.000000
95,0.236286,-5.848468,11.938206,-0.934892,0.732014,0.000000
96,-0.965206,-4.167879,18.274404,-0.971531,0.722487,0.000000
97,-3.791779,-4.479363,10.697797,-0.721443,0.782490,0.000000
98,-5.163499,-6.321508,14.031781,-0.776072,0.726065,0.000000
99,-2.897771,6.446338,0.253865,-0.967754,0.706184,0.000000
100,5.680619,4.516204,1.578273,-0.999118,0.693557,0.000000
101,7.995059,-1.837782,12.926585,-1.000000,0.788119,0.000000
102,-3.121000,-1.637173,0.928084,-0.988360,0.768537,0.000000
103,-5.590530,-6.418892,18.093585,-0.982515,0.682078,0.000000
104,3.767622,-3.683428,11.985453,-0.961819,0.743473,0.000000
105,1.783654,1.505331,4.249935,-0.891354,0.755980,0.000000
106,-7.859141,-7.666619,16.971556,-0.938538,0.749715,0.000000
107,2.195434,-0.093410,5.328428,-0.954294,0.786564,0.000000
108,0.188072,3.404100,0.318914,-0.995976,0.708351,0.000000
109,0.788323,-7.074690,4.500604,-0.998183,0.809888,0.000000
110,-3.482237,-2.475323,8.420106,-0.959771,0.807396,0.000000
111,-4.260630,-4.082698,0.295780,-0.779688,0.786775,0.000000
112,-7.460101,-7.724490,9.848376,-0.917786,0.739992,0.000000
113,1.193823,-2.068025,12.014768,-0.947141,0.752299,0.000000
114,-3.117149,5.777449,8.128832,-0.994483,0.774057,0.000000
115,-7.914908,-3.085002,12.481957,-0.879046,0.719394,0.000000
116,-6.108209,-0.749862,1.071771,-1.000000,0.788463,0.000000
117,1.261238,-5.486930,1.719396,-0.999964,0.818347,0.000000
118,5.281180,3.905343,0.647507,-0.999007,0.696243,0.000000
119,-5.773055,-3.794056,12.626715,-0.948328,0.720014,0.000000
120,-6.861559,0.260694,13.080482,-0.911772,0.733021,0.000000
121,-5.286472,-6.406331,13.368588,-0.950685,0.710299,0.000000
122,-6.507498,-4.373158,13.047190,-0.936740,0.710345,0.000000
123,-7.272379,7.957952,6.005837,-0.997293,0.831930,0.000000
124,5.532907,0.613261,2.395998,-0.967050,0.716918,0.000000
125,-2.257803,2.910239,2.747327,-0.932769,0.760816,0.000000
126,-1.448887,-7.533470,1.621958,-1.000000,0.847399,0.000000
127,3.157675,2.510662,11.620907,-0.946386,0.764917,0.000000
128,-1.965209,-1.543101,11.848621,-0.975669,0.749353,0.000000
129,-5.834960,5.629891,12.609629,-0.944867,0.717852,0.000000
130,-6.101826,-1.939668,3.024184,-1.000000,0.824231,0.000000
131,-4.913567,-3.054712,18.406100,-0.990222,0.713399,0.000000
132,-2.821737,3.606048,13.213746,-0.949586,0.746903,0.000000
133,-3.757641,5.893503,6.399653,-0.999923,0.795359,0.000000
134,-3.413789,7.321210,1.834394,-0.991772,0.724128,0.000000
135,-6.845831,1.221216,11.570204,-0.942546,0.746527,0.000000
136,3.827969,-7.822403,11.424955,-0.946290,0.709575,0.000000
137,-6.311111,3.938316,18.790529,-0.809916,0.741434,0.000000
138,-3.029729,-6.845304,18.781378,-0.995289,0.689190,0.000000
139,6.278652,-3.906263,12.859849,-0.999998,0.780701,0.000000
140,-6.417602,-3.550478,9.772195,-0.711694,0.784001,0.000000
141,-6.998173,-1.265107,10.269224,-0.795740,0.767655,0.000000
142,-2.374756,-7.502829,7.305588,-0.906907,0.777085,0.000000
