Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness
0,3.777801,6.259670,0.168055,-0.968576,0.722111
1,3.777801,6.259670,0.168055,-0.968576,0.722111
2,3.599405,-5.101507,0.041424,-0.984429,0.785208
3,4.171464,5.662250,0.168055,-0.965705,0.718369
4,-1.940254,-5.125477,1.766643,-0.967245,0.809714
5,4.171464,5.662250,0.168055,-0.965705,0.718369
6,4.171464,6.243139,0.168055,-0.971745,0.718954
7,4.355719,6.258877,0.168055,-0.976587,0.722533
8,4.436022,6.249728,0.168055,-0.978783,0.722629
9,3.625582,-5.908678,0.048368,-0.998478,0.779300
10,4.171464,5.732881,1.772731,-0.992348,0.725040
11,3.316638,-5.994079,1.905031,-0.999300,0.785162
12,3.777801,6.259670,0.168055,-0.968576,0.722111
13,3.571093,6.259670,0.168055,-0.965819,0.719007
14,3.599405,-5.689345,0.188400,-0.996803,0.780674
15,-1.926067,6.259670,2.149734,-0.973718,0.758396
16,3.599405,-5.101507,0.041424,-0.984429,0.785208
17,3.777801,5.678780,0.168055,-0.963510,0.727293
18,3.599405,-5.101507,0.005567,-0.984429,0.785208
19,3.625582,-5.908678,0.048368,-0.998478,0.779300
20,-0.645042,-5.705958,0.292556,-0.995471,0.777866
21,3.316638,-6.004554,1.905031,-0.999320,0.785321
22,3.599405,-7.198096,1.806526,-0.999969,0.805974
23,3.628610,-5.906559,0.168055,-0.998361,0.779048
24,6.725332,5.617672,1.772731,-0.991196,0.712102
25,3.568065,6.257107,1.406149,-0.995178,0.729105
26,4.236303,5.530081,1.904443,-0.992658,0.721990
27,3.599405,6.336899,2.077141,-0.991592,0.714801
28,-0.431973,-5.991086,1.905031,-1.000000,0.817260
29,3.346092,-5.872166,0.167824,-0.999306,0.783333
30,3.316638,-5.994079,1.905031,-0.999300,0.785162
31,3.086580,6.243577,0.121772,-0.956157,0.718055
32,3.599405,-5.689345,0.188400,-0.996803,0.780674
33,4.171464,5.732881,1.772731,-0.992348,0.725040
34,3.625582,-5.908678,0.048368,-0.998478,0.779300
35,-0.645042,-5.705958,0.292556,-0.995471,0.777866
36,3.599405,-7.198096,1.806526,-0.999969,0.805974
37,3.628610,-5.906559,0.168055,-0.998361,0.779048
38,6.725332,5.617672,1.772731,-0.991196,0.712102
39,3.568065,6.257107,1.406149,-0.995178,0.729105
40,3.599405,6.336899,2.077141,-0.991592,0.714801
41,3.346092,-5.872166,0.167824,-0.999306,0.783333
42,-0.371884,-7.217642,1.800712,-1.000000,0.823914
43,4.171464,5.708529,1.483360,-0.993947,0.721502
44,3.074113,-5.689345,0.119413,-0.999492,0.784538
45,-0.413075,-6.004554,1.892255,-1.000000,0.817002
46,6.725332,5.617672,1.914666,-0.991196,0.712102
47,6.725332,5.617672,1.910653,-0.991196,0.712102
48,3.093293,-6.391877,0.133532,-0.999948,0.785998
49,4.859418,5.732881,1.772731,-0.991937,0.720580
50,-0.431973,-5.991086,1.905031,-1.000000,0.817260
51,-0.152380,-7.217642,1.800903,-1.000000,0.819608
52,3.568065,6.257107,1.406149,-0.995178,0.729105
53,-0.645042,-5.705958,0.292556,-0.995471,0.777866
54,3.599405,6.256990,3.124837,-0.976508,0.687946
55,-0.287605,-5.823241,1.731723,-0.999999,0.811404
56,6.725332,5.617672,1.772731,-0.991196,0.712102
57,-0.566625,-6.671862,0.133532,-0.999991,0.788651
58,4.171464,5.708529,1.483360,-0.993947,0.721502
59,6.725332,6.562481,1.772731,-0.993770,0.712799
60,-0.413075,-6.004554,1.892255,-1.000000,0.817002
61,3.421955,6.257107,1.406149,-0.995150,0.728252
62,3.514553,-5.872166,0.048720,-0.998753,0.780476
63,3.346092,-5.872166,0.167824,-0.999306,0.783333
64,3.093293,-6.437245,0.118963,-0.999953,0.786661
65,3.074113,-5.689345,0.119413,-0.999492,0.784538
66,3.014876,-5.702017,0.292556,-0.999623,0.785658
67,3.625582,-5.908678,0.048368,-0.998478,0.779300
68,-0.152380,-7.217642,1.800903,-1.000000,0.819608
69,3.599405,6.256990,3.124837,-0.976508,0.687946
70,-0.287605,-5.823241,1.731723,-0.999999,0.811404
71,6.725332,5.617672,1.772731,-0.991196,0.712102
72,4.171464,5.708529,1.483360,-0.993947,0.721502
73,6.725332,6.562481,1.772731,-0.993770,0.712799
74,-0.413075,-6.004554,1.892255,-1.000000,0.817002
75,6.673931,6.162557,0.292556,-0.994771,0.722411
76,2.238273,-5.705958,0.292556,-0.999960,0.776661
77,0.698150,-5.673980,1.892255,-0.999998,0.809036
78,-0.412852,-6.004554,1.730028,-1.000000,0.817002
79,-0.152380,-7.217642,1.799756,-1.000000,0.819608
80,3.646894,6.256990,3.114166,-0.977281,0.698660
81,-0.287828,-5.823241,1.893950,-0.999999,0.811404
82,-0.798825,-6.640301,0.047221,-0.999977,0.780059
83,3.669991,6.257107,1.250466,-0.995307,0.724375
84,-0.416586,-6.671862,0.133532,-0.999994,0.783204
85,-0.152380,-7.217642,1.800903,-1.000000,0.819608
86,3.609285,7.845384,1.483360,-0.997756,0.720563
87,2.214922,-5.111517,0.282441,-0.999644,0.774565
88,3.599405,6.256990,3.124837,-0.976508,0.687946
89,2.260939,-6.722110,0.133532,-0.999996,0.787667
90,0.698150,-5.673980,1.892255,-0.999998,0.809036
91,7.777178,6.738374,2.263047,-0.995011,0.707511
92,3.646894,6.256990,3.114166,-0.977281,0.698660
93,4.123321,5.711015,3.090415,-0.989448,0.698856
94,-0.413075,-6.004554,1.892255,-1.000000,0.817002
95,-0.287605,-5.823241,1.731723,-0.999999,0.811404
96,-0.798825,-6.640301,0.047221,-0.999977,0.780059
97,-0.416586,-6.671862,0.133532,-0.999994,0.783204
