Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,-6.853470,-7.988871,18.106500,-0.818587,0.654600,1
1,-6.770804,-7.988871,18.094888,-0.829956,0.655247,1
2,-5.173927,-7.937219,11.894962,-0.989345,0.676653,1
3,-4.082378,-7.787858,11.812451,-0.979599,0.671509,1
4,-4.035923,-7.989303,11.894962,-0.982930,0.673429,1
5,-4.035923,-7.989303,18.247818,-0.998568,0.677110,1
6,-4.013301,-7.787896,11.894962,-0.979462,0.671349,1
7,-4.001922,-7.948050,18.158335,-0.998684,0.678602,1
8,-3.873459,-7.627390,11.865066,-0.975919,0.664488,1
9,-3.854568,-7.802038,11.892531,-0.978139,0.666231,1
10,-3.854568,-7.787794,11.892531,-0.978060,0.666072,1
11,-2.876872,-7.942817,18.436008,-0.998828,0.679391,1
12,-1.416628,-7.946903,18.438343,-0.999446,0.681087,1
13,-1.406681,-7.949577,17.784485,-0.999438,0.681005,1
14,-1.406681,-7.946890,17.784485,-0.999454,0.681168,1
15,-1.401706,-7.944902,17.784485,-0.999463,0.682271,1
16,-1.235735,-7.995226,18.158335,-0.999667,0.688008,1
17,-1.235735,-7.990167,18.158335,-0.999670,0.688297,1
18,-1.134178,-7.947626,18.421634,-0.999767,0.696454,1
19,-0.976458,-5.007183,18.743914,0.467525,0.617673,0
20,-0.976458,-5.005624,18.743914,0.468658,0.617571,0
21,-0.951107,-5.109590,18.740976,0.443019,0.618386,0
22,-0.951107,-4.968836,18.743914,0.498358,0.616348,0
23,-0.950241,-5.092613,18.743914,0.448307,0.618131,0
24,-0.949822,-7.823282,18.449938,-0.999808,0.701502,1
25,-0.949620,-5.347690,18.731999,0.369644,0.621696,0
26,-0.943745,-4.974047,18.743597,0.499921,0.615890,0
27,-0.943745,-4.968836,18.627898,0.499694,0.616043,0
28,-0.942758,-5.018302,19.267342,0.482388,0.616501,0
29,-0.939778,-5.212850,18.743594,0.418134,0.619302,0
30,-0.899404,-7.988878,18.438343,-0.999856,0.704786,1
31,-0.893986,-7.999232,18.438035,-0.999858,0.711125,1
32,-0.893986,-5.347690,18.731999,0.384933,0.619506,0
33,-0.525389,-7.999834,11.894728,-0.948104,0.657969,1
34,-0.525389,-7.809329,11.894728,-0.944580,0.657931,1
35,-0.414501,-7.995067,17.172106,0.999108,0.615592,0
36,-0.412045,-7.993824,11.876377,-0.949947,0.658319,1
37,-0.408648,-7.986688,17.040353,0.999155,0.615450,0
38,-0.408648,-7.943209,17.059577,0.999215,0.615072,0
39,-0.311490,-7.943209,17.059577,0.999494,0.614694,0
40,-0.310365,-7.788376,19.271283,-0.496952,0.637355,0
41,-0.310323,-7.787074,17.059592,0.999634,0.607470,0
42,-0.310070,-7.778545,19.281604,-0.493539,0.636903,0
43,-0.215498,-7.943209,17.059577,0.999593,0.611150,0
44,0.175705,-7.943564,18.610867,-0.642537,0.641931,0
45,0.182643,-7.943676,18.740807,-0.647838,0.642283,0
46,0.182643,-7.923242,18.740807,-0.643943,0.641981,0
47,0.186040,-7.943564,18.610867,-0.652829,0.642584,0
48,0.201596,-7.943564,18.614325,-0.662490,0.643238,0
49,0.227047,-7.943564,18.614325,-0.677386,0.644143,0
50,0.291931,-7.991441,18.607847,-0.717890,0.648014,1
51,3.602664,-7.994875,4.392582,-0.354447,0.631157,0
52,3.602664,-7.942835,4.392582,-0.336920,0.623316,0
53,3.602664,-7.941455,4.392582,-0.336515,0.623146,0
54,3.657402,-7.988142,4.392582,-0.343199,0.624851,0
55,3.730011,-6.720262,1.587822,-0.999995,0.757947,1
56,3.859789,-6.681308,1.501360,-0.999994,0.756225,1
57,4.629098,-7.996183,4.392582,-0.524507,0.639127,0
58,4.854534,-7.993455,4.392582,-0.427333,0.635339,0
59,5.103477,-6.497757,1.712040,-0.999930,0.749935,1
