Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness
0,7.282272,-1.934329,2.669782,-0.997631,0.723908
1,-7.901024,6.914490,15.754020,-0.913521,0.688634
2,-0.917866,3.709882,1.148032,-0.975476,0.745557
3,2.920750,0.476640,0.014349,-0.976281,0.747664
4,-1.312755,2.523287,2.080762,-0.997116,0.748321
5,1.271287,-5.437327,12.080387,-0.903359,0.717367
6,-2.082347,-2.644979,13.022828,-0.973486,0.745707
7,0.429038,1.738419,3.090545,-0.896839,0.740925
8,-1.263054,-0.775611,13.398028,-0.948358,0.747665
9,0.515761,3.365065,5.592092,-0.917783,0.783215
10,-4.558376,2.319406,11.533402,-0.715615,0.758602
11,-7.901024,6.914490,15.754020,-0.913521,0.688634
12,-7.901024,-2.067448,2.545381,-1.000000,0.847264
13,-7.983782,6.914490,16.439535,-0.913944,0.689864
14,7.282272,2.633861,2.673788,-0.999144,0.712997
15,-7.901024,6.914490,15.995533,-0.913521,0.688634
16,7.282272,-1.934329,2.669782,-0.997631,0.723908
17,7.282272,-1.351389,2.669782,-0.998456,0.731688
18,-4.666272,-2.852907,1.018339,-0.998896,0.775590
19,7.321262,-1.934329,2.669782,-0.997651,0.728232
20,7.051958,-1.934329,2.669782,-0.997351,0.720284
21,-7.901024,6.946656,15.623377,-0.913210,0.688966
22,-7.901024,6.941956,15.754020,-0.913488,0.689000
23,7.282272,-1.963158,2.669782,-0.997559,0.724114
24,1.271287,-5.437327,12.080387,-0.903359,0.717367
25,1.446115,-4.017083,13.991165,-0.799229,0.714906
26,1.271287,-5.437327,11.838874,-0.903359,0.717367
27,-7.935014,-3.936641,6.071539,-0.997509,0.775906
28,-7.901024,6.914490,15.754020,-0.913521,0.688634
29,-7.983782,6.914490,16.439535,-0.913944,0.689864
30,7.282272,2.633861,2.673788,-0.999144,0.712997
31,-7.901024,6.914490,15.995533,-0.913521,0.688634
32,-7.960797,-2.852907,1.018339,-0.999999,0.785820
33,7.282272,2.774153,2.673788,-0.999148,0.714003
34,-7.901024,6.914490,16.007626,-0.913521,0.688634
35,-5.652667,-2.852907,1.018339,-0.999979,0.768410
36,7.051958,-2.050875,2.669782,-0.997137,0.711466
37,7.282272,2.633861,2.611992,-0.999144,0.712997
38,-7.313712,-1.128997,0.931067,-1.000000,0.792980
39,7.282272,2.633861,2.669748,-0.999144,0.712997
40,-7.177834,-1.959065,2.545381,-1.000000,0.846851
41,-7.901024,6.946656,15.623377,-0.913210,0.688966
42,-4.666272,-2.852907,1.018339,-0.998896,0.775590
43,-4.541299,-2.067448,2.545381,-0.999648,0.811656
44,7.282272,-1.351389,2.669782,-0.998456,0.731688
45,7.359201,0.170059,1.836926,-0.968239,0.712941
46,-7.901024,6.914490,15.754020,-0.913521,0.688634
47,-7.983782,6.914490,16.439535,-0.913944,0.689864
48,-7.901024,6.914490,15.995533,-0.913521,0.688634
49,-7.901024,6.914490,16.007626,-0.913521,0.688634
