Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,1.834885,-4.016483,6.148540,0.773594,0.684582,0
1,7.282272,-1.934329,2.669782,-0.997631,0.723908,1
2,-7.901024,6.914490,15.754020,-0.913521,0.688634,1
3,-0.917866,3.709882,1.148032,-0.975476,0.745557,1
4,2.920750,0.476640,0.014349,-0.976281,0.747664,1
5,-1.312755,2.523287,2.080762,-0.997116,0.748321,1
6,-5.627994,0.122767,14.879173,-0.171759,0.707552,0
7,0.803463,-4.010308,14.018482,-0.536250,0.715706,0
8,1.271287,-5.437327,12.080387,-0.903359,0.717367,1
9,-2.082347,-2.644979,13.022828,-0.973486,0.745707,1
10,-1.342251,-2.102443,6.058088,-0.346496,0.730224,0
11,0.429038,1.738419,3.090545,-0.896839,0.740925,1
12,-1.263054,-0.775611,13.398028,-0.948358,0.747665,1
13,-1.452731,-0.040446,16.469006,-0.590700,0.745497,0
14,0.515761,3.365065,5.592092,-0.917783,0.783215,1
15,-4.558376,2.319406,11.533402,-0.715615,0.758602,1
16,1.453949,-0.529263,13.521155,-0.640163,0.767355,0
17,-4.763322,5.804565,1.018339,-0.480905,0.760884,0
18,-2.632206,-1.170396,6.134216,0.246426,0.771186,0
19,-4.299182,4.881681,13.583607,0.836921,0.795130,0
20,1.834885,-4.016483,6.148540,0.773594,0.684582,0
21,-7.901024,6.914490,15.754020,-0.913521,0.688634,1
22,-7.901024,-2.067448,2.545381,-1.000000,0.847264,1
23,-7.983782,6.914490,16.439535,-0.913944,0.689864,1
24,7.282272,2.633861,2.673788,-0.999144,0.712997,1
25,-7.901024,6.914490,15.995533,-0.913521,0.688634,1
26,7.282272,-1.934329,2.669782,-0.997631,0.723908,1
27,7.282272,-1.351389,2.669782,-0.998456,0.731688,1
28,-4.666272,-2.852907,1.018339,-0.998896,0.775590,1
29,7.321262,-1.934329,2.669782,-0.997651,0.728232,1
30,7.051958,-1.934329,2.669782,-0.997351,0.720284,1
31,-7.901024,6.946656,15.623377,-0.913210,0.688966,1
32,-7.901024,6.941956,15.754020,-0.913488,0.689000,1
33,7.282272,-1.963158,2.669782,-0.997559,0.724114,1
34,-5.627994,0.122767,14.879173,-0.171759,0.707552,0
35,1.271287,-5.437327,12.080387,-0.903359,0.717367,1
36,3.598719,-4.009708,6.175858,0.532884,0.699166,0
37,1.446115,-4.017083,13.991165,-0.799229,0.714906,1
38,1.271287,-5.437327,11.838874,-0.903359,0.717367,1
39,-7.935014,-3.936641,6.071539,-0.997509,0.775906,1
40,-7.901024,6.914490,15.754020,-0.913521,0.688634,1
41,-7.983782,6.914490,16.439535,-0.913944,0.689864,1
42,7.282272,2.633861,2.673788,-0.999144,0.712997,1
43,-7.901024,6.914490,15.995533,-0.913521,0.688634,1
44,1.834885,-3.973568,6.148540,0.765048,0.683963,0
45,-7.960797,-2.852907,1.018339,-0.999999,0.785820,1
46,7.282272,2.774153,2.673788,-0.999148,0.714003,1
47,-7.901024,6.914490,16.007626,-0.913521,0.688634,1
48,-5.652667,-2.852907,1.018339,-0.999979,0.768410,1
49,7.051958,-2.050875,2.669782,-0.997137,0.711466,1
50,7.282272,2.633861,2.611992,-0.999144,0.712997,1
51,-7.313712,-1.128997,0.931067,-1.000000,0.792980,1
52,7.282272,2.633861,2.669748,-0.999144,0.712997,1
53,-7.177834,-1.959065,2.545381,-1.000000,0.846851,1
54,1.834885,-4.016483,6.148540,0.773594,0.684582,0
55,-7.901024,6.946656,15.623377,-0.913210,0.688966,1
56,-4.666272,-2.852907,1.018339,-0.998896,0.775590,1
57,-4.541299,-2.067448,2.545381,-0.999648,0.811656,1
58,7.282272,-1.351389,2.669782,-0.998456,0.731688,1
59,7.359201,0.170059,1.836926,-0.968239,0.712941,1
60,-7.901024,6.914490,15.754020,-0.913521,0.688634,1
61,-7.983782,6.914490,16.439535,-0.913944,0.689864,1
62,-7.901024,6.914490,15.995533,-0.913521,0.688634,1
63,1.834885,-3.973568,6.148540,0.765048,0.683963,0
64,-7.901024,6.914490,16.007626,-0.913521,0.688634,1
65,-5.652667,-2.852907,1.018339,-0.999979,0.768410,1
66,-7.176283,-1.119459,0.931067,-1.000000,0.790703,1
67,-6.724843,-1.653529,17.789095,-0.994054,0.692040,1
68,7.910095,2.774153,2.594973,-0.999431,0.705706,1
69,7.226142,2.919874,2.669748,-0.999063,0.704928,1
70,-5.695931,-1.987874,1.018339,-0.999998,0.769539,1
