Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input
0,2.322942,-7.648296,14.992305,-0.970312,0.755153,0.000000
1,-1.119637,-3.772084,1.965176,-0.997641,0.807357,0.000000
2,4.147818,-6.582661,13.617445,-0.908180,0.701997,0.000000
3,-4.932623,1.242251,13.011265,-0.933453,0.731103,0.000000
4,0.053126,-1.524102,0.396128,-0.968467,0.764641,0.000000
5,-7.759432,-4.510751,13.148188,-0.945034,0.760784,0.000000
6,-3.544753,0.243524,12.096793,-0.955650,0.761402,0.000000
7,-5.393896,6.093499,1.943064,-0.739249,0.731421,0.000000
8,-0.357741,2.826376,3.776001,-0.962868,0.782486,0.000000
9,-2.451207,0.677807,10.407653,-0.872203,0.763993,0.000000
10,3.412678,-0.000918,12.583523,-0.949103,0.767300,0.000000
11,-5.324725,1.655160,18.518293,-0.804654,0.739858,-4.079698
12,0.053126,-4.487316,0.396128,-0.999988,0.766934,-2.085388
13,-1.206363,-3.726451,13.110095,-0.966446,0.740504,-4.383214
14,0.346647,5.686548,1.943064,-0.999344,0.697040,-3.469352
15,4.021064,-6.582661,0.330297,-0.998449,0.764526,-6.082679
16,0.053126,-3.829200,0.396128,-0.999891,0.782975,-1.959732
17,-0.059923,3.675706,1.903061,-0.999020,0.698439,-2.077971
18,1.329370,-0.111781,3.084706,-0.881369,0.745025,-3.160762
19,-4.932623,-6.746933,13.011265,-0.958635,0.720915,-2.850189
20,0.179879,-1.524102,13.776517,-0.725518,0.741752,-2.984164
21,-1.118573,3.721339,1.611451,-0.999050,0.718241,-2.462742
22,-7.560281,6.093499,0.857494,-0.969994,0.764277,-2.423157
23,4.147818,-6.582661,13.617445,-0.908180,0.701997,0.000000
24,-1.119637,-3.772084,1.965176,-0.997641,0.807357,0.000000
25,-3.544753,0.243524,12.996679,-0.968958,0.741694,-0.899886
26,0.053126,-4.487316,0.396128,-0.999988,0.766934,-2.085388
27,-1.206363,-3.726451,13.110095,-0.966446,0.740504,-4.383214
