Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness
0,0.752931,-6.385517,3.975076,-0.999814,0.812129
1,6.829750,-5.543999,1.575683,-0.985198,0.802587
2,7.862853,-6.278817,3.975076,-0.894379,0.795290
3,0.752931,-6.385517,3.975076,-0.999814,0.812129
4,6.829750,-5.543999,1.575683,-0.985198,0.802587
5,7.862853,-6.278817,3.975076,-0.894379,0.795290
6,0.752931,-6.392481,3.975076,-0.999824,0.812412
7,7.862853,-6.315154,3.975076,-0.930453,0.796811
8,-0.932687,-7.465733,3.771781,-0.999988,0.822158
9,7.631497,-6.501460,2.048523,-0.999867,0.814762
10,7.066304,-5.681110,1.913034,-0.994166,0.806696
11,2.594287,-7.946303,1.703017,-0.701587,0.824803
12,0.415625,-7.475502,3.998713,-0.999998,0.824915
13,7.862853,-6.278817,3.975076,-0.894379,0.795290
14,7.631497,-6.501460,3.969075,-0.993388,0.795443
15,7.066304,-5.681110,1.913034,-0.994166,0.806696
16,7.631497,-7.500677,2.048523,-0.999983,0.819487
17,7.631497,-6.501460,2.048523,-0.999867,0.814762
18,-0.932687,-7.465733,3.771781,-0.999988,0.822158
19,7.631745,-6.278817,2.104539,-0.999650,0.809978
20,6.950073,-6.129452,1.913034,-0.999558,0.807063
21,0.752931,-6.392481,3.975076,-0.999824,0.812412
22,0.764683,-6.385517,3.975076,-0.999820,0.812108
23,7.066304,-5.680306,2.164259,-0.994211,0.806717
24,0.415625,-7.475502,3.998713,-0.999998,0.824915
25,7.631497,-6.501460,3.969075,-0.993388,0.795443
26,7.631497,-7.500677,2.048523,-0.999983,0.819487
27,-0.932687,-7.465733,3.771781,-0.999988,0.822158
28,7.631497,-7.517867,2.048523,-0.999984,0.819749
29,6.676303,-6.241795,3.975076,-0.966186,0.792063
30,0.414475,-7.891344,3.997299,-0.999999,0.828243
31,0.752931,-7.478930,3.975076,-0.999999,0.833422
32,5.602055,-6.691790,4.008084,-0.999972,0.796673
33,0.415625,-7.375799,4.421689,-0.999998,0.825843
34,1.570851,-7.478930,4.237438,-0.999999,0.831608
35,6.676303,-6.241795,3.975076,-0.966186,0.792063
36,5.602055,-6.691790,4.008084,-0.999972,0.796673
37,7.631497,-7.500677,2.048523,-0.999983,0.819487
38,7.608539,-6.501460,3.998713,-0.993631,0.795280
39,0.425959,-7.891344,3.967662,-0.999999,0.828243
40,0.415625,-7.475502,3.998713,-0.999998,0.824915
41,-0.932687,-7.465733,3.771781,-0.999988,0.822158
42,7.631497,-7.517867,2.048523,-0.999984,0.819749
43,-0.943240,-7.475502,3.998713,-0.999988,0.822525
44,0.414475,-7.213203,3.997299,-0.999996,0.824633
45,6.733690,-7.478930,4.227754,-1.000000,0.811907
