Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,7.622698,6.081902,2.453649,0.999835,0.682888,0
1,6.733690,-7.478930,4.227754,-1.000000,0.811907,1
2,5.682448,-6.497849,4.624096,0.512254,0.773964,0
3,5.760138,-7.437578,4.624165,-0.162534,0.775085,0
4,6.838551,-6.258717,3.759383,-0.959277,0.788920,1
5,6.782069,-7.044769,5.629539,0.979141,0.736337,0
6,6.018532,-5.104299,4.624096,0.851033,0.766034,0
7,6.106814,-7.536608,4.626688,-0.422234,0.786284,0
8,5.682448,-5.833211,4.624096,0.798753,0.773006,0
9,7.622698,5.689519,2.453649,0.999784,0.690652,0
10,0.209281,3.526711,3.771781,0.999306,0.711278,0
11,6.520118,-6.404271,4.227754,-0.995233,0.794369,1
12,5.819314,-7.524063,4.845319,-0.279911,0.777856,0
13,6.782280,-6.668404,5.629539,0.995147,0.724134,0
14,6.733690,-6.939075,5.677126,0.982875,0.734028,0
15,6.782280,-6.537741,5.629539,0.998177,0.720483,0
16,0.330102,-6.252427,3.759383,-0.997981,0.802594,1
17,5.762956,-7.688722,4.615256,-0.375828,0.778684,0
18,5.762258,-7.478208,4.615256,-0.181593,0.776315,0
19,6.034371,-5.122302,4.624096,0.845140,0.766899,0
