Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input,Critical
0,-0.328346,-3.682636,14.242467,0.089139,0.719271,-2.793109,0
1,-5.355546,0.372679,1.257047,-1.000000,0.776090,-2.947520,1
2,2.394540,-6.921131,12.144243,-0.850158,0.722012,-3.508601,1
3,2.161529,7.136539,0.076254,-0.993555,0.707225,-0.981259,1
4,-4.204422,-1.431752,18.402857,-0.948815,0.722840,-4.714085,1
5,-5.355546,0.375913,1.257047,-1.000000,0.776061,-0.003234,1
6,-0.631208,-7.017557,7.352120,0.188386,0.798207,-4.980607,0
7,2.394540,-6.879083,14.247737,-0.753507,0.712605,-2.103915,1
8,-5.355546,-0.882456,0.898282,-1.000000,0.770077,-1.305402,1
9,4.816930,0.892016,1.105523,-0.995827,0.699323,-0.575521,1
10,2.290167,2.756734,12.144243,-0.950526,0.771599,-3.843530,1
11,0.977446,6.983856,2.535937,-0.979581,0.714469,-2.472749,1
12,-4.460527,1.981611,1.212698,-0.999790,0.766095,-1.338274,1
13,4.816930,0.892016,0.530003,-0.995827,0.699323,-0.509079,1
14,-2.650862,-3.290992,1.966027,-0.981925,0.805683,-1.088607,1
15,-5.379081,0.372679,1.257047,-1.000000,0.776558,-0.023535,1
16,4.739902,0.892016,18.599802,0.993066,0.748507,-4.537542,0
17,-4.204422,3.381343,18.402857,0.993339,0.724904,-4.535638,0
18,-2.847886,0.613421,0.116596,0.266735,0.750413,-2.905376,0
19,-4.407913,7.037978,2.696526,-0.903927,0.760754,-4.393590,1
