Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,-5.430852,-7.588682,20.409188,-1.000000,0.772772,1
1,7.713088,0.556790,8.039895,0.977252,0.688818,0
2,7.314485,0.506547,6.320951,-0.675298,0.706645,0
3,7.850810,0.105640,8.027162,0.799491,0.706139,0
4,7.085377,-7.992412,20.400969,-0.999999,0.728306,1
5,-4.876368,-7.992626,20.400521,-1.000000,0.759560,1
6,1.063924,-7.973108,20.338126,-0.999940,0.713555,1
7,6.581470,0.509385,6.320951,-0.750656,0.713325,1
8,-5.053467,-7.974945,19.901576,-1.000000,0.768552,1
9,7.799462,0.509385,7.772232,0.958710,0.694046,0
10,-4.970853,-7.992626,20.400521,-1.000000,0.762008,1
11,6.658999,0.509385,6.320951,-0.741154,0.710364,1
12,1.292965,-7.994062,20.410349,-0.999948,0.719550,1
13,7.882543,0.096517,8.027162,0.805233,0.694334,0
14,7.272212,0.509385,6.305861,-0.680040,0.707435,0
15,6.733054,-7.962415,20.205222,-0.999999,0.724722,1
16,7.851277,0.527871,8.027162,0.959742,0.691383,0
17,7.851214,0.092105,8.027162,0.801099,0.700799,0
18,7.864535,0.105640,8.027162,0.801152,0.700109,0
19,7.864535,0.092105,8.027162,0.801529,0.694981,0
