Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness
0,-7.937157,4.258797,2.605783,-0.997836,0.822989
1,-7.647984,4.354402,5.451594,-1.000000,0.815005
2,-7.937157,5.603693,2.663564,-0.999894,0.824070
3,-7.647984,4.345213,5.451594,-1.000000,0.814987
4,-7.647984,4.345213,5.451594,-1.000000,0.814987
5,1.913614,-6.948252,4.425197,-0.999998,0.811335
6,-7.647984,5.592621,5.451594,-1.000000,0.818361
7,-7.647984,4.345213,5.451594,-1.000000,0.814987
8,1.913614,-6.948252,4.425197,-0.999998,0.811335
9,-7.647984,4.229923,5.451594,-1.000000,0.813238
10,1.913614,-6.948252,4.425197,-0.999998,0.811335
11,-7.647984,4.229923,5.451594,-1.000000,0.813238
12,1.907467,-6.541050,3.947283,-0.999981,0.805288
13,1.943718,-6.725108,4.429325,-0.999994,0.809774
14,1.913614,-6.948252,4.425197,-0.999998,0.811335
15,1.913614,-6.948252,4.425197,-0.999998,0.811335
16,4.738408,-6.709789,3.942089,-0.999997,0.802217
17,-7.647984,4.383468,5.451594,-1.000000,0.812095
18,-7.647984,4.229923,5.451594,-1.000000,0.813238
19,1.916266,-5.865298,4.021966,-0.996920,0.803220
20,-7.647984,4.379249,5.451594,-1.000000,0.812003
21,1.943871,-5.970136,4.035327,-0.998478,0.796525
22,1.913614,-6.948252,4.425197,-0.999998,0.811335
23,4.738408,-6.709789,3.942089,-0.999997,0.802217
24,4.802033,-6.540138,3.942089,-0.999982,0.801607
25,1.943871,-5.970136,4.035327,-0.998478,0.796525
26,4.738408,-6.709789,3.942089,-0.999997,0.802217
27,4.802033,-6.540138,3.942089,-0.999982,0.801607
28,-6.941288,4.377047,5.451594,-1.000000,0.805901
29,-7.291467,4.379249,5.451594,-1.000000,0.809590
30,4.797242,-6.512974,3.976593,-0.999976,0.800153
31,-7.647984,4.379249,5.451594,-1.000000,0.812003
32,-7.227618,4.379249,5.451594,-1.000000,0.807286
33,1.943871,-5.970136,4.035327,-0.998478,0.796525
34,4.797242,-6.512974,3.976593,-0.999976,0.800153
35,-6.941288,4.377047,5.451594,-1.000000,0.805901
36,4.738408,-6.709789,3.942089,-0.999997,0.802217
37,4.802033,-6.540138,3.942089,-0.999982,0.801607
38,-7.227618,4.379249,5.451594,-1.000000,0.807286
39,1.943871,-5.970136,4.035327,-0.998478,0.796525
40,-7.227618,4.379249,5.451594,-1.000000,0.807286
41,1.943871,-5.970136,4.035327,-0.998478,0.796525
42,-7.227618,4.379249,5.451594,-1.000000,0.807286
43,1.943871,-5.970136,4.035327,-0.998478,0.796525
44,-7.227618,4.379249,5.451594,-1.000000,0.807286
45,1.943871,-5.970136,4.035327,-0.998478,0.796525
46,-7.227618,4.379249,5.451594,-1.000000,0.807286
47,1.943871,-5.970136,4.035327,-0.998478,0.796525
48,-7.227618,4.379249,5.451594,-1.000000,0.807286
49,1.943871,-5.970136,4.035327,-0.998478,0.796525
50,-7.227618,4.379249,5.451594,-1.000000,0.807286
51,1.943871,-6.080916,4.035327,-0.999267,0.794651
52,-7.269291,4.172773,5.451594,-1.000000,0.806449
53,4.684196,-6.167987,4.164617,-0.999649,0.791303
54,-7.269291,4.172773,5.451594,-1.000000,0.806449
55,4.684196,-6.167987,4.164617,-0.999649,0.791303
56,-7.264001,4.172773,5.451594,-1.000000,0.806189
57,4.684196,-6.167987,4.164617,-0.999649,0.791303
58,-7.242784,4.172773,5.451594,-1.000000,0.805315
59,4.684196,-6.167987,4.164617,-0.999649,0.791303
60,-7.242784,4.172773,5.451594,-1.000000,0.805315
61,4.684196,-6.186124,4.164617,-0.999682,0.788699
62,-7.242784,4.172773,5.451594,-1.000000,0.805315
63,4.684196,-6.186124,4.164617,-0.999682,0.788699
64,-7.143841,4.172773,4.633669,-1.000000,0.805247
65,4.684196,-6.186124,4.164617,-0.999682,0.788699
66,-7.118188,4.172773,4.633669,-1.000000,0.803641
67,4.684196,-6.186124,4.164617,-0.999682,0.788699
68,-7.118188,4.172773,4.633669,-1.000000,0.803641
69,4.684196,-6.186124,4.164617,-0.999682,0.788699
70,-7.118188,4.172773,4.633669,-1.000000,0.803641
71,4.684196,-6.186124,4.164617,-0.999682,0.788699
72,-7.118188,4.172773,4.633669,-1.000000,0.803641
73,4.684196,-6.186124,4.164617,-0.999682,0.788699
74,-7.118188,4.172773,4.633669,-1.000000,0.803641
75,4.684196,-6.230109,3.868153,-0.999776,0.787582
