Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,6.102294,5.020330,1.529022,-0.999645,0.702665,1
1,6.104641,5.015931,1.529022,-0.999646,0.702841,1
2,6.104641,5.020330,1.529022,-0.999646,0.702841,1
3,7.026993,5.015931,1.529022,-0.999701,0.710361,1
4,7.026993,5.028046,1.529022,-0.999702,0.710538,1
5,7.057237,5.028046,1.529022,-0.999714,0.710614,1
6,7.088427,5.018809,1.529022,-0.999721,0.710765,1
7,7.106810,5.018809,1.584652,-0.999723,0.710942,1
8,7.142510,5.032114,1.529022,-0.999732,0.715279,1
9,7.186169,5.024855,1.584652,-0.999728,0.714897,1
10,7.623077,4.672161,4.863184,-1.000000,0.765860,1
11,7.705134,5.608445,1.529022,-0.999769,0.717197,1
12,7.893137,5.608445,1.529022,-0.999771,0.718696,1
13,7.947065,5.608445,1.529022,-0.999776,0.719046,1
14,7.962397,4.291337,3.693262,-0.999953,0.739884,1
15,7.971337,5.608445,1.529022,-0.999778,0.719221,1
16,7.971574,4.290626,3.693262,-0.999952,0.739709,1
17,7.971574,5.013807,3.693262,-0.999987,0.741365,1
18,7.972071,5.020116,3.695815,-0.999988,0.742393,1
19,7.980399,6.716586,3.793857,-0.999995,0.761464,1
20,7.987170,5.476096,1.529022,-0.999780,0.724402,1
21,7.987449,4.321252,3.758707,-0.999957,0.741155,1
22,7.988815,6.088606,3.738945,-0.999994,0.759980,1
23,7.996592,5.410025,4.361347,-0.999993,0.748050,1
24,7.997093,5.344222,4.363900,-0.999992,0.745119,1
25,7.999532,5.476096,1.529022,-0.999779,0.724377,1
