Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input
0,-2.243096,-5.062434,10.193594,-0.883539,0.752490,0.000000
1,3.907078,-4.651897,5.332846,-0.910536,0.812663,0.000000
2,6.648636,4.925035,5.343916,-0.998526,0.759148,0.000000
3,-2.184563,2.371899,10.465671,-0.702796,0.719382,0.000000
4,4.442063,7.155328,4.805443,-0.983250,0.748205,0.000000
5,-7.167337,-0.476023,18.674791,-0.947261,0.737507,0.000000
6,-5.924824,5.935310,1.487367,-0.759482,0.777163,0.000000
7,-3.703211,-7.418417,7.154645,-0.993780,0.770541,0.000000
8,4.110614,1.152517,0.184339,-0.991009,0.730920,0.000000
9,1.324134,-2.196020,11.382630,-0.778549,0.744626,0.000000
10,-7.149630,-1.546297,12.443935,-0.877009,0.713687,0.000000
11,7.488617,-6.247735,16.864645,-0.819989,0.709874,0.000000
12,5.958075,-1.917464,5.384030,-0.832067,0.791397,0.000000
13,1.450990,-3.711470,13.106760,-0.771478,0.759674,0.000000
14,-6.805289,-1.996095,17.558200,-0.990503,0.659691,0.000000
15,0.485778,7.284905,4.344181,-0.891967,0.770573,0.000000
16,3.635403,2.894961,5.384281,-0.966151,0.754902,0.000000
17,-6.508203,-3.141244,9.590976,-0.768181,0.778893,0.000000
18,-3.773880,1.854458,9.884949,-0.756879,0.745472,0.000000
19,-0.231449,0.568491,1.594988,-0.753956,0.752311,0.000000
20,5.185742,-2.039957,5.136263,-0.887778,0.792984,0.000000
21,3.128172,3.371244,6.311341,-0.950258,0.762070,0.000000
22,1.551836,-5.409929,13.425943,-0.945779,0.754652,0.000000
23,-6.914094,4.668512,12.736571,-0.909996,0.712050,0.000000
24,-5.808150,-5.054911,9.199560,-0.990667,0.762575,0.000000
25,2.693477,-1.085220,3.002852,-0.998210,0.734692,0.000000
26,2.847623,-3.137544,12.332091,-0.961950,0.743968,0.000000
27,-0.646623,-5.506226,13.056535,-0.932024,0.736953,0.000000
28,-7.442367,-4.117503,14.212845,-0.740934,0.740188,0.000000
29,-0.841462,-3.359261,12.410585,-0.969529,0.730707,0.000000
30,-7.873977,-5.647050,2.987707,-0.999998,0.847224,0.000000
31,-0.542862,7.622301,3.203684,-0.946190,0.730229,0.000000
32,1.310522,3.247308,11.838474,-0.948739,0.766104,0.000000
33,2.783948,-1.425594,12.728641,-0.838581,0.759286,0.000000
34,-5.092355,-3.469516,1.926659,-0.880735,0.804969,0.000000
35,-7.647069,6.015641,18.837469,-0.996567,0.731554,0.000000
36,-7.851212,7.328787,3.814783,-0.999886,0.816362,0.000000
37,6.617580,-5.736183,14.285491,-0.942064,0.721500,0.000000
38,-4.531738,-4.982047,10.375597,-0.741232,0.757231,0.000000
39,6.638896,4.416379,11.802369,-0.957501,0.756594,0.000000
40,-1.665390,2.773389,5.456620,-0.743928,0.727433,0.000000
41,-6.845181,-3.362458,17.509771,-0.993981,0.708005,0.000000
42,1.164713,-7.387347,17.757083,-0.949980,0.723496,0.000000
43,-7.424936,7.752138,0.153475,-0.885401,0.715670,0.000000
44,0.267528,-2.765953,16.537371,-0.902272,0.717139,0.000000
45,-3.229324,-7.310594,17.183524,-0.991450,0.722716,0.000000
46,-2.123107,-4.592755,2.221419,-0.999654,0.809114,0.000000
47,7.125647,-2.278857,3.199987,-0.996903,0.728525,0.000000
48,6.370013,-2.623856,18.106206,-0.896444,0.744277,0.000000
49,4.710346,-2.943208,10.536952,-0.915995,0.696883,0.000000
50,-5.700117,-3.394568,11.799424,-0.939506,0.725333,0.000000
51,-7.410276,-0.043499,15.685696,-0.999262,0.710819,0.000000
52,-5.811882,7.740594,7.967141,-0.998968,0.779765,0.000000
53,-3.933081,-3.449465,12.617741,-0.963899,0.716601,0.000000
54,5.712666,0.096088,4.220217,-0.901361,0.731847,0.000000
55,7.696850,-2.878191,2.128895,-0.952557,0.734283,0.000000
56,-1.008856,-7.030267,11.892755,-0.977329,0.711380,0.000000
57,3.694135,4.554651,3.082347,-0.998191,0.695537,0.000000
58,-2.388300,2.671735,1.015878,-0.995221,0.762527,0.000000
59,3.443783,-1.029433,11.257164,-0.797954,0.715441,0.000000
60,0.799219,6.062982,6.408203,-0.997477,0.819166,0.000000
61,2.868558,6.163845,12.019983,-0.998559,0.768490,0.000000
62,-7.200366,0.425136,9.639587,-0.864827,0.742819,0.000000
63,-0.436270,-7.967080,14.789711,-0.950914,0.722440,0.000000
64,-6.163453,-4.789551,6.203102,-0.913385,0.747747,0.000000
65,6.642503,4.858462,0.885623,-0.997947,0.723862,0.000000
66,-7.192618,-4.807570,4.473191,-0.911246,0.792245,0.000000
67,7.126313,-5.227989,8.947847,-0.998539,0.784477,0.000000
68,-5.309461,4.238619,5.763039,-0.987464,0.816953,0.000000
69,-6.169324,2.277062,0.879198,-0.999997,0.780630,0.000000
70,6.347447,-6.579545,4.260569,-0.856948,0.758018,0.000000
71,1.066163,7.130319,2.761808,-0.983534,0.708430,0.000000
72,-7.220867,-0.227069,2.537035,-1.000000,0.833360,0.000000
73,-6.633155,7.361609,11.738988,-0.999949,0.781604,0.000000
74,-6.572786,-7.661341,9.698670,-0.930147,0.742869,0.000000
75,-2.117073,-7.394445,18.649538,-0.992210,0.665111,0.000000
76,-0.521686,2.938321,3.101372,-0.844142,0.751796,0.000000
77,0.533372,-6.003545,2.167240,-1.000000,0.825888,0.000000
78,-3.300952,3.701164,4.298229,-0.754278,0.803646,0.000000
79,-4.194198,4.586599,12.121518,-0.996121,0.771649,0.000000
80,6.484088,-7.902287,3.635276,-0.971616,0.739937,0.000000
81,-6.587322,0.433478,12.343998,-0.938829,0.742409,0.000000
82,-7.638783,-7.840904,8.729336,-0.998117,0.751945,0.000000
83,-3.728480,7.577855,12.417355,-1.000000,0.784042,0.000000
84,-0.339543,-5.666856,5.449845,-0.799007,0.808081,0.000000
85,4.375134,-3.550287,0.970876,-0.920577,0.728195,0.000000
86,4.716196,4.922785,3.793699,-0.995390,0.758042,0.000000
87,-4.910715,4.073443,9.841410,-0.968609,0.732157,0.000000
88,0.027387,-2.599921,10.905091,-0.868049,0.755646,0.000000
89,2.097974,-0.677669,4.111798,-0.733534,0.733725,0.000000
90,4.725337,-0.365758,13.215415,-0.996116,0.763102,0.000000
91,6.873714,-2.288120,10.633519,-0.915666,0.739754,0.000000
92,6.661063,4.501614,5.258458,-0.998839,0.759364,0.000000
93,3.601278,-7.514023,6.720793,-0.842518,0.806482,0.000000
94,-4.585494,-3.445642,17.916391,-0.982679,0.691539,0.000000
95,7.273319,0.028083,8.995452,-0.999500,0.768210,0.000000
96,6.672138,5.649064,4.084670,-0.995321,0.761340,0.000000
97,-7.001984,-4.806206,13.172588,-0.962045,0.739430,0.000000
98,-6.299793,-0.389926,2.536536,-1.000000,0.835402,0.000000
99,2.993234,6.161259,18.648534,-0.910385,0.791779,0.000000
100,0.830417,0.593132,3.377634,-0.918145,0.743587,0.000000
101,-1.445050,7.688761,11.997165,-1.000000,0.789426,0.000000
102,-2.385186,-1.073423,2.845469,-0.946213,0.783775,0.000000
103,7.790914,-4.716751,5.393814,-0.909735,0.807271,0.000000
104,-0.353811,-1.619484,14.615576,-0.760811,0.743261,0.000000
105,6.182444,1.535459,3.553907,-0.936348,0.749211,0.000000
106,6.016238,-6.933567,4.373318,-0.961031,0.738622,0.000000
107,-5.141349,-0.485548,11.200138,-0.861685,0.735084,0.000000
108,-6.679427,-4.608027,0.802349,-0.999475,0.779608,0.000000
109,-0.381733,-3.418381,17.230657,-0.951840,0.722222,0.000000
110,7.048590,1.796804,2.039629,-0.985508,0.731320,0.000000
111,-1.035475,4.259087,10.191163,-0.844838,0.719340,0.000000
112,5.514235,-5.306614,6.319170,-0.822245,0.730009,0.000000
113,-2.081413,-4.346024,11.756431,-0.961538,0.730719,0.000000
114,3.737229,-3.905394,4.848703,-0.818110,0.802745,0.000000
115,-5.819455,-4.945612,18.081520,-0.972625,0.689949,0.000000
116,-4.777866,-4.211944,18.252519,-0.975045,0.697392,0.000000
117,-2.111121,-7.918250,7.374446,-0.869613,0.778289,0.000000
118,4.608746,-3.433391,1.464888,-0.928401,0.728364,0.000000
119,-4.644657,-6.414810,18.303864,-0.975297,0.685997,0.000000
120,-1.426433,3.265245,15.255046,-0.844718,0.758227,0.000000
121,6.081640,-3.212321,0.319268,-0.895302,0.750269,0.000000
122,-7.677116,-7.643698,18.972527,-0.984430,0.677124,0.000000
123,-1.149944,-1.577145,16.623590,-0.764531,0.746042,0.000000
124,-7.250916,7.646691,3.041755,-0.975365,0.783381,0.000000
125,-6.006463,1.084598,16.355968,-0.995683,0.726760,0.000000
126,-4.932633,-1.040206,16.451061,-0.987032,0.728200,0.000000
127,3.545554,-5.018835,10.330105,-0.794284,0.736433,0.000000
128,5.847098,2.663042,0.343481,-0.998531,0.693661,0.000000
129,-1.259048,-5.296142,9.761733,-0.856824,0.743120,0.000000
130,-0.992406,1.172466,12.629760,-0.789320,0.761548,0.000000
131,2.475111,-5.486582,12.892470,-0.871867,0.765336,0.000000
132,-0.123319,-5.868145,1.719003,-1.000000,0.826661,0.000000
133,-4.202595,7.724158,12.952648,-0.865884,0.747397,0.000000
134,1.718378,2.944555,13.238290,-0.847750,0.770619,0.000000
135,-1.551354,2.925426,2.751404,-0.894700,0.754477,0.000000
136,3.947206,3.454910,12.200753,-0.986302,0.756605,0.000000
137,5.240031,-6.692568,5.156265,-0.999712,0.808347,0.000000
138,3.437007,7.879269,1.295907,-0.999720,0.697424,0.000000
139,-0.945729,0.309477,18.631767,-0.837835,0.754248,0.000000
140,-6.452556,-3.969409,16.959443,-0.887895,0.739525,0.000000
141,-2.386335,-1.554390,3.155819,-0.930230,0.797496,0.000000
142,7.239105,1.145446,5.487574,-0.949185,0.766165,0.000000
143,3.018995,-5.167287,9.879109,-0.877321,0.718519,0.000000
144,-4.108598,-4.134710,1.975783,-0.995584,0.800158,0.000000
145,2.242071,-5.645128,0.450762,-0.999987,0.761728,0.000000
146,6.618317,-5.165481,2.928455,-0.882332,0.748723,0.000000
147,-6.056633,7.622181,16.239572,-0.732486,0.703870,0.000000
148,4.019508,7.131426,3.517609,-0.998952,0.762194,0.000000
149,2.180422,2.363269,5.160696,-0.906646,0.763305,0.000000
150,-3.372672,5.603942,0.206449,-0.966735,0.718465,0.000000
151,5.107701,-6.060363,3.799199,-0.726715,0.724426,0.000000
152,4.226769,-5.902386,18.018988,-0.797845,0.737919,0.000000
153,-0.593548,3.875333,3.653250,-0.968988,0.770349,0.000000
154,-2.682532,-4.633006,8.422087,-0.952373,0.760006,0.000000
155,-0.407313,-2.652960,0.022312,-0.996955,0.779786,0.000000
156,3.839182,0.460131,2.684122,-0.999375,0.689596,0.000000
157,7.877159,2.955469,4.917157,-0.997181,0.754694,0.000000
158,-2.892575,-2.156401,15.581576,-0.942436,0.727746,0.000000
159,-5.338079,-7.135602,0.123661,-0.998164,0.777718,0.000000
160,-0.239905,-6.392562,13.312230,-0.910804,0.734276,0.000000
161,7.025813,-4.718114,11.595954,-0.928824,0.732488,0.000000
162,-0.551823,1.737336,1.521917,-0.940633,0.746032,0.000000
163,3.035284,2.897302,2.841940,-0.992192,0.706863,0.000000
164,-4.918785,-6.148345,17.480471,-0.916068,0.752087,0.000000
165,4.781470,3.712313,4.988137,-0.996750,0.747249,0.000000
166,2.014293,5.552047,2.740356,-0.981886,0.727007,0.000000
167,3.535155,5.215647,0.853160,-0.998902,0.693426,0.000000
168,7.289681,7.453479,18.599982,-0.900187,0.770515,0.000000
169,-4.938566,1.621357,14.337400,-0.722214,0.750486,0.000000
170,-3.007373,-3.195623,3.047261,-0.934491,0.797799,0.000000
171,7.584263,-3.389903,2.401176,-0.919270,0.745313,0.000000
172,-3.108108,3.964671,12.913849,-0.952869,0.744473,0.000000
173,-1.222560,0.708294,18.835654,-0.828731,0.762658,0.000000
174,-0.205625,4.876036,1.160554,-0.989567,0.750603,0.000000
175,-1.624380,-5.977870,18.496191,-0.965738,0.707366,0.000000
176,-2.173565,4.743596,13.421142,-0.852712,0.745198,0.000000
177,-7.783996,4.110138,0.362985,-0.778727,0.718311,0.000000
178,6.351117,-7.848465,12.661240,-0.969087,0.776569,0.000000
179,7.947961,0.588146,10.894013,-0.827063,0.732003,0.000000
180,0.767284,-6.668787,10.997999,-0.762400,0.779385,0.000000
181,7.973536,7.750178,6.756447,-0.801374,0.771180,0.000000
182,5.821749,1.282767,0.219998,-0.998680,0.719123,0.000000
183,3.252476,-3.539143,14.282576,-0.979661,0.724087,0.000000
184,-6.785764,0.846183,10.301018,-0.753010,0.770018,0.000000
185,0.896762,-0.006499,2.981374,-0.847408,0.738491,0.000000
186,-3.493422,-7.756769,10.877694,-0.900773,0.773866,0.000000
187,-0.920941,-6.549736,4.870115,-0.969612,0.813901,0.000000
188,0.148164,4.407955,1.751740,-0.999003,0.706206,0.000000
189,-5.676890,6.750890,5.261195,-0.799984,0.743523,0.000000
190,4.367890,0.372811,1.886771,-0.960589,0.725526,0.000000
191,-4.699544,5.631729,8.456785,-0.990181,0.772711,0.000000
192,-2.853689,-4.814978,16.106969,-0.712263,0.769550,0.000000
193,5.956191,7.538155,5.811691,-0.864047,0.785925,0.000000
194,3.928011,-7.343494,0.098238,-0.999878,0.766872,0.000000
195,-6.364375,1.316165,10.955841,-0.900471,0.722428,0.000000
196,1.292176,-7.266802,12.312008,-0.970171,0.726595,0.000000
