Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input,Critical
0,-7.594129,7.305841,11.636390,0.999217,0.696860,-3.126825,0
1,-7.479672,7.196897,4.428227,0.597553,0.784686,-1.646318,0
2,-7.479672,7.196897,21.870209,0.904814,0.742356,-3.578367,0
3,-7.479672,7.855972,21.870209,-0.930267,0.742070,-0.659075,0
4,-7.451493,-6.570643,4.633213,0.594764,0.820295,-5.501817,0
5,-7.451493,-1.543961,4.599371,-0.999943,0.827045,-2.654963,1
6,-7.451493,7.792179,2.551476,-0.999981,0.822013,-1.969099,1
7,-7.451493,7.792179,4.633213,-1.000000,0.820873,-0.630217,1
8,-7.404787,-5.526764,23.555570,0.929019,0.744472,-4.534304,0
9,-6.790220,7.756471,21.870209,-0.802290,0.736510,-0.696594,0
10,-5.249025,-2.057876,8.266470,0.999983,0.757792,-6.007918,0
11,-3.966651,7.706901,10.071702,0.969453,0.721424,-0.433154,0
12,-3.825791,7.918375,10.202321,0.962984,0.709518,-0.285699,0
13,-3.523787,7.787149,5.661010,-0.988986,0.833961,-4.007419,1
14,-3.369412,7.791820,7.541737,-0.768976,0.788257,-1.570878,0
15,-3.363166,7.686730,10.143869,0.995880,0.711246,-1.257295,0
16,-3.343738,7.915159,5.975919,-0.979431,0.832510,-4.174250,1
17,-3.059140,-6.818443,23.638213,0.999996,0.693616,-4.594999,0
18,-1.904281,7.329971,7.541737,-0.947612,0.789580,-1.536201,0
19,-1.293890,-6.810046,4.194682,-0.998661,0.814686,-2.578319,1
20,-0.241568,7.329971,7.541737,-0.862650,0.780628,-1.565959,0
21,0.028835,-5.464588,5.951915,1.000000,0.698654,-5.075722,0
22,1.108253,6.994793,7.550414,-0.627912,0.767127,-0.931600,0
23,1.168551,7.924439,7.549407,-0.477928,0.759254,-1.530322,0
24,1.208776,-5.526764,22.528947,0.999999,0.676244,-4.444659,0
25,1.315807,-6.253329,23.326648,0.999999,0.651124,-0.797701,0
26,1.335822,-6.252532,23.326648,0.999999,0.650585,-0.020031,0
27,1.554585,-6.530991,22.528947,0.999997,0.652384,-1.062101,0
28,2.562455,-6.530991,22.528947,0.999994,0.672311,-1.007870,0
29,2.580634,7.684975,10.143869,0.997808,0.727494,-2.619720,0
30,5.020326,-6.824704,20.982935,1.000000,0.668301,-2.589489,0
31,5.384914,7.667881,2.400610,0.999991,0.701353,-5.749803,0
32,5.384914,7.669186,10.238594,0.999946,0.727221,-4.851729,0
33,5.435306,-5.598828,2.292120,-0.726007,0.800188,-5.128079,0
34,5.435306,-5.598828,3.859585,-0.218022,0.787384,-1.567465,0
35,7.507040,-6.829820,4.256940,-0.999930,0.801241,-0.048946,1
36,7.507040,-6.818443,4.209334,-0.999915,0.800738,-0.003934,1
37,7.510874,-6.916353,22.831891,0.388818,0.716064,-0.004486,0
38,7.510974,-6.877256,22.528947,0.406250,0.715893,-0.039416,0
39,7.510974,-6.818443,4.209334,-0.999912,0.800684,-0.349975,1
40,7.510974,-6.818443,22.528947,0.452015,0.719412,-0.098618,0
41,7.515360,-6.916353,22.831891,0.359205,0.716429,-0.002673,0
42,7.517512,-6.939616,22.853432,0.352034,0.720515,-0.330487,0
43,7.517512,-6.921848,22.853432,0.359242,0.716429,-0.017768,0
44,7.518033,-6.939616,22.850588,0.331965,0.720637,-0.002891,0
45,7.518033,-6.916353,22.831891,0.342488,0.716527,-0.022237,0
46,7.606930,-7.089227,23.399220,-0.180215,0.725172,-0.002164,0
47,7.609093,-7.089227,23.399220,-0.192751,0.725441,-0.025967,0
48,7.609592,-7.112980,1.861463,-0.999965,0.816192,-0.194019,1
49,7.609592,-7.071905,22.528947,-0.178766,0.725343,-0.253462,0
50,7.609592,-6.918961,1.861463,-0.999949,0.812270,-0.074635,1
51,7.609592,-6.879699,23.389433,-0.093941,0.724167,-0.611916,0
52,7.609592,-6.877203,23.389433,-0.094386,0.724093,-0.002496,0
53,7.609592,-6.818443,22.528947,-0.075209,0.727784,-1.291679,0
54,7.609592,-5.879054,22.528947,0.627219,0.723591,-0.352290,0
55,7.609592,-5.622326,2.312122,-0.992642,0.797441,-2.174505,1
56,7.609592,-5.533223,8.826371,0.632131,0.797977,-2.869544,0
57,7.609592,-5.526764,22.528947,0.804371,0.734515,-2.620808,0
58,7.609592,-2.905956,22.528947,0.999789,0.732939,-4.534152,0
59,7.609592,-2.086805,8.819277,-0.955277,0.793046,-1.409410,1
60,7.609592,-2.050566,5.952335,1.000000,0.699175,-6.405556,0
61,7.609592,7.369782,1.861463,0.999958,0.691184,-2.308405,0
62,7.618239,-6.878374,1.923497,-0.999947,0.811199,-1.314823,1
63,7.618239,-6.878374,22.528947,-0.130860,0.724485,-0.059931,0
64,7.635061,-7.215883,23.399220,-0.425481,0.735518,-0.337289,0
65,7.635061,-7.089227,23.399220,-0.332958,0.726593,-0.126656,0
66,7.635715,-6.877144,22.528947,-0.257086,0.725319,-0.017519,0
67,7.671915,-6.877203,23.389433,-0.557292,0.730423,-0.062323,0
68,7.683374,-6.818443,22.528947,-0.596605,0.730522,-0.065135,0
69,7.860493,-6.813311,4.192247,-0.999870,0.800430,-1.788458,1
70,7.860493,-6.365685,5.923782,0.999780,0.718537,-3.884609,0
71,7.949406,-6.804407,22.528947,-0.968254,0.735948,-0.266402,1
72,7.967887,-6.359369,23.389433,-0.968615,0.752030,-0.631759,1
73,7.972189,-6.818443,22.900340,-0.971087,0.736416,-0.513043,1
