Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input
0,-3.523787,7.787149,5.661010,-0.988986,0.833961,-4.007419
1,-3.343738,7.915159,5.975919,-0.979431,0.832510,-4.174250
2,-3.602537,7.786162,5.566621,-0.991940,0.835000,-0.122930
3,-3.343738,7.915159,5.975919,-0.979431,0.832510,-4.174250
4,-3.602537,7.786162,5.566621,-0.991940,0.835000,-0.122930
5,-3.343738,7.915159,5.975919,-0.979431,0.832510,-4.174250
6,-3.602537,7.785937,5.971812,-0.991962,0.834980,-0.289296
7,-3.343738,7.920588,5.975919,-0.979700,0.832588,-0.005429
8,-3.343738,7.664331,5.975919,-0.977879,0.830235,-0.250828
9,-3.343738,7.915159,5.975919,-0.979431,0.832510,-4.174250
10,-3.614582,7.788837,5.971857,-0.992365,0.835176,-0.012389
11,-3.343738,7.915159,5.975919,-0.979431,0.832510,-4.174250
12,-3.872444,7.460224,5.569148,-0.994513,0.835706,-0.423193
13,-3.614582,7.788837,5.971857,-0.992365,0.835176,-0.012389
14,-3.343738,7.904326,5.589566,-0.979277,0.832451,-0.226389
15,-3.343738,7.915159,5.975919,-0.979431,0.832510,-4.174250
16,-3.865627,7.459133,5.560829,-0.994591,0.835686,-0.010810
17,-3.614582,7.795935,5.971857,-0.992409,0.835275,-0.007098
18,-3.965866,7.334300,6.246565,-0.994355,0.839827,-0.636764
19,-3.343738,7.915159,5.975919,-0.979431,0.832510,-4.174250
20,-3.337750,7.460224,5.584110,-0.975834,0.828137,-0.383931
21,-3.865627,7.459133,5.560829,-0.994591,0.835686,-0.010810
22,-3.975756,7.915159,5.956455,-0.997144,0.840667,-0.380655
23,-4.674680,7.334300,6.266029,-0.996199,0.841401,-0.709082
24,-3.343738,7.915159,5.975919,-0.979431,0.832510,-4.174250
25,-4.610214,7.915159,5.922315,-0.998007,0.841837,-0.635376
26,-3.975756,7.977422,5.956455,-0.997265,0.841118,-0.062263
27,-3.343738,7.915159,5.975919,-0.979431,0.832510,-4.174250
28,-5.310976,5.345502,6.263279,-0.956615,0.821765,-1.680632
29,-4.610214,7.915159,5.922315,-0.998007,0.841837,-0.635376
30,-3.343738,7.915159,5.975919,-0.979431,0.832510,-4.174250
31,-5.310976,5.345502,6.263279,-0.956615,0.821765,-1.680632
32,-4.603066,7.915159,5.843705,-0.998028,0.841720,-0.078935
33,-4.610214,7.915159,5.922315,-0.998007,0.841837,-0.635376
34,-3.343738,7.915159,5.975919,-0.979431,0.832510,-4.174250
35,-5.310976,5.345502,6.263279,-0.956615,0.821765,-1.680632
36,-4.634287,7.915159,5.922315,-0.998052,0.842244,-0.024073
37,-5.211205,7.915159,6.307872,-0.998299,0.845050,-0.714034
38,-3.343738,7.915159,5.975919,-0.979431,0.832510,-4.174250
39,-5.310976,5.345502,6.263279,-0.956615,0.821765,-1.680632
40,-2.104581,7.679658,7.541737,-0.958559,0.793456,-0.402991
41,-5.441116,7.914354,6.285538,-0.998553,0.847947,-0.230994
42,-3.357174,7.671386,5.975919,-0.979129,0.830529,-0.015175
43,-5.310976,5.345502,6.263279,-0.956615,0.821765,-1.680632
44,-3.343738,7.915159,5.975919,-0.979431,0.832510,-4.174250
45,-2.104581,7.679658,7.541737,-0.958559,0.793456,-0.402991
46,-3.357174,7.671386,5.975919,-0.979129,0.830529,-0.015175
47,-5.441116,7.914354,6.285538,-0.998553,0.847947,-0.230994
48,-3.343738,7.915159,5.975919,-0.979431,0.832510,-4.174250
49,-5.310976,5.345502,6.263279,-0.956615,0.821765,-1.680632
50,-5.441116,7.914354,6.285538,-0.998553,0.847947,-0.230994
51,-5.310976,5.345502,6.263279,-0.956615,0.821765,-1.680632
52,-3.343738,7.915159,5.975919,-0.979431,0.832510,-4.174250
53,-5.529474,7.919001,6.285538,-0.998625,0.849049,-0.088481
54,-3.343738,7.915159,5.975919,-0.979431,0.832510,-4.174250
55,-4.146319,6.629530,6.023745,-0.985413,0.835156,-0.570244
56,-5.529474,7.919001,6.285538,-0.998625,0.849049,-0.088481
57,-3.343738,7.915159,5.975919,-0.979431,0.832510,-4.174250
58,-5.529474,7.919001,6.285538,-0.998625,0.849049,-0.088481
59,-3.343738,7.915159,5.975919,-0.979431,0.832510,-4.174250
60,-5.529474,7.680397,6.285538,-0.998410,0.843849,-0.238604
61,-5.529474,7.919001,6.285538,-0.998625,0.849049,-0.088481
62,-3.343738,7.915159,5.975919,-0.979431,0.832510,-4.174250
63,-7.496223,5.301496,6.366179,-0.996952,0.822662,-2.185249
64,7.609592,-5.622326,2.312122,-0.992642,0.797441,-2.174505
65,-5.524056,7.919001,6.285538,-0.998609,0.848991,-0.005418
66,-5.529474,7.919001,6.285538,-0.998625,0.849049,-0.088481
67,-3.343738,7.915159,5.975919,-0.979431,0.832510,-4.174250
68,-7.496223,5.301496,6.366179,-0.996952,0.822662,-2.185249
69,-5.529474,7.919001,6.285538,-0.998625,0.849049,-0.088481
70,7.860493,-6.365685,6.541521,-0.997410,0.851191,-0.617739
71,-5.524056,7.919001,6.285538,-0.998609,0.848991,-0.005418
72,-3.343738,7.915159,5.975919,-0.979431,0.832510,-4.174250
73,-7.496223,5.301496,6.366179,-0.996952,0.822662,-2.185249
74,-5.549538,7.997843,6.297279,-0.998673,0.849841,-0.082198
75,-5.524056,7.919001,6.285538,-0.998609,0.848991,-0.005418
76,7.860493,-6.365685,6.541521,-0.997410,0.851191,-0.617739
77,-7.496223,5.301496,6.366179,-0.996952,0.822662,-2.185249
