Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input
0,7.131758,6.239249,11.931189,-0.995488,0.766409,0.000000
1,2.421982,-3.240035,12.071313,-0.967135,0.736760,0.000000
2,-2.881044,6.207214,3.985209,-0.705075,0.802694,0.000000
3,7.452000,-5.141382,6.795923,-0.997898,0.822428,0.000000
4,-6.518297,-6.394199,11.653065,-0.938114,0.725490,0.000000
5,5.041457,7.357362,6.225999,-0.934599,0.788503,0.000000
6,4.333279,7.222438,1.645165,-0.998870,0.702625,0.000000
7,4.881828,-7.267069,8.103168,-0.819437,0.708281,0.000000
8,5.489217,-5.811482,7.247956,-0.999971,0.812535,0.000000
9,7.167148,4.102028,0.139126,-0.999687,0.697539,0.000000
10,-0.731950,-5.082102,17.591118,-0.963115,0.719223,0.000000
11,-5.510106,5.018637,3.469654,-0.835521,0.798402,0.000000
12,-6.268729,4.450850,3.233803,-0.955444,0.807586,0.000000
13,-5.424838,-5.639639,18.410461,-0.980075,0.698396,0.000000
14,-6.047641,3.548407,15.234127,-0.914581,0.704013,0.000000
15,-5.209636,7.069268,6.097657,-0.998538,0.816127,0.000000
16,-7.399497,1.034654,11.688455,-0.939806,0.741028,0.000000
17,2.769684,2.631220,4.239782,-0.935816,0.749290,0.000000
18,1.496848,-1.844694,11.877958,-0.943912,0.749160,0.000000
19,-4.761514,2.943973,10.778597,-0.758563,0.720820,0.000000
20,5.138632,7.159716,13.263605,-0.985025,0.761442,0.000000
21,3.078495,-6.024005,5.426510,-0.921759,0.805998,0.000000
22,-3.926847,5.557128,5.725476,-0.999950,0.808033,0.000000
23,-0.687562,5.588009,1.388867,-0.983443,0.736922,0.000000
24,6.155638,5.041650,0.265036,-0.999048,0.680410,0.000000
25,7.676784,2.862374,4.802642,-0.997290,0.752139,0.000000
26,3.703338,6.220622,1.771033,-0.999061,0.698386,0.000000
27,-2.352270,-3.172276,0.561545,-0.783754,0.767400,0.000000
28,-3.351977,0.626970,10.481809,-0.888775,0.764353,0.000000
29,-7.198795,-2.153051,10.396848,-0.835407,0.774510,0.000000
30,6.814466,-7.990968,11.124782,-0.955940,0.718670,0.000000
31,-5.026787,-5.377344,16.089225,-0.881137,0.739185,0.000000
32,6.185160,4.907804,18.152749,-0.918727,0.774665,0.000000
33,-7.970682,1.970744,3.189739,-0.999999,0.828568,0.000000
34,-5.687933,7.052439,6.453595,-0.998590,0.825512,0.000000
35,2.870063,5.677006,3.990802,-0.996176,0.765981,0.000000
36,7.067619,7.905166,4.294676,-0.998635,0.735686,0.000000
37,-6.276050,-7.253659,18.022198,-0.983414,0.678398,0.000000
38,-5.293374,-4.569235,12.794971,-0.938768,0.706695,0.000000
39,-1.995688,0.196716,0.542418,-0.994972,0.774150,0.000000
40,-1.191194,-7.221397,5.220330,-0.989431,0.805598,0.000000
41,7.271520,1.378300,4.775877,-0.969595,0.771078,0.000000
42,-6.106189,7.049626,0.020854,-0.915479,0.719460,0.000000
43,4.333473,-3.964949,0.255362,-0.926778,0.757451,0.000000
44,-4.392113,-7.947945,12.087225,-0.936963,0.760209,0.000000
45,-5.983866,7.557597,18.921504,-0.988171,0.741293,0.000000
46,0.977805,-5.506359,17.863111,-0.909337,0.739766,0.000000
47,7.586023,-4.070319,1.922695,-0.901353,0.754522,0.000000
48,-4.545412,-4.035359,11.231685,-0.717785,0.741760,0.000000
49,-5.015001,4.311229,10.422190,-0.958254,0.723442,0.000000
50,0.274845,5.652968,3.428741,-0.963858,0.729828,0.000000
