Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input
0,1.273946,2.207174,3.419207,-0.958075,0.727300,0.000000
1,4.772964,-5.905003,13.853094,-0.944887,0.712934,0.000000
2,-2.739930,1.789087,1.116955,-0.999014,0.755609,0.000000
3,-0.468512,-1.465541,12.347087,-0.953784,0.746809,0.000000
4,2.135944,-2.855394,1.468252,-0.764156,0.744382,0.000000
5,1.960435,-2.530932,3.721744,-0.713991,0.727145,0.000000
6,4.493184,-5.172894,12.987083,-0.980828,0.757763,0.000000
7,-2.483336,3.491567,3.352800,-0.920049,0.755805,0.000000
8,3.574535,-0.085360,4.800497,-0.959459,0.771863,0.000000
9,0.104821,-1.415551,10.518759,-0.784295,0.762298,0.000000
10,-2.739930,1.789087,1.116955,-0.999014,0.755609,0.000000
11,5.031118,-5.868696,7.257235,-0.999972,0.804355,-3.312253
12,2.135944,-2.855394,0.459508,-0.998436,0.752941,-1.008744
13,4.772964,-5.878049,1.414172,-0.920845,0.716263,-4.011638
14,-2.739930,1.789087,13.248414,-0.959346,0.746096,-2.654883
15,4.687185,-1.896505,7.235491,-0.944645,0.792931,-3.232250
16,4.772964,-5.903233,13.853094,-0.945113,0.712934,-0.001769
17,4.520674,3.904654,12.980063,-0.995728,0.771498,-2.628572
18,1.273946,4.039474,3.419207,-0.980033,0.718165,-1.832301
19,-4.187240,5.310035,5.901043,-0.999982,0.808200,-3.564219
20,1.273946,2.207174,3.419207,-0.958075,0.727300,0.000000
21,3.574535,-2.519065,4.800497,-0.809200,0.791755,-1.941434
22,4.493184,-5.172894,12.987083,-0.980828,0.757763,0.000000
23,-4.187240,1.829272,15.771949,-0.805955,0.719985,-2.270245
24,5.031118,-5.868696,7.257235,-0.999972,0.804355,-3.312253
25,4.772964,-5.878049,1.414172,-0.920845,0.716263,-4.011638
26,-4.187240,5.310035,5.901043,-0.999982,0.808200,-3.564219
27,4.772964,2.156634,1.476294,-0.997131,0.691213,-4.002573
28,4.417220,2.299382,3.419207,-0.999257,0.683595,-2.881852
29,-4.187240,5.421915,5.901043,-0.999982,0.811218,-0.111881
30,4.784672,-1.500342,13.263050,-0.998381,0.757042,-3.245656
31,-5.025737,7.702297,5.901043,-0.997837,0.824675,-2.534955
32,-3.153478,1.687278,1.116955,-0.999244,0.761996,-0.425895
33,-2.739930,1.789087,1.116955,-0.999014,0.755609,0.000000
34,4.687185,-1.896505,7.235491,-0.944645,0.792931,-3.232250
35,2.135944,-2.855394,0.459508,-0.998436,0.752941,-1.008744
36,5.031118,-5.868696,7.257235,-0.999972,0.804355,-3.312253
37,4.772964,-5.878049,1.414172,-0.920845,0.716263,-4.011638
38,-4.187240,5.310035,5.901043,-0.999982,0.808200,-3.564219
39,4.772964,2.156634,1.476294,-0.997131,0.691213,-4.002573
40,4.417220,2.299382,3.419207,-0.999257,0.683595,-2.881852
41,4.784672,-1.500342,13.263050,-0.998381,0.757042,-3.245656
42,-5.948892,1.822839,1.392820,-1.000000,0.782175,-2.812262
43,1.469547,-2.855394,0.459508,-0.999333,0.762970,-0.666397
44,-4.137203,1.789087,1.116955,-0.999761,0.771263,-0.988979
45,4.417220,1.859358,3.234956,-0.999318,0.690038,-0.477043
46,-4.021369,1.520471,1.116955,-0.999808,0.772486,-0.883775
47,-4.404596,5.559306,6.124009,-0.999983,0.815497,-0.340343
48,-2.739930,1.789087,1.116955,-0.999014,0.755609,0.000000
49,-2.771425,7.863336,5.928711,-0.999749,0.836863,-2.260226
50,5.031118,-5.868696,7.257235,-0.999972,0.804355,-3.312253
51,-4.187240,5.310035,5.901043,-0.999982,0.808200,-3.564219
52,4.772964,2.156634,1.476294,-0.997131,0.691213,-4.002573
53,4.417220,2.299382,3.419207,-0.999257,0.683595,-2.881852
54,-5.948892,1.822839,1.392820,-1.000000,0.782175,-2.812262
55,1.469547,-2.855394,0.459508,-0.999333,0.762970,-0.666397
56,-4.137203,1.789087,1.116955,-0.999761,0.771263,-0.988979
57,4.417220,1.859358,3.234956,-0.999318,0.690038,-0.477043
58,-4.021369,1.520471,1.116955,-0.999808,0.772486,-0.883775
59,-5.901409,1.789087,1.116955,-1.000000,0.781640,-0.281949
60,4.417220,5.598629,3.250899,-0.999080,0.695496,-3.303538
61,4.485961,7.852133,3.234956,-0.999039,0.704894,-4.988722
62,4.397539,1.859358,3.234956,-0.999322,0.689562,-0.019681
63,-2.771425,7.863336,5.928711,-0.999749,0.836863,-2.260226
64,-5.948892,1.822839,1.127021,-1.000000,0.782175,-0.265799
65,-2.739930,1.789087,1.116955,-0.999014,0.755609,0.000000
66,5.031118,-5.868696,7.257235,-0.999972,0.804355,-3.312253
67,-4.187240,5.310035,5.901043,-0.999982,0.808200,-3.564219
68,4.772964,2.156634,1.476294,-0.997131,0.691213,-4.002573
69,4.417220,2.299382,3.419207,-0.999257,0.683595,-2.881852
70,-5.948892,1.822839,1.392820,-1.000000,0.782175,-2.812262
71,1.469547,-2.855394,0.459508,-0.999333,0.762970,-0.666397
72,-4.137203,1.789087,1.116955,-0.999761,0.771263,-0.988979
73,4.417220,1.859358,3.234956,-0.999318,0.690038,-0.477043
74,-4.021369,1.520471,1.116955,-0.999808,0.772486,-0.883775
75,4.417220,5.598629,3.250899,-0.999080,0.695496,-3.303538
76,4.485961,7.852133,3.234956,-0.999039,0.704894,-4.988722
77,4.417220,2.052826,3.419207,-0.999312,0.680373,-0.246556
