Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness
0,-7.937157,4.258797,2.605783,-0.997836,0.822989
1,-7.647984,4.354402,5.451594,-1.000000,0.815005
2,3.498403,-6.984352,1.567553,-0.949419,0.812331
3,-7.937157,5.603693,2.663564,-0.999894,0.824070
4,-7.647984,4.345213,5.451594,-1.000000,0.814987
5,3.498403,-6.953956,1.567553,-0.946834,0.811421
6,3.498403,-6.984352,1.567553,-0.949419,0.812331
7,-7.647984,4.345213,5.451594,-1.000000,0.814987
8,3.498403,-6.770999,1.567553,-0.902367,0.810688
9,1.913614,-6.948252,4.425197,-0.999998,0.811335
10,-7.647984,5.592621,5.451594,-1.000000,0.818361
11,-7.647984,4.345213,5.451594,-1.000000,0.814987
12,3.498403,-6.691335,1.567553,-0.873191,0.808595
13,3.498403,-6.770341,1.567553,-0.902701,0.810607
14,1.913614,-6.948252,4.425197,-0.999998,0.811335
15,-7.647984,4.229923,5.451594,-1.000000,0.813238
16,3.498403,-6.691335,1.567553,-0.873191,0.808595
17,1.913614,-6.948252,4.425197,-0.999998,0.811335
18,3.498403,-6.775757,1.567553,-0.904020,0.810810
19,3.498403,-6.770341,1.567553,-0.902701,0.810607
20,-7.647984,4.229923,5.451594,-1.000000,0.813238
21,1.907467,-6.541050,3.947283,-0.999981,0.805288
22,1.943718,-6.725108,4.429325,-0.999994,0.809774
23,1.913614,-6.948252,4.425197,-0.999998,0.811335
24,1.913614,-6.948252,4.425197,-0.999998,0.811335
25,4.738408,-6.709789,3.942089,-0.999997,0.802217
26,-7.647984,4.383468,5.451594,-1.000000,0.812095
27,-7.647984,4.229923,5.451594,-1.000000,0.813238
28,1.916266,-5.865298,4.021966,-0.996920,0.803220
29,-7.647984,4.379249,5.451594,-1.000000,0.812003
30,1.943871,-5.970136,4.035327,-0.998478,0.796525
31,1.913614,-6.948252,4.425197,-0.999998,0.811335
32,4.738408,-6.709789,3.942089,-0.999997,0.802217
33,4.802033,-6.540138,3.942089,-0.999982,0.801607
34,1.943871,-5.970136,4.035327,-0.998478,0.796525
35,4.738408,-6.709789,3.942089,-0.999997,0.802217
36,4.802033,-6.540138,3.942089,-0.999982,0.801607
37,-6.941288,4.377047,5.451594,-1.000000,0.805901
38,-7.291467,4.379249,5.451594,-1.000000,0.809590
39,4.797242,-6.512974,3.976593,-0.999976,0.800153
40,-7.647984,4.379249,5.451594,-1.000000,0.812003
41,-7.227618,4.379249,5.451594,-1.000000,0.807286
42,1.943871,-5.970136,4.035327,-0.998478,0.796525
43,4.797242,-6.512974,3.976593,-0.999976,0.800153
44,-6.941288,4.377047,5.451594,-1.000000,0.805901
45,4.738408,-6.709789,3.942089,-0.999997,0.802217
46,4.802033,-6.540138,3.942089,-0.999982,0.801607
47,-7.227618,4.379249,5.451594,-1.000000,0.807286
48,1.943871,-5.970136,4.035327,-0.998478,0.796525
49,-7.227618,4.379249,5.451594,-1.000000,0.807286
50,-7.981871,6.144329,4.217964,-0.771353,0.791103
51,1.943871,-5.970136,4.035327,-0.998478,0.796525
52,-7.227618,4.379249,5.451594,-1.000000,0.807286
53,-7.981871,6.144329,4.217964,-0.771353,0.791103
54,1.943871,-5.970136,4.035327,-0.998478,0.796525
55,-7.227618,4.379249,5.451594,-1.000000,0.807286
56,-7.981871,6.144329,4.217964,-0.771353,0.791103
57,1.943871,-5.970136,4.035327,-0.998478,0.796525
58,-7.227618,4.379249,5.451594,-1.000000,0.807286
59,-7.981871,6.144329,4.217964,-0.771353,0.791103
60,1.943871,-5.970136,4.035327,-0.998478,0.796525
61,-7.227618,4.379249,5.451594,-1.000000,0.807286
62,1.943871,-5.970136,4.035327,-0.998478,0.796525
63,-7.981871,6.203940,4.217964,-0.775209,0.794804
64,-7.981871,6.144329,4.217964,-0.771353,0.791103
65,-7.227618,4.379249,5.451594,-1.000000,0.807286
66,1.943871,-6.080916,4.035327,-0.999267,0.794651
67,-7.981871,6.144329,4.217964,-0.771353,0.791103
68,-7.269291,4.172773,5.451594,-1.000000,0.806449
69,4.684196,-6.167987,4.164617,-0.999649,0.791303
70,-7.981871,6.144329,4.217964,-0.771353,0.791103
71,-7.269291,4.172773,5.451594,-1.000000,0.806449
72,4.684196,-6.167987,4.164617,-0.999649,0.791303
73,-7.981871,6.144329,4.217964,-0.771353,0.791103
74,-7.264001,4.172773,5.451594,-1.000000,0.806189
75,-7.981871,6.144329,4.217964,-0.771353,0.791103
