Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,-7.999167,4.194561,13.654569,-0.953993,0.617809,1
1,-7.996745,3.675119,13.654569,-0.987446,0.633899,1
2,-7.991289,3.216776,13.893001,-0.992727,0.638677,1
3,-7.989844,3.776626,13.696963,-0.984246,0.624861,1
4,-7.987034,3.199199,13.893001,-0.992418,0.638370,1
5,-7.986780,3.164615,13.598615,-0.992272,0.638139,1
6,-7.979427,4.054961,14.279335,-0.966560,0.619680,1
7,-7.978342,4.054961,14.397848,-0.966477,0.619608,1
8,-7.952122,3.510939,13.655244,-0.989220,0.636474,1
9,-7.949763,4.194782,13.690121,-0.947814,0.617377,0
10,-7.946526,4.054961,14.400145,-0.962647,0.619317,1
11,-7.946064,4.054961,14.397848,-0.962647,0.619317,1
12,-7.941814,3.164615,13.598615,-0.991961,0.637409,1
13,-7.941814,3.164615,13.652252,-0.991961,0.637409,1
14,-7.941807,3.675119,13.654569,-0.985325,0.628049,1
15,-7.937065,3.675119,13.654569,-0.985291,0.628011,1
16,-7.933182,4.194543,13.655268,-0.945740,0.617305,0
17,-7.930782,4.194543,13.655268,-0.945341,0.617233,0
18,-7.922671,4.042968,13.654569,-0.961670,0.618991,1
19,-7.915246,4.054961,13.657859,-0.959791,0.618954,1
20,-7.886512,3.739128,13.652051,-0.980426,0.623455,1
21,-7.886504,4.032867,14.371645,-0.958946,0.618446,1
22,-7.885138,4.204323,13.667369,-0.940372,0.617125,0
23,-7.884550,4.202776,13.655244,-0.939800,0.617053,0
24,-7.834350,4.209357,13.655244,-0.934064,0.617017,0
25,-7.833566,4.209357,13.655244,-0.933674,0.616910,0
26,-7.833004,3.243992,13.657716,-0.991048,0.636832,1
27,-7.833004,4.207938,13.655244,-0.933402,0.616766,0
28,-7.833004,4.212444,13.655244,-0.933674,0.616910,0
29,-7.832133,3.246650,13.657724,-0.990868,0.636755,1
30,-7.812670,3.689934,13.667789,-0.978352,0.621939,1
31,-7.812670,3.692740,13.667789,-0.978517,0.622050,1
32,-7.811645,3.701687,13.655415,-0.978583,0.622420,1
33,-7.805570,3.440571,13.896768,-0.987152,0.628092,1
34,-7.805570,3.445351,13.922506,-0.987401,0.628469,1
35,-7.805570,3.687138,13.668070,-0.978193,0.621643,1
36,-4.985869,4.485313,2.676932,-1.000000,0.740642,1
37,2.421400,4.430841,4.142162,-0.994720,0.675986,1
38,2.640931,4.430222,4.143592,-0.995554,0.676345,1
39,2.640931,4.430841,4.143592,-0.995522,0.676179,1
40,2.666709,4.446171,4.144580,-0.995710,0.677639,1
41,2.824826,4.746824,4.120477,-0.996644,0.681577,1
42,3.299104,-0.030093,4.877235,-0.994572,0.657325,1
43,3.301727,0.069929,4.877236,-0.994099,0.653712,1
44,3.308084,-0.115251,4.877235,-0.994597,0.666979,1
45,3.308084,-0.029551,4.877235,-0.994565,0.657193,1
46,3.708973,0.069929,4.877236,-0.993858,0.645335,1
47,3.826670,0.069929,4.877236,-0.993574,0.642370,1
48,3.826880,4.767591,4.144580,-0.996601,0.679868,1
49,4.018984,7.969955,14.225368,-0.999924,0.724551,1
50,4.353193,7.969955,14.226082,-0.999897,0.720197,1
51,7.153011,-0.013926,14.700866,-0.999966,0.727259,1
52,7.591481,4.137095,4.667787,-0.998402,0.691408,1
53,7.591481,4.139233,14.988417,-0.999681,0.714499,1
54,7.591481,4.155183,14.988417,-0.999675,0.714471,1
55,7.591647,4.139233,14.988417,-0.999685,0.714582,1
56,7.630726,3.551633,5.141810,-0.997862,0.689764,1
57,7.630726,3.554695,5.141810,-0.997876,0.689872,1
58,7.630726,4.144406,15.023236,-0.999732,0.715742,1
59,7.630726,4.202507,5.141810,-0.998436,0.693155,1
60,7.698799,4.266781,14.559560,-0.999764,0.717233,1
61,7.754023,0.200717,14.614416,-0.999987,0.731532,1
62,7.890270,4.303631,14.559560,-0.999873,0.717976,1
63,7.894250,0.172921,14.559560,-0.999989,0.732956,1
64,7.908934,4.144406,15.023236,-0.999902,0.723226,1
65,7.909131,4.287256,14.559560,-0.999885,0.718497,1
66,7.937441,4.291078,14.984118,-0.999892,0.719238,1
