Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,-5.042817,7.648139,13.740430,-0.999092,0.806499,1
1,-4.966982,7.474573,13.520947,-0.998960,0.803339,1
2,-5.848521,4.639438,10.096365,0.945790,0.673191,0
3,-7.639761,1.603129,13.959420,0.841939,0.727813,0
4,3.338276,-3.082090,13.583115,0.919252,0.705209,0
5,2.704397,6.448327,13.857444,-0.782341,0.809251,1
6,2.739410,7.554448,13.715388,-0.992192,0.809259,1
7,-0.395722,2.788795,11.775054,0.978049,0.727941,0
8,0.222704,-1.304074,6.106441,0.999233,0.724077,0
9,1.262503,5.314761,19.773422,0.989825,0.751911,0
10,-0.182394,1.218975,14.471719,0.999518,0.751032,0
11,1.605991,0.083080,7.670314,0.999819,0.736191,0
12,0.144501,1.845656,5.527827,0.998999,0.758733,0
13,1.056544,-1.944010,16.549987,0.999878,0.738283,0
14,0.377486,0.293042,12.431392,0.999756,0.759374,0
15,-0.942376,0.496267,8.580440,0.999099,0.759468,0
16,7.466642,-6.780883,12.166474,0.999927,0.740550,0
17,0.042460,-0.726539,9.156417,0.999644,0.764246,0
18,1.851913,-0.336739,13.996660,0.999973,0.748106,0
19,1.958064,-0.215120,16.390454,0.999913,0.767634,0
20,-5.848521,4.639438,10.096365,0.945790,0.673191,0
21,-7.471398,-1.425709,13.959420,0.838327,0.686444,0
22,1.137517,5.451308,5.527827,-1.000000,0.777505,1
23,0.131637,7.554448,6.040383,-1.000000,0.802289,1
24,1.605991,7.606009,7.670314,-0.577922,0.698501,0
25,-7.606761,-1.956129,13.959420,0.914031,0.691792,0
26,0.140033,4.645214,5.572356,-0.997454,0.783333,1
27,0.222704,4.527161,6.098221,-0.992565,0.782124,1
28,-5.042817,7.648139,13.740430,-0.999092,0.806499,1
29,-4.966982,7.474573,13.520947,-0.998960,0.803339,1
30,-5.042817,7.712998,14.129819,-0.999192,0.808090,1
31,-7.639761,-0.189715,14.057292,0.347029,0.702262,0
32,-5.848521,6.622540,12.230546,-0.548500,0.719442,0
33,3.338276,-3.082090,13.583115,0.919252,0.705209,0
34,2.739410,7.554448,13.715388,-0.992192,0.809259,1
35,-5.042817,4.816785,13.740430,-0.152419,0.766438,0
36,-7.639761,1.603129,13.959420,0.841939,0.727813,0
37,2.704397,6.383452,13.851686,-0.727507,0.807622,1
38,2.704397,6.448327,13.857444,-0.782341,0.809251,1
39,2.739410,7.554448,13.712183,-0.992192,0.809259,1
40,-5.848521,4.639438,10.096365,0.945790,0.673191,0
41,-7.471398,-1.425709,13.959420,0.838327,0.686444,0
42,1.137517,5.451308,5.527827,-1.000000,0.777505,1
43,1.605991,7.606009,7.670314,-0.577922,0.698501,0
44,1.453020,4.645214,5.572356,-0.998653,0.769402,1
45,1.605991,7.605694,7.670314,-0.577922,0.698501,0
46,-5.885311,4.639438,10.073212,0.943275,0.674153,0
47,-5.848521,4.674085,10.096365,0.949771,0.671016,0
48,-5.848521,7.743025,12.230546,-0.816508,0.718668,1
49,-5.865918,6.780488,12.230546,-0.650169,0.717592,0
50,-7.606761,-1.434291,13.518123,0.831314,0.690094,0
51,1.601571,7.606009,6.034982,-1.000000,0.781691,1
52,0.966887,7.554448,6.040383,-1.000000,0.785975,1
53,-7.463377,-1.425709,13.737102,0.838821,0.686477,0
54,-5.848521,6.622540,12.230546,-0.548500,0.719442,0
55,2.188036,5.416661,5.527827,-0.999998,0.780063,1
56,-7.639761,-0.189715,14.057292,0.347029,0.702262,0
57,-4.993776,6.622540,12.230546,0.090727,0.715124,0
58,-5.848521,6.369137,12.230546,-0.353239,0.719232,0
59,2.901362,-4.072447,14.442960,0.286846,0.707843,0
60,0.966887,6.366973,6.238888,-1.000000,0.779645,1
