Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,-7.999946,7.337360,9.575873,0.322044,0.661340,0
1,-7.999944,7.989403,9.575873,-0.021347,0.673031,0
2,-7.999906,7.952728,9.956458,-0.019015,0.671456,0
3,-7.999906,7.982806,9.956433,-0.019290,0.672710,0
4,-7.998812,7.373523,9.952338,0.294315,0.662745,0
5,-7.998812,7.386333,9.952338,0.281738,0.662974,0
6,-7.987167,7.204211,9.951317,0.396421,0.656144,0
7,-7.987167,7.210718,9.951317,0.391474,0.656275,0
8,-7.928780,7.824827,9.956203,0.014665,0.666313,0
9,-7.903550,7.824827,9.956203,0.031725,0.666088,0
10,-7.778302,7.031525,9.978510,0.502918,0.652463,0
11,-7.778302,7.043472,9.978510,0.498773,0.652661,0
12,-7.731409,7.030230,9.978510,0.505650,0.652002,0
13,-7.603285,7.710499,9.957918,0.224686,0.665403,0
14,-7.598462,7.709402,9.957802,0.233109,0.665273,0
15,-7.548954,7.677215,9.957922,0.259330,0.664074,0
16,-7.544802,7.710499,10.009090,0.255857,0.665241,0
17,-7.532784,7.677215,10.081983,0.266205,0.664009,0
18,-6.303523,6.272442,9.970822,0.842916,0.651646,0
19,-6.284281,6.272442,9.970822,0.848026,0.651436,0
20,-6.283473,6.269071,9.959300,0.848689,0.651366,0
21,-6.246881,6.269071,10.016844,0.857866,0.651085,0
22,-6.125148,6.269071,10.016844,0.887714,0.650280,0
23,-6.118217,6.269071,10.016844,0.889475,0.650210,0
24,-6.113424,6.262039,9.959300,0.889858,0.649825,0
25,-6.084886,6.262039,9.959395,0.894928,0.649790,0
26,-5.974611,-6.113743,16.381473,-0.990126,0.715510,1
27,-5.974611,-6.110082,16.392996,-0.990079,0.715348,1
28,-5.498760,-6.230815,16.379072,-0.987448,0.708398,1
29,-5.431002,-6.230815,16.379072,-0.986005,0.706667,1
30,-4.443323,-6.110082,16.486531,-0.964515,0.705713,1
31,-4.441640,-5.816738,16.486531,-0.960619,0.694459,1
32,-4.432992,-5.816738,16.486531,-0.960334,0.694118,1
33,-4.395733,-5.067945,16.374285,-0.877625,0.692609,1
34,-4.337890,-5.059752,16.323113,-0.870393,0.691312,1
35,-4.279835,-5.067168,16.374285,-0.859403,0.689713,1
36,-4.279835,-5.059752,16.374285,-0.856692,0.689382,1
37,-4.278151,-5.059752,16.374285,-0.845379,0.688386,1
38,-3.699185,-5.305760,16.269213,-0.798706,0.682203,1
39,-3.689052,-5.397334,16.269213,-0.833800,0.686933,1
40,-3.689052,-5.305005,16.269213,-0.795033,0.681874,1
41,-1.410311,7.104688,13.818114,-0.999992,0.811192,1
42,-1.195217,7.031865,13.912913,-0.999993,0.812909,1
43,-0.981583,7.006770,13.818114,-0.999994,0.815686,1
44,-0.531762,6.276632,13.856416,-0.999923,0.795066,1
45,-0.426320,7.010162,13.517436,-0.999991,0.803529,1
46,-0.408809,6.925560,13.858560,-0.999990,0.801445,1
47,-0.302037,6.678506,13.569751,-0.999979,0.800187,1
48,-0.267632,6.656120,13.541616,-0.999975,0.799813,1
49,1.245476,7.822906,9.956199,-0.998594,0.733687,1
50,1.448197,7.966241,9.929491,-0.999622,0.734569,1
51,1.519230,7.982806,9.956433,-0.999672,0.736154,1
52,1.521446,7.989403,9.575873,-0.999676,0.736422,1
53,1.613271,7.966241,9.929491,-0.999679,0.745779,1
54,1.613271,7.995877,9.929312,-0.999715,0.747032,1
55,1.618500,7.995877,9.959106,-0.999718,0.747195,1
56,1.622619,7.990240,9.929312,-0.999712,0.746977,1
57,2.139896,7.995877,9.959106,-0.998820,0.734049,1
58,2.394126,7.995877,9.928709,-0.997002,0.728680,1
