Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,1.241284,6.435275,3.835113,-1.000000,0.776836,1
1,3.235207,7.937326,2.519373,-0.995418,0.705933,1
2,3.235207,7.997508,2.529512,-0.995476,0.706161,1
3,3.296605,7.998071,2.748331,-0.996026,0.709524,1
4,3.438765,6.378099,3.799782,-0.999998,0.767294,1
5,3.683646,7.870125,4.070228,-1.000000,0.772166,1
6,3.853181,7.999603,5.309991,-0.999830,0.725006,1
7,3.914367,7.998686,5.349779,-0.999863,0.727429,1
8,3.926898,7.998686,5.349779,-0.999879,0.732381,1
9,3.998228,7.999603,5.303002,-0.999896,0.734818,1
10,4.009518,7.999603,5.309991,-0.999898,0.738748,1
11,5.022983,7.094662,2.878279,-0.999721,0.710715,1
12,5.023096,7.022405,2.879858,-0.999702,0.710361,1
13,5.035087,7.997420,4.563564,-0.999988,0.741994,1
14,5.116254,7.998071,2.746237,-0.999755,0.717268,1
15,5.131317,7.998071,2.758654,-0.999758,0.721518,1
16,5.377272,7.998071,5.321704,-0.999992,0.746832,1
17,5.484218,7.998120,4.814814,-0.999993,0.751207,1
18,6.017632,7.997279,5.369360,-0.999993,0.756762,1
19,6.078042,7.997866,5.362366,-0.999994,0.759497,1
