Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,-6.857913,-3.950462,17.601427,-0.997304,0.643436,1
1,-6.695227,-4.346960,17.618148,-0.997918,0.655810,1
2,-6.605992,-4.268766,17.664041,-0.997801,0.651600,1
3,-6.602534,-4.303971,17.879010,-0.997842,0.653994,1
4,-6.578135,-3.540813,20.114262,-0.781525,0.586667,0
5,-6.578135,-3.516581,20.256379,-0.780550,0.586443,0
6,-6.413088,-4.508052,20.178053,-0.929414,0.602576,0
7,-6.413088,-3.541947,20.178053,-0.791124,0.588763,0
8,-6.412790,-4.471701,20.253146,-0.926274,0.602422,0
9,-6.410176,-4.542806,20.177124,-0.932099,0.602730,0
10,-6.345177,-3.935982,17.601427,-0.996626,0.637922,1
11,-6.336899,-3.052912,17.618233,-0.993441,0.617825,1
12,-6.336678,-3.646165,17.614210,-0.994828,0.622602,1
13,-6.334429,-3.935982,17.618233,-0.996599,0.637881,1
14,-6.334429,-3.738584,17.626383,-0.995621,0.629517,1
15,-6.334429,-3.738239,17.618233,-0.995602,0.629433,1
16,-6.334429,-3.733820,17.602231,-0.995586,0.629096,1
17,-6.334429,-3.052912,17.618233,-0.993420,0.617736,1
18,-6.333608,-3.912538,17.887569,-0.996496,0.636087,1
19,-6.333524,-3.676417,17.612642,-0.995058,0.625005,1
20,-6.333524,-3.675092,17.618233,-0.995037,0.624921,1
21,-6.314000,-3.562445,20.194419,-0.803289,0.591928,0
22,-6.294627,-3.052912,17.618399,-0.993513,0.618939,1
23,-6.283702,-3.693293,17.618148,-0.995062,0.627198,1
24,-6.238889,-4.979787,20.125733,-0.953837,0.603460,1
25,-6.238889,-3.694660,19.999342,-0.846103,0.595502,0
26,-6.238889,-3.684704,19.999342,-0.844502,0.595463,0
27,-6.223148,-3.819518,20.255490,-0.875122,0.596463,0
28,-6.210971,-4.968406,20.121212,-0.954862,0.607882,1
29,-6.184266,-3.516594,19.993030,-0.808411,0.595233,0
30,-6.177310,-3.819518,20.255490,-0.878556,0.600699,0
31,-5.363110,-5.524446,19.830661,-0.964647,0.610458,1
32,-5.362160,-5.524446,19.830661,-0.964511,0.610381,1
33,-4.836396,3.001527,3.058416,-1.000000,0.742862,1
34,-3.852134,2.963330,3.099922,-0.999999,0.741303,1
35,-0.184400,7.977696,13.810323,-0.999967,0.737461,1
36,1.858854,7.982937,13.802635,-0.999951,0.736289,1
37,1.922773,7.972690,13.887546,-0.999949,0.731894,1
38,1.922773,7.977696,13.802635,-0.999949,0.731894,1
39,1.940232,7.994189,13.810323,-0.999950,0.732459,1
40,1.946075,7.955064,13.887546,-0.999948,0.731669,1
41,3.696722,7.879967,3.535909,-0.997985,0.685003,1
42,3.731367,7.914023,3.878313,-0.998036,0.685815,1
43,3.759480,7.930038,3.632058,-0.998041,0.686239,1
44,3.884770,7.975919,13.596302,-0.999928,0.724551,1
45,3.896216,7.999181,13.512672,-0.999933,0.725159,1
46,4.053633,7.565300,13.596405,-0.999679,0.714002,1
47,4.115661,7.606692,13.691687,-0.999720,0.715106,1
48,4.115661,7.684277,13.691687,-0.999790,0.717205,1
49,4.115661,7.998094,3.932749,-0.998386,0.692493,1
50,4.118968,7.606692,13.596330,-0.999711,0.715051,1
51,4.118968,7.916850,3.868393,-0.998373,0.691397,1
52,4.337952,7.865874,4.055928,-0.998442,0.698752,1
53,4.337952,7.865874,13.552699,-0.999853,0.717318,1
54,4.337952,7.882067,4.055928,-0.998417,0.693729,1
55,4.337952,7.982075,13.550668,-0.999903,0.720389,1
56,4.346275,7.999181,13.546826,-0.999906,0.720910,1
57,4.346300,7.906402,4.055928,-0.998428,0.694118,1
58,4.424729,7.975919,13.588569,-0.999883,0.720335,1
59,4.439907,7.975919,13.596406,-0.999882,0.720280,1
