Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,-0.872919,2.317697,17.865884,0.998807,0.783135,0
1,-0.796865,7.998915,2.263214,0.996846,0.785206,0
2,-7.198991,-5.915843,13.750938,0.999197,0.770385,0
3,5.979220,7.224998,1.198086,0.993153,0.792344,0
4,0.433297,3.518934,1.029749,0.997793,0.802046,0
5,0.078057,0.857472,20.258497,0.999074,0.800840,0
6,-0.949377,-1.799998,19.046830,0.995300,0.807773,0
7,6.247298,2.483448,1.329236,0.998596,0.802696,0
8,-0.484713,0.008330,16.567729,0.999648,0.801269,0
9,-5.172188,-0.236052,1.264562,0.998372,0.808345,0
10,1.074190,-0.673445,23.765328,0.999897,0.805659,0
11,2.224977,7.128056,0.000061,0.999201,0.812037,0
12,-0.892512,2.107585,1.522875,0.999673,0.809982,0
13,-0.798752,-2.049255,0.177090,0.999849,0.809711,0
14,-0.961668,1.268464,17.258863,0.999898,0.807516,0
15,-1.637840,0.895328,14.319049,0.999696,0.811558,0
16,1.280657,1.783280,13.267199,0.999994,0.807771,0
17,-5.495967,0.329914,11.254010,0.999974,0.817047,0
18,3.534174,1.184379,24.393590,0.999715,0.821983,0
19,-4.235757,-3.916985,4.268217,0.999984,0.841257,0
20,5.979220,6.222342,5.777383,-0.927942,0.801631,0
21,6.043393,-5.915843,13.232057,0.692953,0.746850,0
22,-7.265296,7.224998,1.198086,-0.971082,0.804530,1
23,-7.198991,1.299370,17.300876,0.997477,0.762537,0
24,-0.928168,5.052559,3.515433,0.868402,0.784997,0
25,-5.297442,-0.236052,17.638913,0.915102,0.768750,0
26,-0.961668,-5.946741,13.708925,0.985310,0.777846,0
27,-0.796865,7.998915,18.383770,0.998842,0.769181,0
28,6.390905,1.959836,0.277057,0.976861,0.812147,0
29,6.155223,7.754246,2.263214,0.982163,0.783007,0
30,6.185344,7.998915,3.113682,0.979147,0.790973,0
31,-7.846253,-6.109317,17.865884,0.993787,0.781553,0
32,-7.198991,-5.915843,13.750938,0.999197,0.770385,0
33,-0.875372,7.977671,17.865884,0.998938,0.772840,0
34,6.067298,-5.915843,13.750938,0.998924,0.775063,0
35,5.979220,7.224998,1.198086,0.993153,0.792344,0
36,2.224977,-1.655209,0.000061,0.987593,0.799250,0
37,-0.126031,3.518934,1.109406,0.994221,0.799562,0
38,-1.012681,7.224998,18.093316,0.999640,0.779077,0
39,-0.796865,7.998915,2.263214,0.996846,0.785206,0
40,6.043393,-5.915843,13.232057,0.692953,0.746850,0
41,-7.265296,7.224998,1.198086,-0.971082,0.804530,1
42,5.979220,6.222342,4.951314,0.646117,0.759295,0
43,-7.265296,7.241416,1.198086,-0.973702,0.804614,1
44,5.979220,5.227647,6.925229,-0.945475,0.798102,0
45,-7.265296,7.224998,3.482683,-0.999970,0.809157,1
46,6.220137,-5.915843,13.232057,0.816861,0.746906,0
47,6.089721,5.052559,3.515433,0.715728,0.778107,0
48,5.979220,6.222342,5.777383,-0.927942,0.801631,0
49,-7.198991,1.299370,17.300876,0.997477,0.762537,0
50,-5.334147,-0.239791,17.591923,0.914873,0.768431,0
51,-0.840071,5.052559,3.515433,0.839093,0.783251,0
52,5.979220,5.836479,5.777383,-0.915474,0.802382,0
53,-7.198991,1.312849,17.300876,0.997482,0.762676,0
54,-5.297442,-0.236052,17.638913,0.915102,0.768750,0
55,-0.928168,5.052559,3.515433,0.868402,0.784997,0
56,-5.297442,-0.249531,17.638913,0.918295,0.768799,0
57,-1.104947,5.052559,3.515433,0.903777,0.788311,0
58,-7.329060,4.006905,0.893532,0.875578,0.796811,0
59,-7.198991,5.401480,13.909494,0.876106,0.821475,0
60,6.043393,-5.915843,13.232057,0.692953,0.746850,0
61,-7.265296,7.224998,1.198086,-0.971082,0.804530,1
62,-7.265296,7.241416,1.198086,-0.973702,0.804614,1
63,5.979220,5.227647,6.925229,-0.945475,0.798102,0
64,-7.265296,7.224998,3.482683,-0.999970,0.809157,1
65,-7.399459,7.235479,3.433142,-0.999970,0.808861,1
66,6.044081,-3.971667,13.232057,0.948501,0.743596,0
67,5.977996,5.083326,5.778036,-0.903949,0.791225,0
68,-6.759698,7.010574,3.482683,-0.999980,0.815814,1
69,5.730898,-5.715888,13.232057,0.579127,0.749412,0
70,5.975813,-6.090643,6.881587,-1.000000,0.837018,1
71,-7.198991,5.809196,5.519664,-1.000000,0.839043,1
72,6.217506,-5.915843,13.232057,0.817820,0.746878,0
73,5.212348,5.836479,5.777383,-0.938856,0.799937,0
74,6.090945,5.805711,3.514780,0.640766,0.759336,0
75,-7.265296,7.326947,3.482683,-0.999966,0.812127,1
76,5.979220,6.222342,4.951314,0.646117,0.759295,0
77,6.220137,-5.915843,13.232057,0.816861,0.746906,0
78,6.720253,6.230275,6.850701,-0.954789,0.809013,1
79,5.977344,6.222342,5.000833,0.646117,0.759295,0
80,-7.265296,7.224998,3.482683,-0.999970,0.809157,1
81,-7.399459,7.235479,3.433142,-0.999970,0.808861,1
82,-6.759698,7.010574,3.482683,-0.999980,0.815814,1
83,5.979257,-6.071657,6.917701,-1.000000,0.836631,1
84,-6.759698,7.062769,3.482683,-0.999977,0.815473,1
85,6.030818,-5.921834,7.822472,-0.984910,0.738257,1
86,6.217506,-7.973414,1.757341,-0.999999,0.821313,1
87,-7.265296,7.326947,3.482683,-0.999966,0.812127,1
88,5.975813,-6.090643,6.881587,-1.000000,0.837018,1
89,5.975813,-6.090643,6.880150,-1.000000,0.837018,1
90,-7.265296,7.224998,1.198086,-0.971082,0.804530,1
91,-7.265296,7.241416,1.198086,-0.973702,0.804614,1
92,5.979220,5.227647,6.925229,-0.945475,0.798102,0
93,5.977996,5.083326,5.778036,-0.903949,0.791225,0
94,5.827902,5.227647,6.925229,-0.937775,0.796016,0
95,-7.265296,7.311082,1.198086,-0.978619,0.804823,1
96,6.043393,-6.368420,13.232057,0.363864,0.739679,0
97,6.217506,-7.062324,13.232057,0.049336,0.740505,0
98,5.979220,5.227647,6.926666,-0.945475,0.798102,0
99,5.846483,5.227647,6.925229,-0.938511,0.796645,0
100,-7.399459,7.235479,3.433142,-0.999970,0.808861,1
101,6.217506,-7.973414,1.757341,-0.999999,0.821313,1
102,-7.399459,7.235479,2.883723,-0.999970,0.808861,1
103,6.222037,-5.921834,7.822472,-0.987006,0.733480,1
104,-7.396181,7.015142,3.433142,-0.999982,0.814770,1
105,5.979683,-6.368420,6.860929,-1.000000,0.835312,1
106,6.031151,-6.090643,7.849166,-0.995292,0.740882,1
107,-7.399459,7.229227,3.434482,-0.999970,0.808988,1
108,-7.265296,5.857813,3.482683,-0.999999,0.823934,1
109,5.979022,-6.090643,1.563606,-0.999999,0.823316,1
110,6.030818,-5.921834,7.822472,-0.984910,0.738257,1
111,6.030818,-5.921834,7.816619,-0.984910,0.738257,1
112,6.030818,-5.920759,7.841653,-0.984910,0.738257,1
113,-6.759698,7.010574,3.482683,-0.999980,0.815814,1
114,-6.759698,7.010574,3.326616,-0.999980,0.815814,1
115,-6.762475,7.062769,3.482683,-0.999978,0.815473,1
116,5.979257,-6.071657,6.917701,-1.000000,0.836631,1
117,5.979257,-6.072732,6.898520,-1.000000,0.836631,1
118,5.979257,-6.071657,7.073768,-1.000000,0.836631,1
119,-7.265296,7.224998,3.482683,-0.999970,0.809157,1
120,-7.399459,7.235479,3.433142,-0.999970,0.808861,1
121,-7.399459,7.235479,2.883723,-0.999970,0.808861,1
122,6.222037,-5.921834,7.822472,-0.987006,0.733480,1
123,-7.396181,7.015142,3.433142,-0.999982,0.814770,1
124,6.031151,-6.090643,7.849166,-0.995292,0.740882,1
125,-7.399459,7.229227,3.434482,-0.999970,0.808988,1
126,-7.265296,5.857813,3.482683,-0.999999,0.823934,1
127,6.222350,-5.921834,7.822472,-0.987006,0.733480,1
128,6.222037,-5.895178,7.815416,-0.983693,0.733070,1
129,6.031151,-6.095431,7.849166,-0.995320,0.740911,1
130,-7.400573,7.224246,3.481229,-0.999971,0.809200,1
131,5.979693,-6.112833,6.860929,-1.000000,0.834051,1
132,-7.259163,7.001049,3.433270,-0.999982,0.815153,1
133,6.308610,-5.887098,7.580483,-0.985589,0.733304,1
134,-7.555792,5.857813,3.482683,-0.999999,0.820053,1
135,5.979683,-6.368420,6.860929,-1.000000,0.835312,1
136,6.030818,-5.917046,7.816619,-0.984190,0.738169,1
137,6.038894,-6.090643,8.122072,-0.995279,0.740911,1
138,-7.264182,7.236231,3.434596,-0.999969,0.809009,1
139,6.030818,-5.921834,7.822472,-0.984910,0.738257,1
140,-7.399459,7.235479,3.433142,-0.999970,0.808861,1
141,-7.399459,7.235479,2.883723,-0.999970,0.808861,1
142,6.222037,-5.921834,7.822472,-0.987006,0.733480,1
143,-7.396181,7.015142,3.433142,-0.999982,0.814770,1
144,-7.399459,7.229227,3.434482,-0.999970,0.808988,1
145,6.222350,-5.921834,7.822472,-0.987006,0.733480,1
146,6.222037,-5.895178,7.815416,-0.983693,0.733070,1
147,5.979693,-6.112833,6.860929,-1.000000,0.834051,1
148,-7.259163,7.001049,3.433270,-0.999982,0.815153,1
149,6.308610,-5.887098,7.580483,-0.985589,0.733304,1
150,-7.124302,5.857813,3.482683,-0.999999,0.819947,1
151,6.551186,-6.224707,7.853235,-0.999004,0.734931,1
152,-7.400573,7.223525,3.481229,-0.999971,0.809136,1
153,-7.399459,7.286457,3.433142,-0.999969,0.808564,1
154,5.979693,-6.113215,6.860929,-1.000000,0.834051,1
155,6.353733,-5.921834,7.822472,-0.990120,0.734036,1
156,6.269124,-5.917046,7.816619,-0.987468,0.733802,1
