Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,6.093851,5.013769,1.506875,-0.999643,0.702614,1
1,1.244521,6.461374,3.664827,-1.000000,0.778143,1
2,7.581685,5.238935,2.221460,-0.999782,0.716863,1
3,7.974385,4.386119,3.693190,-0.999964,0.740000,1
4,7.117305,5.112925,1.521938,-0.999720,0.708446,1
5,7.181998,5.119766,1.516063,-0.999736,0.712941,1
6,6.195925,5.015194,1.522786,-0.999669,0.707046,1
7,7.508230,5.119766,1.516063,-0.999771,0.714434,1
8,7.974800,6.047327,3.693190,-0.999993,0.758230,1
9,7.974736,5.323086,3.580488,-0.999992,0.751126,1
10,4.739724,7.885817,4.153810,-1.000000,0.769635,1
11,1.244521,6.030394,3.664827,-1.000000,0.775781,1
12,7.963569,4.620260,4.101024,-0.999980,0.743267,1
13,6.093851,5.164877,1.506875,-0.999654,0.705103,1
14,7.974800,6.772964,3.693190,-0.999995,0.763871,1
15,7.974736,6.820602,3.580488,-0.999996,0.765502,1
16,7.952171,4.462512,4.211345,-0.999971,0.740007,1
17,6.168347,5.015194,1.522786,-0.999661,0.707021,1
18,6.093851,5.023250,2.259986,-0.999644,0.702640,1
19,7.972871,5.063706,3.572186,-0.999988,0.744343,1
