Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,-6.802998,0.306274,1.175088,-0.999994,0.774783,1
1,-0.719002,-7.998217,0.335368,-0.999998,0.790128,1
2,-0.719002,-7.759688,0.335368,-0.999997,0.785367,1
3,0.352612,-7.998211,21.249077,0.988581,0.656244,0
4,0.361428,-7.996172,21.303635,0.988444,0.661355,0
5,0.362030,-7.115957,0.289763,-0.999996,0.779822,1
6,0.362030,-7.107049,0.289763,-0.999996,0.779731,1
7,0.394310,-7.998189,21.243327,0.988109,0.661818,0
8,0.544293,-6.751881,0.335368,-0.999992,0.771044,1
9,0.592872,-7.917074,21.245215,0.992567,0.653256,0
10,0.880803,-7.996172,21.303635,0.994816,0.645422,0
11,0.885607,-7.998357,21.290765,0.994786,0.645490,0
12,1.403874,-5.753123,0.212609,-0.998352,0.763596,1
13,1.403874,-5.615358,0.212609,-0.996180,0.759887,1
14,1.602403,-5.516442,0.412778,-0.992326,0.754618,1
15,1.628286,-5.507115,0.275276,-0.991570,0.754052,1
16,3.462240,-7.998270,22.347015,-0.811329,0.665473,1
17,3.505296,-7.922057,21.997586,-0.780365,0.664820,1
18,3.569567,-7.998270,22.361671,-0.826709,0.666041,1
19,3.849553,-7.959469,22.331825,-0.775819,0.662548,1
