Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input,Critical
0,2.716646,4.038415,7.743238,-0.295583,0.711478,0.000000,0
1,-4.187240,5.427814,15.545287,0.787683,0.707769,0.000000,0
2,1.273946,2.207174,3.419207,-0.958075,0.727300,0.000000,1
3,4.772964,-5.905003,13.853094,-0.944887,0.712934,0.000000,0
4,-2.739930,1.789087,1.116955,-0.999014,0.755609,0.000000,1
5,-0.468512,-1.465541,12.347087,-0.953784,0.746809,0.000000,1
6,2.135944,-2.855394,1.468252,-0.764156,0.744382,0.000000,0
7,1.960435,-2.530932,3.721744,-0.713991,0.727145,0.000000,0
8,4.493184,-5.172894,12.987083,-0.980828,0.757763,0.000000,1
9,-2.483336,3.491567,3.352800,-0.920049,0.755805,0.000000,0
10,-1.917377,1.870944,15.771330,0.639891,0.741768,0.000000,0
11,-1.616227,0.467812,5.426087,0.230181,0.747924,0.000000,0
12,3.574535,-0.085360,4.800497,-0.959459,0.771863,0.000000,1
13,-1.205647,0.424761,0.364597,-0.355544,0.760176,0.000000,0
14,-1.492657,-1.896505,7.235491,-0.246579,0.757104,0.000000,0
15,1.640323,-2.299156,13.166905,-0.315540,0.757667,0.000000,0
16,0.104821,-1.415551,10.518759,-0.784295,0.762298,0.000000,0
17,-6.222145,-1.756863,0.004574,0.817359,0.762530,0.000000,0
18,1.976068,-4.755221,6.626469,0.198624,0.790964,0.000000,0
19,3.577153,2.363593,14.889064,0.808650,0.809863,0.000000,0
20,-2.739930,1.789087,1.116955,-0.999014,0.755609,0.000000,1
21,5.031118,-5.868696,7.257235,-0.999972,0.804355,-3.312253,1
22,2.135944,-2.855394,0.459508,-0.998436,0.752941,-1.008744,1
23,-1.406878,-5.905003,13.853094,-0.477676,0.703567,-4.770579,0
24,4.772964,-5.878049,1.414172,-0.920845,0.716263,-4.011638,0
25,-2.739930,1.789087,13.248414,-0.959346,0.746096,-2.654883,1
26,4.687185,-1.896505,7.235491,-0.944645,0.792931,-3.232250,0
27,4.772964,-5.903233,13.853094,-0.945113,0.712934,-0.001769,0
28,4.520674,3.904654,12.980063,-0.995728,0.771498,-2.628572,1
29,1.273946,4.039474,3.419207,-0.980033,0.718165,-1.832301,1
30,-4.187240,5.310035,5.901043,-0.999982,0.808200,-3.564219,1
31,1.273946,2.207174,3.419207,-0.958075,0.727300,0.000000,1
32,-4.187240,5.427814,15.545287,0.787683,0.707769,0.000000,0
33,3.574535,-2.519065,4.800497,-0.809200,0.791755,-1.941434,0
34,1.976068,-4.637459,16.270679,0.994990,0.786686,-3.900487,0
35,4.493184,-5.172894,12.987083,-0.980828,0.757763,0.000000,1
36,2.716646,4.038415,7.743238,-0.295583,0.711478,0.000000,0
37,-4.187240,1.829272,15.771949,-0.805955,0.719985,-2.270245,0
