Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,-7.999851,3.192233,13.510908,-0.992473,0.638524,1
1,-7.996993,3.231670,14.374259,-0.992854,0.638793,1
2,-7.993677,4.066336,14.375589,-0.966790,0.620080,1
3,-7.992724,3.206092,14.367455,-0.992725,0.638716,1
4,-7.991520,4.258482,1.161748,-0.999399,0.708255,1
5,-7.991057,1.962827,13.552309,-0.994291,0.661699,1
6,-7.991057,1.979402,13.506808,-0.994187,0.660766,1
7,-7.986539,3.183346,13.510908,-0.992420,0.638331,1
8,-7.983633,4.056856,14.365507,-0.966465,0.619717,1
9,-7.980872,3.442262,14.375442,-0.990614,0.635446,1
10,-7.980872,3.446661,14.113754,-0.990850,0.635827,1
11,-7.978620,3.754208,14.375589,-0.984694,0.624639,1
12,-7.978438,4.772074,1.000450,-0.999831,0.717383,1
13,-7.975463,7.608647,1.061497,-1.000000,0.722201,1
14,-7.962955,3.445916,14.371437,-0.990710,0.635751,1
15,-7.962768,3.440031,14.365880,-0.990346,0.635180,1
16,-7.962768,3.450167,14.365880,-0.990707,0.635713,1
17,-7.946145,3.727758,14.366112,-0.983474,0.623677,1
18,-7.946145,3.728722,14.366284,-0.983517,0.623751,1
19,-7.943749,4.042158,14.374290,-0.964618,0.619245,1
20,-7.943082,1.770322,13.506808,-0.993635,0.653486,1
21,-7.923537,1.967844,14.265370,-0.994135,0.659683,1
22,-7.904374,4.055669,14.374272,-0.958462,0.618991,1
23,-7.903300,1.886970,14.478078,-0.993761,0.657344,1
24,-7.903300,1.967844,14.478078,-0.994119,0.659197,1
25,-7.903300,4.055187,14.374227,-0.958181,0.618882,1
26,-7.903300,4.056659,14.374227,-0.957393,0.618809,1
27,-7.901943,4.056036,14.374259,-0.958339,0.618954,1
28,-7.901587,3.442759,14.208289,-0.989197,0.634457,1
29,-7.901202,1.770322,13.506808,-0.993565,0.652433,1
30,-7.899427,4.056121,14.374227,-0.957998,0.618845,1
31,-7.899049,3.727758,14.375107,-0.981225,0.623159,1
32,-7.895681,3.727758,14.375107,-0.980979,0.623122,1
33,-7.808753,3.426847,14.366157,-0.987353,0.627903,1
34,-7.797269,3.398278,14.376201,-0.987854,0.632629,1
35,-7.791954,4.001149,14.371359,-0.951965,0.616957,1
36,-7.789749,4.001149,14.371359,-0.951734,0.616921,1
37,-7.774411,3.992640,14.371359,-0.951469,0.616521,1
38,-7.773333,3.727758,14.375107,-0.974397,0.622272,1
39,-7.773333,3.731178,14.375107,-0.974059,0.622235,1
40,-7.772501,3.992640,14.371359,-0.951579,0.616558,1
41,-7.723450,4.258482,1.060106,-0.998704,0.705783,1
42,-7.662818,3.944955,14.283610,-0.946030,0.615251,1
43,-7.618066,3.942441,14.374259,-0.942751,0.614887,1
44,4.250751,7.873492,14.371423,-0.999874,0.721983,1
45,4.339460,7.743042,14.371423,-0.999758,0.713945,1
46,4.339460,7.794967,14.371423,-0.999810,0.715453,1
47,4.339460,7.899487,14.371423,-0.999867,0.718168,1
48,7.444965,3.527775,4.996882,-0.997909,0.680749,1
49,7.444965,3.530311,4.996882,-0.997924,0.680820,1
50,7.444965,3.538820,4.996882,-0.997946,0.680927,1
51,7.444965,3.560438,4.996882,-0.998019,0.681141,1
52,7.444965,3.993436,4.996882,-0.998385,0.692355,1
53,7.711945,4.216758,4.986057,-0.998427,0.699874,1
54,7.711945,4.232406,4.986057,-0.998430,0.700090,1
55,7.725649,4.223404,4.986057,-0.998417,0.694866,1
56,7.770397,0.556007,4.757019,-0.994877,0.676029,1
57,7.939185,4.064700,5.133449,-0.998384,0.690797,1
