Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,-7.998441,4.597329,0.915088,-0.965286,0.803376,1
1,-7.937672,4.597329,0.915088,-0.962709,0.803272,1
2,-7.909824,5.095681,3.397886,-0.999997,0.836225,1
3,-7.909824,5.095912,3.422855,-0.999997,0.836225,1
4,-7.909824,5.565833,3.422855,-0.999995,0.835664,1
5,-7.882875,4.607148,1.095043,-0.961675,0.803065,1
6,-7.840047,5.095912,1.068972,-0.959749,0.800889,1
7,-7.840047,5.624227,1.069024,-0.940187,0.798763,0
8,-7.840047,6.092298,1.069024,-0.832428,0.797774,0
9,-7.650568,4.648187,3.544880,-0.999536,0.831027,1
10,-7.650568,4.874546,3.544880,-0.999807,0.831619,1
11,-7.618261,5.400758,3.489820,-0.999994,0.832976,1
12,-7.188250,7.448464,4.078449,-0.997679,0.820757,1
13,-7.183198,4.594486,3.764412,-0.999467,0.823184,1
14,-7.174837,4.594486,3.764412,-0.999464,0.823061,1
15,-7.168112,4.624127,3.762483,-0.999529,0.827600,1
16,-7.148349,7.420168,4.058021,-0.997549,0.820107,1
17,-7.146729,4.595186,3.767962,-0.999471,0.827178,1
18,-7.142465,4.509258,4.405184,-0.999154,0.822222,1
19,-7.105115,7.343729,4.057948,-0.997453,0.819758,1
20,-5.899577,7.582879,4.065005,-0.981132,0.811638,1
21,-5.898483,7.401267,4.071442,-0.984819,0.815839,1
22,-5.851339,7.517829,4.405184,-0.980983,0.810829,1
23,-5.826305,7.401267,4.071442,-0.982733,0.814744,1
24,-5.817669,7.446377,4.078449,-0.981481,0.814489,1
25,-5.814084,7.422745,4.078449,-0.982128,0.814540,1
26,-5.748496,7.395401,4.045633,-0.980846,0.809159,1
27,-5.714858,7.374418,4.067539,-0.979525,0.808653,1
28,-5.272489,5.628652,3.758516,-0.995739,0.817492,1
29,7.455162,-7.520619,22.349018,0.892648,0.716594,0
30,7.642322,-7.617129,22.175032,0.870669,0.716740,0
31,7.682933,-7.541443,21.589950,0.896919,0.716067,0
32,7.685488,-7.645446,21.825920,0.858561,0.716828,0
33,7.698533,-7.551145,22.178275,0.895300,0.716213,0
34,7.698533,-7.541443,22.178275,0.899148,0.711547,0
35,7.698533,-7.539834,22.178275,0.901188,0.711460,0
36,7.699933,-7.542483,21.726117,0.899148,0.711547,0
37,7.700725,-7.541443,21.589950,0.898582,0.711576,0
38,7.756905,-7.666504,22.179285,0.855042,0.726381,0
39,7.787361,-7.996771,6.208953,-0.170148,0.737541,0
40,7.788959,-7.995591,6.208953,-0.159569,0.737484,0
41,7.825242,-7.983282,6.073254,-0.178410,0.738514,0
42,7.892191,-7.730660,22.179285,0.828627,0.727094,0
43,7.892191,-7.727654,22.178273,0.830540,0.727035,0
44,7.892330,-7.738019,21.804756,0.821902,0.727154,0
45,7.892330,-7.701581,21.804756,0.848587,0.726797,0
46,7.934380,-7.996771,6.214387,-0.206686,0.750269,0
47,7.936483,-7.727654,22.178273,0.835408,0.727005,0
48,7.937195,-7.991384,5.965349,-0.213836,0.755282,0
49,7.967202,-7.996942,6.209014,-0.216005,0.756014,0
50,7.974168,-7.969288,22.348792,0.638926,0.728610,0
51,7.975155,-7.980323,22.343475,0.622857,0.728758,0
52,7.994848,-7.987673,5.975422,-0.237314,0.756746,0
53,7.994848,-7.987673,22.172977,0.596415,0.728877,0
54,7.994986,-7.969288,22.341334,0.618919,0.728788,0
55,7.996761,-7.752565,22.161866,0.815178,0.727213,0
56,7.997629,-7.987673,5.975422,-0.243702,0.756775,0
57,7.998503,-7.987673,22.172977,0.581026,0.728996,0
