Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,-2.785250,6.499546,3.104660,-1.000000,0.734651,1
1,1.551552,5.028285,3.727181,-0.991546,0.656685,1
2,2.036453,4.935750,4.485062,-0.993018,0.662345,1
3,2.193169,5.025406,3.758206,-0.993662,0.668627,1
4,3.053951,5.025406,3.758206,-0.996999,0.672784,1
5,4.373658,7.940118,3.745306,-0.998420,0.695248,1
6,4.373658,7.991011,3.742646,-0.998399,0.685372,1
7,5.681506,6.072995,11.170158,-0.096104,0.615611,0
8,5.747189,6.123181,11.168377,-0.144207,0.622311,0
9,5.747189,6.126415,11.168377,-0.141705,0.622273,0
10,5.886419,6.136698,11.271187,-0.173159,0.626156,0
11,5.900130,6.204664,11.168377,-0.234209,0.626728,0
12,6.499480,5.822983,5.954006,-0.999315,0.710473,1
13,6.618529,7.401752,11.047798,-0.878915,0.632038,1
14,6.818319,6.500195,7.159485,-0.999654,0.719884,1
15,6.851533,6.532509,7.159485,-0.999670,0.721048,1
16,7.026431,6.542872,7.270197,-0.999737,0.727757,1
17,7.026431,7.444779,11.256110,-0.945435,0.637436,1
18,7.245470,7.455079,11.046244,-0.967688,0.646768,1
19,7.252073,7.402897,11.401447,-0.969089,0.653143,1
