Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,1.002757,-2.839679,0.176586,-0.999461,0.758191,1
1,0.966627,-2.839679,0.176064,-0.999466,0.758792,1
2,0.966627,-2.839679,0.065780,-0.999466,0.758792,1
3,-5.635897,-0.733399,1.313390,-1.000000,0.770715,1
4,-6.482692,2.219258,1.337374,-0.999999,0.767042,1
5,0.966627,-2.839679,0.181678,-0.999466,0.758792,1
6,1.002798,-2.839679,0.176615,-0.999461,0.758191,1
7,0.966585,-2.839679,0.176035,-0.999466,0.758792,1
8,1.002752,-2.839679,0.177394,-0.999461,0.758191,1
9,0.966632,-2.839679,0.064972,-0.999466,0.758792,1
10,-7.263348,2.100024,0.538422,-1.000000,0.779476,1
11,0.966627,-2.846326,0.181280,-0.999469,0.758950,1
12,1.023285,4.382229,1.945446,-0.999187,0.680314,1
13,2.101840,4.280423,1.945446,-0.999248,0.682235,1
14,1.023285,4.868005,8.665432,0.894361,0.671929,0
15,-5.653449,2.219258,1.337374,-0.999989,0.762288,1
16,1.142014,4.299737,1.945446,-0.999219,0.684096,1
17,-7.293726,2.100024,0.538422,-1.000000,0.779934,1
18,0.984479,-2.874745,0.171279,-0.999464,0.759298,1
19,-6.649737,-4.019268,1.337374,-0.999973,0.763029,1
