Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,0.226444,3.461613,3.771781,0.999268,0.707690,0
1,4.745905,-5.410376,4.793705,0.806583,0.770567,0
2,5.661347,-6.438961,4.228233,-0.999634,0.795343,1
3,5.661347,-6.205424,4.228233,-0.997174,0.784050,1
4,5.681573,-3.673697,4.793705,0.975075,0.761412,0
5,5.759545,-7.414949,4.623888,-0.136300,0.774305,0
6,5.759545,-6.389228,4.623888,0.560734,0.771154,0
7,5.811007,-7.477029,4.594396,-0.249005,0.776432,0
8,5.811184,-5.350429,4.602064,0.843164,0.763308,0
9,5.811184,-3.639537,4.602064,0.976044,0.758935,0
10,5.814388,-7.329649,4.242650,-1.000000,0.809470,1
11,5.834010,-7.591102,4.594396,-0.344384,0.779631,0
12,5.834010,-6.439304,4.174642,-0.999580,0.791111,1
13,5.834010,-6.439304,4.594082,0.502497,0.773095,0
14,5.834737,-7.731373,4.592914,-0.485856,0.783436,0
15,5.885976,-7.074786,5.641883,0.998046,0.734505,0
16,5.958487,-3.713165,7.662886,1.000000,0.680231,0
17,6.259116,-6.405172,6.138149,0.998722,0.715824,0
18,6.779390,-7.046397,5.629539,0.978760,0.736312,0
19,7.639869,5.670481,2.453649,0.999779,0.690409,0
