Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness
0,2.594287,-7.793267,1.575683,-0.662122,0.821459
1,2.594287,-7.793267,1.575683,-0.662122,0.821459
2,2.594287,-7.785205,1.575683,-0.658499,0.821260
3,2.594287,-7.681114,1.575683,-0.620820,0.818971
4,2.594287,-7.793267,1.608693,-0.662122,0.821459
5,0.752931,-6.385517,3.975076,-0.999814,0.812129
6,6.829750,-5.543999,1.575683,-0.985198,0.802587
7,7.862853,-6.278817,3.975076,-0.894379,0.795290
8,2.594287,-7.793267,1.575683,-0.662122,0.821459
9,2.594287,-7.681114,1.575683,-0.620820,0.818971
10,0.752931,-6.385517,3.975076,-0.999814,0.812129
11,6.829750,-5.543999,1.575683,-0.985198,0.802587
12,7.862853,-6.278817,3.975076,-0.894379,0.795290
13,0.752931,-6.392481,3.975076,-0.999824,0.812412
14,7.862853,-6.315154,3.975076,-0.930453,0.796811
15,-0.932687,-7.465733,3.771781,-0.999988,0.822158
16,7.631497,-6.501460,2.048523,-0.999867,0.814762
17,7.066304,-5.681110,1.913034,-0.994166,0.806696
18,2.594287,-7.946303,1.703017,-0.701587,0.824803
19,0.415625,-7.475502,3.998713,-0.999998,0.824915
20,7.862853,-6.278817,3.975076,-0.894379,0.795290
21,7.631497,-6.501460,3.969075,-0.993388,0.795443
22,7.066304,-5.681110,1.913034,-0.994166,0.806696
23,7.631497,-7.500677,2.048523,-0.999983,0.819487
24,7.631497,-6.501460,2.048523,-0.999867,0.814762
25,-0.932687,-7.465733,3.771781,-0.999988,0.822158
26,7.631745,-6.278817,2.104539,-0.999650,0.809978
27,6.950073,-6.129452,1.913034,-0.999558,0.807063
28,0.752931,-6.392481,3.975076,-0.999824,0.812412
29,0.764683,-6.385517,3.975076,-0.999820,0.812108
30,7.066304,-5.680306,2.164259,-0.994211,0.806717
31,0.415625,-7.475502,3.998713,-0.999998,0.824915
32,7.631497,-6.501460,3.969075,-0.993388,0.795443
33,7.631497,-7.500677,2.048523,-0.999983,0.819487
34,-0.932687,-7.465733,3.771781,-0.999988,0.822158
35,7.631497,-7.517867,2.048523,-0.999984,0.819749
36,6.676303,-6.241795,3.975076,-0.966186,0.792063
37,0.414475,-7.891344,3.997299,-0.999999,0.828243
38,0.752931,-7.478930,3.975076,-0.999999,0.833422
39,5.602055,-6.691790,4.008084,-0.999972,0.796673
40,0.415625,-7.375799,4.421689,-0.999998,0.825843
41,1.570851,-7.478930,4.237438,-0.999999,0.831608
42,6.676303,-6.241795,3.975076,-0.966186,0.792063
43,5.602055,-6.691790,4.008084,-0.999972,0.796673
44,7.631497,-7.500677,2.048523,-0.999983,0.819487
45,7.608539,-6.501460,3.998713,-0.993631,0.795280
46,0.425959,-7.891344,3.967662,-0.999999,0.828243
47,0.415625,-7.475502,3.998713,-0.999998,0.824915
48,-0.932687,-7.465733,3.771781,-0.999988,0.822158
49,7.631497,-7.517867,2.048523,-0.999984,0.819749
50,-0.943240,-7.475502,3.998713,-0.999988,0.822525
51,0.414475,-7.213203,3.997299,-0.999996,0.824633
52,6.733690,-7.478930,4.227754,-1.000000,0.811907
53,6.676303,-6.241795,3.975076,-0.966186,0.792063
54,5.602055,-6.691790,4.008084,-0.999972,0.796673
55,7.615011,-6.490389,3.998942,-0.992430,0.794808
56,7.608539,-6.501460,3.998713,-0.993631,0.795280
57,7.605736,-6.500903,3.999600,-0.993570,0.795243
58,5.602055,-6.691790,4.008269,-0.999972,0.796673
59,7.608539,-6.501460,3.998528,-0.993631,0.795280
60,6.733690,-7.478930,4.227754,-1.000000,0.811907
61,6.676303,-6.241795,3.975076,-0.966186,0.792063
62,5.602055,-6.691790,4.008084,-0.999972,0.796673
63,1.217910,-5.918191,3.758294,-0.995256,0.793660
64,6.733690,-7.478930,4.227754,-1.000000,0.811907
65,6.733690,-6.234708,4.227754,-0.960696,0.789220
