Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input,Critical
0,-7.962536,-3.481921,21.771168,0.999990,0.724202,-3.109665,0
1,-7.933105,2.288123,22.016229,0.999990,0.649932,-0.126445,0
2,-7.908858,-1.355837,4.637747,-0.999992,0.823302,-2.313773,1
3,-7.750894,-4.513504,4.636265,-0.907113,0.815959,-4.268908,1
4,-7.744518,6.446908,4.144967,-0.470862,0.792531,-1.892710,0
5,-6.680115,0.673970,22.311758,0.999999,0.671849,-0.307223,0
6,-6.678606,2.288123,22.016229,0.999994,0.647024,-0.094467,0
7,-6.639015,-1.355837,24.913288,0.999993,0.684156,-1.270790,0
8,-6.619862,0.698772,3.074177,0.998282,0.785986,-6.189253,0
9,-6.169285,-7.832963,24.571757,0.212635,0.741603,-0.016992,0
10,-6.105613,-7.832963,24.571757,0.055022,0.752103,-0.021629,0
11,-6.058963,-7.993958,24.961924,-0.240515,0.758945,-0.390171,0
12,-5.012110,-7.123529,1.438699,1.000000,0.742109,-8.226099,0
13,-4.263031,-7.420630,4.317405,-0.612594,0.817444,-8.031165,1
14,-4.263031,-1.479683,24.649728,0.999999,0.695489,-3.661300,0
15,2.092552,-5.129980,24.818695,0.999999,0.729440,-5.199976,0
16,5.905435,-7.825361,4.202164,-1.000000,0.822097,-2.120201,1
17,5.905435,-5.123633,4.789528,0.855922,0.768882,-0.653246,0
18,5.988426,-7.821047,24.187849,0.988383,0.699864,-0.336021,0
19,7.286137,-7.994776,14.639235,0.517211,0.745861,-0.395099,0
