Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input
0,-2.624416,5.503608,12.269347,-0.999949,0.759258,0.000000
1,-7.947610,6.859509,4.101768,-0.999953,0.800927,0.000000
2,7.641781,3.676631,2.442233,-0.998928,0.710243,0.000000
3,-4.264891,4.692166,13.373067,-0.959205,0.739181,0.000000
4,-2.904189,3.903090,1.117775,-0.988151,0.755421,0.000000
5,-6.041880,7.419787,12.411199,-0.999994,0.778165,0.000000
6,2.604762,5.579507,2.910378,-0.993256,0.707553,0.000000
7,-0.756310,2.577243,3.691451,-0.969444,0.789598,0.000000
8,-4.260996,-2.024004,13.107612,-0.961119,0.735520,0.000000
9,-5.063935,4.686889,8.353001,-0.972993,0.792607,0.000000
10,-7.034746,-2.741794,16.229427,-0.991656,0.730565,0.000000
11,-5.093395,7.294051,12.013388,-0.999999,0.784127,0.000000
12,7.710191,-1.401371,18.212012,-0.988611,0.769825,0.000000
13,-6.889172,6.258655,12.140962,-0.998439,0.763207,0.000000
14,-4.837179,-5.670718,0.315490,-0.961344,0.780177,0.000000
15,-6.373660,-6.061587,9.452871,-0.992254,0.775661,0.000000
16,-6.808379,3.408484,0.684839,-0.999929,0.776084,0.000000
17,-7.339133,-5.927466,3.461475,-1.000000,0.836523,0.000000
18,-3.472647,1.789123,3.295222,-0.991096,0.792978,0.000000
19,7.805832,-3.227941,1.350316,-0.973917,0.719126,0.000000
20,-7.536415,-4.544354,11.803108,-0.964038,0.712854,0.000000
21,2.491732,0.254998,3.247220,-0.995866,0.723804,0.000000
22,0.024815,-2.989000,11.802522,-0.977332,0.750738,0.000000
23,-2.548904,7.582654,5.958129,-0.999856,0.830297,0.000000
24,-0.169440,5.536760,6.484570,-0.952785,0.822021,0.000000
25,1.685374,7.084227,0.269337,-0.990976,0.725814,0.000000
26,-0.611233,7.780628,6.402440,-0.999994,0.827603,0.000000
27,-5.789217,7.706450,3.973974,-0.988361,0.813345,0.000000
28,4.599942,-4.846571,5.458945,-0.972384,0.809347,0.000000
29,-3.782546,-6.937822,2.345867,-0.999997,0.843687,0.000000
30,-7.001136,-0.104217,3.649603,-0.998570,0.787959,0.000000
31,5.288008,7.149149,2.375580,-0.999145,0.712210,0.000000
32,-6.977547,5.181976,3.544085,-0.999884,0.812101,0.000000
33,5.174625,-6.674282,17.571152,-0.973826,0.735124,0.000000
34,6.775180,-6.190578,13.368394,-0.999937,0.779499,0.000000
35,-5.338447,-0.869817,15.956455,-0.994041,0.733729,0.000000
36,0.025537,2.881802,0.882139,-0.974253,0.759758,0.000000
37,0.918359,-7.137995,12.026703,-0.974407,0.705188,0.000000
38,-4.026971,2.488172,12.698348,-0.962181,0.733440,0.000000
39,3.079427,-4.240211,0.284200,-0.996670,0.771906,0.000000
40,7.002113,1.556294,12.816843,-0.999970,0.777161,0.000000
41,-6.913917,-2.524717,3.314594,-1.000000,0.843906,0.000000
42,6.023232,5.442610,0.126522,-0.999151,0.682497,0.000000
43,-0.976008,7.242608,7.520957,-0.994471,0.777192,0.000000
44,6.058076,-6.989521,11.120958,-0.950248,0.716688,0.000000
45,-0.717340,-1.793236,13.124659,-0.956974,0.760276,0.000000
46,0.785755,3.486915,11.512440,-0.967911,0.765466,0.000000
47,-4.948884,-5.146161,12.997282,-0.952029,0.723474,0.000000
48,-5.650052,-2.438595,2.686758,-0.999999,0.817374,0.000000
49,5.933663,7.901121,11.573713,-0.999332,0.766440,0.000000
50,-0.654766,-7.990601,5.167710,-0.999546,0.806959,0.000000
51,-0.388532,-6.077008,17.034456,-0.997346,0.710924,0.000000
52,-7.232359,-0.243780,17.594060,-0.956925,0.681404,0.000000
53,4.007962,3.289872,7.316867,-0.975156,0.776152,0.000000
54,1.813503,3.063985,1.300340,-0.981229,0.738626,0.000000
55,-3.151645,-4.353143,11.749663,-0.964628,0.718942,0.000000
56,6.464977,-1.225842,1.390375,-0.958640,0.712418,0.000000
57,-7.870342,-5.526266,15.798294,-0.963213,0.726076,0.000000
