Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,-5.818285,-7.267572,12.831016,-0.999967,0.758121,1
1,-5.562987,-7.694337,13.280241,-0.999948,0.742356,1
2,-5.251769,-6.680805,12.676950,-0.999962,0.746001,1
3,-5.100629,-7.550353,13.259225,-0.999890,0.726900,1
4,-5.070517,-6.539679,13.390921,-0.999952,0.744173,1
5,-4.645144,-5.878170,13.155631,-0.999925,0.728548,1
6,-4.531519,-6.707977,13.280241,-0.999856,0.726462,1
7,-4.489570,-6.675341,13.280241,-0.999851,0.722239,1
8,-4.478011,-6.675341,13.280241,-0.999846,0.715420,1
9,-4.466031,-6.681317,13.280241,-0.999844,0.714723,1
10,-4.466031,-6.675341,13.280241,-0.999843,0.714556,1
11,-4.466031,-5.905159,13.153750,-0.999909,0.727332,1
12,-3.795842,-5.676676,13.232636,-0.999580,0.696115,1
13,-3.788347,-6.171703,13.233182,-0.999457,0.693254,1
14,-3.782610,-5.927738,13.382354,-0.999517,0.696078,1
15,-3.782456,-5.927390,13.389129,-0.999517,0.696078,1
16,-3.773736,-6.171682,13.285497,-0.999434,0.691851,1
17,-3.769138,-6.642685,13.465892,-0.999165,0.678606,1
18,-3.764712,-6.280316,13.382354,-0.999370,0.686061,1
19,-3.708231,-6.171974,13.386837,-0.999312,0.685231,1
20,-3.701373,-6.171974,13.386837,-0.999292,0.684548,1
21,-3.570120,-6.171974,13.390921,-0.998950,0.670948,1
22,-3.511534,-6.171703,13.233229,-0.998719,0.670116,1
23,-2.763392,-6.086603,13.390921,-0.975547,0.667451,1
24,-2.763392,-6.070710,13.390921,-0.975479,0.661479,1
25,-2.691021,-6.360138,13.280241,-0.957782,0.658701,1
26,-2.677063,-6.360138,13.280241,-0.955735,0.657884,1
27,-2.556889,-5.446091,13.232996,-0.944800,0.654649,1
28,-2.550357,-5.496402,13.132534,-0.938168,0.647726,1
29,-2.550357,-5.495266,13.231487,-0.938234,0.647768,1
30,-2.442320,-7.689934,13.279164,-0.855620,0.647613,1
31,-2.348362,-6.171974,13.469962,-0.828956,0.641029,1
32,-2.296279,-7.464498,13.390921,-0.841534,0.647508,1
33,-2.254696,-7.483400,13.390921,-0.835540,0.644444,1
34,-2.254696,-7.479056,13.390921,-0.834885,0.644363,1
35,-2.240925,-7.881159,12.674306,-0.779195,0.634660,1
36,-2.190481,-6.167835,13.387661,-0.703179,0.626144,1
37,-2.184414,-6.171703,13.233229,-0.701034,0.625638,1
38,-2.180611,-6.171704,13.390921,-0.693844,0.625469,0
39,-2.176872,-6.289635,13.390983,-0.718416,0.627915,1
40,-2.162983,-6.299095,13.468728,-0.711357,0.627114,1
41,-2.162983,-6.176164,13.390921,-0.676014,0.624162,0
42,-2.162983,-6.171974,13.390921,-0.674565,0.624078,0
43,-2.157387,-7.468444,13.390921,-0.804482,0.635212,1
44,-2.083943,-7.481604,13.088563,-0.773768,0.628799,1
45,-2.083943,-7.479056,13.391358,-0.772896,0.628676,1
46,-1.457757,-7.754640,13.420972,0.320353,0.623917,0
47,-1.457757,-7.751486,13.118040,0.321998,0.623616,0
48,-1.457757,-7.747557,13.420972,0.323672,0.623400,0
49,-1.456408,-7.747557,13.420972,0.330267,0.623228,0
50,-1.433414,-7.727080,13.280241,0.379839,0.621073,0
51,-1.433414,-7.726428,13.280241,0.376944,0.621245,0
52,-1.422678,-7.902546,13.280241,0.393481,0.620503,0
53,-1.418887,-7.902546,13.280241,0.394358,0.620375,0
54,-1.418887,-7.837538,13.280241,0.399251,0.618159,0
55,-1.402248,-7.849090,13.393155,0.421266,0.617263,0
56,-1.395529,-7.849090,13.285398,0.431279,0.617178,0
57,-1.395529,-7.750543,13.285398,0.431389,0.613640,0
58,-1.384277,-7.750543,13.285398,0.458728,0.613086,0
59,-1.299031,-7.863417,13.280241,0.558540,0.611552,0
60,-1.277425,-7.865702,13.390983,0.582159,0.610060,0
61,-1.277425,-7.863335,13.390983,0.584611,0.609974,0
62,-1.259440,-7.881159,12.676950,0.606414,0.609463,0
63,-1.232107,-7.881159,12.676950,0.628470,0.602151,0
64,-1.225450,-7.849090,13.285398,0.635231,0.601181,0
65,-1.222313,-7.881159,12.676950,0.635533,0.596412,0
66,-1.057960,-7.874707,0.488462,-0.999999,0.778754,1
67,0.188631,-7.881984,0.124834,-1.000000,0.784645,1
68,0.701336,-6.192185,0.477194,-0.999992,0.772837,1
