Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,-2.662997,-3.422958,18.101622,0.790700,0.580392,0
1,-2.625091,-3.502837,18.273662,0.794327,0.578517,0
2,-2.625091,-3.424835,18.273662,0.789759,0.581168,0
3,-2.599416,-3.503183,18.273662,0.792636,0.578815,0
4,-2.523898,-3.502946,18.273662,0.784474,0.584228,0
5,-2.294037,-3.502946,18.273662,0.761784,0.584529,0
6,-2.272813,-3.502946,18.273662,0.757966,0.584658,0
7,-1.742865,-3.598503,18.065439,0.842844,0.569536,0
8,-1.729233,-3.598503,18.065439,0.845541,0.565033,0
9,-1.729233,-3.598444,18.065439,0.845541,0.565033,0
10,-1.729233,-3.595154,18.065439,0.846027,0.564992,0
11,5.893102,-7.619257,3.612497,-0.999492,0.769085,1
12,5.893102,-7.517845,3.580134,-0.999485,0.767425,1
13,5.893102,-7.517657,3.612497,-0.999485,0.767425,1
14,5.893102,-7.516272,3.612497,-0.999455,0.767339,1
15,5.902103,-7.678249,3.983171,-0.999499,0.770374,1
16,6.001054,-7.689287,3.612497,-0.999557,0.772406,1
17,6.318396,-7.960411,3.983171,-0.999758,0.778602,1
18,6.331553,-7.963953,3.983171,-0.999763,0.779028,1
19,6.332898,-7.960411,3.983171,-0.999762,0.778971,1
20,6.332898,-7.915094,3.983171,-0.999753,0.778289,1
21,6.332898,-7.914717,4.252804,-0.999753,0.778289,1
22,6.336240,-7.847258,4.010038,-0.999741,0.777266,1
23,6.342026,-7.814823,4.164330,-0.999724,0.776868,1
24,7.981403,1.992032,15.363335,-0.998237,0.606087,1
25,7.981403,2.023990,15.383926,-0.998129,0.600647,1
26,7.981403,2.247038,15.309186,-0.996746,0.600445,1
27,7.981403,2.296252,15.383926,-0.996241,0.600000,1
28,7.981403,2.297677,15.383926,-0.996159,0.599798,1
29,7.981403,2.297766,15.383926,-0.996159,0.599798,1
30,7.981403,2.331125,15.383621,-0.995808,0.594198,1
31,7.981403,2.332616,15.363335,-0.995801,0.594158,1
32,7.981403,2.332706,15.363335,-0.995801,0.594158,1
33,7.981685,1.480709,14.962331,-0.998618,0.607721,1
34,7.981911,2.050868,15.363335,-0.998050,0.600606,1
35,7.983602,0.762739,14.743512,-0.999262,0.611234,1
36,7.983602,0.828389,14.741278,-0.999270,0.626312,1
37,7.983628,2.332616,15.363335,-0.995926,0.594318,1
38,7.994628,1.470875,14.962331,-0.998727,0.608456,1
39,7.994880,1.563251,15.309186,-0.998698,0.607761,1
