Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input
0,1.180270,7.136539,0.076254,-0.989489,0.720891,0.000000
1,4.816930,0.594936,0.116596,-0.995383,0.723473,0.000000
2,-3.923467,-0.414744,13.145609,-0.962635,0.740579,0.000000
3,-4.420865,2.648266,2.880608,-0.990139,0.792391,0.000000
4,0.525045,2.987101,3.069537,-0.952963,0.723815,0.000000
5,2.394540,-3.739226,13.622672,-0.952470,0.727955,0.000000
6,-5.355546,0.372679,1.257047,-1.000000,0.776090,-2.947520
7,4.816930,0.892016,0.530003,-0.995827,0.699323,-0.509079
8,2.161529,7.136539,0.076254,-0.993555,0.707225,-0.981259
9,-4.460527,2.175309,2.536880,-0.996538,0.804482,-0.586012
10,-2.650862,-3.290992,1.966027,-0.981925,0.805683,-1.088607
11,1.180270,7.136539,0.076254,-0.989489,0.720891,0.000000
12,-2.753070,-1.274188,3.260750,-0.966362,0.797029,-1.430229
13,-5.355546,0.372679,1.257047,-1.000000,0.776090,-2.947520
14,2.161529,7.136539,0.076254,-0.993555,0.707225,-0.981259
15,-5.355546,0.375913,1.257047,-1.000000,0.776061,-0.003234
16,-5.355546,-0.882456,0.898282,-1.000000,0.770077,-1.305402
17,4.816930,0.892016,1.105523,-0.995827,0.699323,-0.575521
18,2.290167,2.756734,12.144243,-0.950526,0.771599,-3.843530
19,0.977446,6.983856,2.535937,-0.979581,0.714469,-2.472749
20,-4.460527,1.981611,1.212698,-0.999790,0.766095,-1.338274
21,4.816930,0.892016,0.530003,-0.995827,0.699323,-0.509079
22,-2.650862,-3.290992,1.966027,-0.981925,0.805683,-1.088607
23,-5.379081,0.372679,1.257047,-1.000000,0.776558,-0.023535
24,-5.355546,0.375913,1.257047,-1.000000,0.776061,-0.003234
25,4.816930,0.892016,1.105523,-0.995827,0.699323,-0.575521
26,-0.670843,-7.017557,1.686487,-1.000000,0.843164,-4.229173
27,4.856565,0.892016,6.771261,-0.950289,0.798295,-4.487622
28,-5.355546,0.372679,1.257047,-1.000000,0.776090,-2.947520
29,0.977446,6.983856,2.535937,-0.979581,0.714469,-2.472749
30,2.290167,2.756734,12.144243,-0.950526,0.771599,-3.843530
31,-5.355546,3.401102,1.393410,-0.998405,0.763205,-1.687801
32,-4.671095,0.329204,0.651314,-0.999993,0.768301,-0.915027
33,-5.950045,0.375913,1.257047,-1.000000,0.787364,-0.570973
34,-6.379297,-0.061729,1.257047,-1.000000,0.792987,-1.090478
35,-5.379081,0.880465,1.257047,-1.000000,0.764067,-0.505101
36,4.584503,1.993918,1.212698,-0.996611,0.700999,-1.131236
37,-0.670843,-7.017557,1.686487,-1.000000,0.843164,-4.229173
38,4.856565,0.892016,6.771261,-0.950289,0.798295,-4.487622
39,-5.355546,0.372679,1.257047,-1.000000,0.776090,-2.947520
40,2.290167,2.756734,12.144243,-0.950526,0.771599,-3.843530
41,-4.671095,0.329204,0.651314,-0.999993,0.768301,-0.915027
42,-5.950045,0.375913,1.257047,-1.000000,0.787364,-0.570973
43,-6.379297,-0.061729,1.257047,-1.000000,0.792987,-1.090478
44,-5.379081,0.880465,1.257047,-1.000000,0.764067,-0.505101
45,-5.430004,0.615864,1.105523,-1.000000,0.769586,-0.291019
46,4.856565,-6.780517,6.790935,-0.999969,0.810165,-4.241555
47,-5.333955,-6.973531,1.695705,-1.000000,0.830081,-4.564335
48,5.222424,6.961873,1.105523,-0.999411,0.680574,-3.234035
49,4.816930,3.513430,1.105523,-0.998772,0.689123,-1.540918
50,-5.355546,0.375913,1.257047,-1.000000,0.776061,-0.003234
51,-0.073752,-7.017557,1.686487,-1.000000,0.838034,-0.597092
52,-5.429758,0.525346,1.105523,-1.000000,0.765917,-0.090519
53,5.222424,6.867943,1.105523,-0.999366,0.680537,-0.093931
54,-0.670843,-7.017557,1.686487,-1.000000,0.843164,-4.229173
55,-5.355546,0.372679,1.257047,-1.000000,0.776090,-2.947520
56,-6.379297,-0.061729,1.257047,-1.000000,0.792987,-1.090478
57,2.290167,2.756734,12.144243,-0.950526,0.771599,-3.843530
58,-5.333955,-6.973531,1.695705,-1.000000,0.830081,-4.564335
59,4.856565,-6.780517,6.790935,-0.999969,0.810165,-4.241555
60,4.993217,7.315203,1.105523,-0.999624,0.686496,-0.421162
61,-5.379081,0.880465,1.257047,-1.000000,0.764067,-0.505101
62,-5.950045,0.375913,1.257047,-1.000000,0.787364,-0.570973
63,4.856565,0.892016,6.771261,-0.950289,0.798295,-4.487622
64,5.222424,6.961873,1.105523,-0.999411,0.680574,-3.234035
65,-4.671095,0.329204,0.651314,-0.999993,0.768301,-0.915027
66,-6.379297,3.604697,1.257047,-0.999455,0.772670,-1.052670
67,-5.430004,0.615864,1.105523,-1.000000,0.769586,-0.291019
68,5.380892,6.854706,1.105523,-0.999289,0.674367,-0.159019
69,5.222424,6.867943,1.105523,-0.999366,0.680537,-0.093931
70,-0.670843,-7.017557,1.686487,-1.000000,0.843164,-4.229173
71,-6.379297,-0.061729,1.257047,-1.000000,0.792987,-1.090478
72,-5.333955,-6.973531,1.695705,-1.000000,0.830081,-4.564335
73,4.856565,-6.780517,6.790935,-0.999969,0.810165,-4.241555
74,4.993217,7.315203,1.105523,-0.999624,0.686496,-0.421162
75,-5.379081,0.880465,1.257047,-1.000000,0.764067,-0.505101
76,-6.644368,0.525346,1.105523,-1.000000,0.779235,-0.661724
77,2.290167,2.756734,12.144243,-0.950526,0.771599,-3.843530
78,4.856565,0.892016,6.771261,-0.950289,0.798295,-4.487622
79,5.222424,6.961873,1.105523,-0.999411,0.680574,-3.234035
80,-5.355546,0.372679,1.257047,-1.000000,0.776090,-2.947520
81,5.380892,6.854706,1.105523,-0.999289,0.674367,-0.159019
82,-0.670843,-7.017557,1.686487,-1.000000,0.843164,-4.229173
83,5.120217,6.854706,1.105523,-0.999381,0.677996,-0.103061
84,-6.644368,1.697038,1.105523,-1.000000,0.783704,-1.171692
85,4.856565,-6.780517,6.790935,-0.999969,0.810165,-4.241555
86,7.815149,6.867943,1.565834,-0.999471,0.709099,-2.477431
87,-5.333955,-6.973531,1.695705,-1.000000,0.830081,-4.564335
88,-5.379081,0.880465,1.257047,-1.000000,0.764067,-0.505101
89,-6.125644,-6.384771,18.105004,-0.983163,0.684451,-3.922744
90,5.380892,6.854706,12.143946,-0.999030,0.771451,-5.132830
91,5.732150,7.578849,1.105523,-0.999472,0.693902,-0.784558
92,5.222424,6.961873,1.105523,-0.999411,0.680574,-3.234035
93,5.293685,6.854706,1.105523,-0.999324,0.677424,-0.072479
94,-0.670843,-7.017557,1.686487,-1.000000,0.843164,-4.229173
95,5.380892,6.854706,1.105523,-0.999289,0.674367,-0.159019
96,4.856565,-6.780517,6.790935,-0.999969,0.810165,-4.241555
97,-6.644368,1.697038,1.105523,-1.000000,0.783704,-1.171692
98,-6.901501,-7.710301,1.695705,-1.000000,0.834583,-1.732060
99,-6.125644,-6.384771,18.105004,-0.983163,0.684451,-3.922744
100,-5.379081,0.880465,1.257047,-1.000000,0.764067,-0.505101
101,5.732150,7.578849,1.105523,-0.999472,0.693902,-0.784558
102,5.380892,6.854706,12.143946,-0.999030,0.771451,-5.132830
103,7.815149,6.867943,1.565834,-0.999471,0.709099,-2.477431
104,5.222424,6.961873,1.105523,-0.999411,0.680574,-3.234035
105,-5.333955,-6.973531,1.695705,-1.000000,0.830081,-4.564335
106,-4.204422,-1.431752,1.023377,-0.999840,0.778342,-1.281585
107,-7.892036,-5.878862,18.105004,-0.988235,0.664689,-1.837412
108,-0.670843,-7.017557,1.686487,-1.000000,0.843164,-4.229173
109,5.293685,6.854706,1.105523,-0.999324,0.677424,-0.072479
110,4.856565,-6.780517,6.790935,-0.999969,0.810165,-4.241555
111,-6.644368,1.697038,1.105523,-1.000000,0.783704,-1.171692
112,5.222424,6.961873,1.105523,-0.999411,0.680574,-3.234035
113,-5.379081,0.880465,1.257047,-1.000000,0.764067,-0.505101
114,5.380892,6.854706,12.143946,-0.999030,0.771451,-5.132830
115,7.815149,6.867943,1.565834,-0.999471,0.709099,-2.477431
116,-5.333955,-6.973531,1.695705,-1.000000,0.830081,-4.564335
117,-6.125644,-6.384771,18.105004,-0.983163,0.684451,-3.922744
118,5.732150,7.578849,1.105523,-0.999472,0.693902,-0.784558
119,-6.901501,-7.710301,1.695705,-1.000000,0.834583,-1.732060
120,-7.892036,-5.878862,18.105004,-0.988235,0.664689,-1.837412
121,-0.670843,-7.017557,1.686487,-1.000000,0.843164,-4.229173
122,5.293685,6.854706,1.105523,-0.999324,0.677424,-0.072479
123,5.380892,6.854706,12.143946,-0.999030,0.771451,-5.132830
124,-5.379081,0.880465,1.257047,-1.000000,0.764067,-0.505101
125,5.222424,6.961873,1.105523,-0.999411,0.680574,-3.234035
126,4.856565,-6.780517,6.790935,-0.999969,0.810165,-4.241555
127,-7.926988,1.697038,1.105523,-1.000000,0.792072,-1.282620
