Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,5.233694,-7.977645,16.029944,-0.995909,0.733002,1
1,5.291919,-7.977645,16.029944,-0.996044,0.733741,1
2,5.907406,-7.903285,16.063866,-0.996369,0.735998,1
3,5.907434,-7.998788,16.029967,-0.997175,0.740063,1
4,5.911285,-7.998166,16.029944,-0.997119,0.736023,1
5,6.547914,-7.977743,16.106452,-0.995344,0.731936,1
6,6.547914,-7.977554,16.063541,-0.995340,0.731667,1
7,6.572719,-7.978911,16.063541,-0.995223,0.728072,1
8,6.581096,-7.978911,16.063541,-0.995333,0.728462,1
9,6.609601,-7.872436,16.057844,-0.993483,0.724522,1
10,6.636074,-7.896713,16.063541,-0.993773,0.725418,1
11,6.636074,-7.895308,16.063541,-0.993641,0.725151,1
12,7.452433,-0.509584,6.911207,-0.999934,0.837002,1
13,7.539195,0.562470,6.644109,-0.999167,0.820973,1
14,7.571950,-7.999569,13.164912,-0.985698,0.674358,1
15,7.576534,-7.999569,13.164912,-0.985672,0.674206,1
16,7.576534,-7.893881,13.164912,-0.986200,0.679473,1
17,7.586579,-7.999569,13.164912,-0.985535,0.673811,1
18,7.586579,-7.997906,13.164912,-0.985407,0.673689,1
19,7.707906,0.562470,6.644109,-0.999405,0.822049,1
20,7.903592,-7.996433,13.112968,-0.984054,0.672873,1
21,7.904457,-7.997857,13.112968,-0.984307,0.672935,1
22,7.905865,0.562470,6.644109,-0.999602,0.823068,1
23,7.906699,0.562470,6.869444,-0.999607,0.823107,1
24,7.930493,-7.996433,13.112968,-0.983061,0.672070,1
25,7.940332,-0.813602,6.578976,-0.999976,0.840349,1
26,7.978257,0.318846,6.796591,-0.999835,0.827719,1
27,7.979691,0.365784,7.109826,-0.999811,0.826188,1
28,7.982193,-7.841779,13.112968,-0.977426,0.671762,1
29,7.982193,-7.840374,13.112968,-0.977057,0.671607,1
30,7.982193,-7.839785,13.112968,-0.977057,0.671607,1
31,7.982499,0.413106,6.974804,-0.999780,0.824543,1
32,7.982527,0.314649,6.869016,-0.999838,0.827910,1
33,7.983772,-0.910760,7.004716,-0.999978,0.843286,1
34,7.983772,-0.644176,7.004716,-0.999971,0.839440,1
35,7.989321,0.552811,6.869444,-0.999669,0.823837,1
36,7.990589,0.111543,6.848551,-0.999897,0.834510,1
37,7.992824,-0.621934,6.615878,-0.999970,0.838749,1
38,7.992824,-0.574899,6.615878,-0.999967,0.837348,1
39,7.992824,0.119791,6.864355,-0.999896,0.834261,1
40,7.992824,0.120983,6.697185,-0.999894,0.834204,1
41,7.992824,0.126154,6.697185,-0.999893,0.834165,1
42,7.993796,-6.735941,6.868592,-0.999999,0.844691,1
43,7.994672,0.198797,6.870473,-0.999880,0.828155,1
44,7.996420,0.173188,6.697185,-0.999887,0.829031,1
45,7.997684,-4.932035,6.881755,-0.999981,0.844237,1
46,7.998005,-7.863631,13.112968,-0.976779,0.670959,1
47,7.998485,0.196828,6.868592,-0.999883,0.828365,1
48,7.998553,0.162432,6.865984,-0.999891,0.829355,1
49,7.998553,0.391688,6.845849,-0.999799,0.825462,1
