Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input,Critical
0,-7.888187,-6.197891,23.692082,0.200056,0.742911,-0.592822,0
1,-7.772423,-7.402627,23.692082,0.978362,0.715916,-0.680187,0
2,-7.599512,4.234566,8.569707,1.000000,0.703968,-3.705433,0
3,-7.593572,5.932393,4.110579,-0.408254,0.780139,-0.653093,0
4,-7.593572,5.932393,11.863273,1.000000,0.692673,-3.357044,0
5,-7.438815,4.278329,4.015518,0.150524,0.784514,-1.101737,0
6,-7.286196,6.405600,3.538471,-0.125063,0.788235,-3.982392,0
7,-7.176942,6.109204,5.312957,-1.000000,0.805638,-0.817986,1
8,-7.093005,-5.662784,23.692082,0.958696,0.741560,-6.156763,0
9,-7.091494,7.066232,24.594919,0.999462,0.711846,-2.391228,0
10,-6.624520,4.074926,22.094720,0.999991,0.673981,-1.756323,0
11,-6.624520,4.278329,3.819857,0.431895,0.779794,-0.837472,0
12,-6.624520,4.729480,24.793662,0.999873,0.694092,-3.478238,0
13,-6.602389,4.786409,4.880698,-0.999991,0.804457,-0.016968,1
14,-6.594314,4.801332,4.880698,-0.999990,0.804113,-1.278739,1
15,-6.594314,5.190302,4.880698,-0.999977,0.794202,-0.388970,1
16,-6.594314,5.190302,20.493173,1.000000,0.676155,-1.942452,0
17,-6.594314,5.945760,4.310208,0.366763,0.782058,-0.825347,0
18,-6.594314,6.580983,21.849318,0.999716,0.708824,-6.282062,0
19,-6.584363,5.190302,4.880698,-0.999976,0.793620,-0.009951,1
20,-2.034457,3.457119,3.976643,0.994656,0.739035,-2.496191,0
21,-0.743333,3.648347,3.812003,0.999130,0.735076,-2.414838,0
22,1.602853,-6.651449,3.812003,-0.999990,0.805754,-1.517650,1
23,2.057354,-7.643556,23.029971,0.999990,0.644842,-0.271029,0
24,2.057354,-7.598747,22.691091,0.999990,0.643683,-0.164389,0
25,2.099074,-7.753428,22.727931,0.999991,0.647877,-1.421490,0
26,2.099074,-7.753428,23.909991,0.999743,0.684665,-1.182060,0
27,2.099074,-7.750475,23.294845,0.999991,0.647673,-0.566921,0
28,2.099074,-6.336100,23.294845,0.999996,0.646987,-1.253390,0
29,3.520564,-7.753428,22.727931,0.999993,0.671755,-1.533243,0
30,4.251818,-5.987614,4.333141,-0.999432,0.788629,-0.405048,1
31,4.338391,-1.246806,6.244906,1.000000,0.699590,-3.509110,0
32,4.429638,-6.857161,4.718977,0.365879,0.780595,-0.735646,0
33,4.569591,-6.302302,4.149085,-0.999900,0.790062,-0.149907,1
34,4.588725,-5.710395,4.310050,-0.978877,0.785309,-0.034225,1
35,4.588725,-5.557444,3.551730,-0.896365,0.781473,-0.716816,1
36,4.589894,-7.753428,23.826734,0.993201,0.702525,-2.361980,0
37,4.590452,-7.530062,4.377705,-1.000000,0.814453,-1.969124,1
38,4.590452,-7.530062,4.969014,-0.134576,0.779490,-0.591308,0
39,4.590452,-7.530062,6.846801,-0.962523,0.808544,-2.469095,1
40,4.590452,-6.193933,4.250539,-0.999759,0.791574,-1.057072,1
41,4.590452,-5.987614,7.322636,-0.273268,0.797778,-1.614177,0
42,4.590452,-5.710395,4.344275,-0.978976,0.785389,-0.492539,1
43,4.590452,-5.678118,22.698886,0.999999,0.707488,-5.629974,0
44,4.590452,-5.059926,4.377705,0.849840,0.781554,-2.373863,0
45,4.590452,-1.864506,22.698886,1.000000,0.706588,-3.813612,0
46,4.590452,6.406186,22.051784,0.999994,0.748207,-6.517904,0
47,4.749041,-6.571570,3.613541,-0.999988,0.802697,-1.353370,1
48,4.749041,-6.571570,21.028549,1.000000,0.672702,-1.900903,0
49,6.895662,-7.826608,5.319923,-0.185515,0.790882,-1.199186,0
50,7.375436,-7.416954,1.532350,-0.999980,0.818622,-3.321407,1
51,7.438763,-7.826608,4.250770,-1.000000,0.826091,-2.749842,1
52,7.438763,-7.826608,23.118196,0.583200,0.737655,-2.189887,0
53,7.438763,-6.784771,23.118196,0.751747,0.723852,-1.023363,0
54,7.438763,-5.658243,23.118196,0.981387,0.726295,-1.126528,0
55,7.503471,-7.753428,22.854517,0.329553,0.727255,-0.157854,0
56,7.516058,-7.753243,23.011868,0.257839,0.727696,-0.104163,0
57,7.522769,-6.328171,4.149085,-0.958736,0.793440,-1.503808,1
58,7.536700,-7.348250,23.010852,0.061282,0.728795,-0.474234,0
59,7.536708,-7.843588,23.010852,0.186881,0.725149,-0.092681,0
60,7.536708,-6.328244,23.010852,0.673731,0.729537,-0.479096,0
61,7.574264,-7.820903,23.275726,0.003546,0.730319,-0.137837,0
62,7.574264,-6.336100,23.275726,0.499417,0.727252,-0.267638,0
63,7.644739,5.190302,1.600656,0.999845,0.685393,-2.900906,0
64,7.992468,-7.826608,23.118196,-0.973451,0.745495,-0.553705,1
