Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness
0,4.142338,-7.268673,1.876109,-0.999949,0.837116
1,-5.561818,-5.396242,15.622741,-0.976774,0.729063
2,5.525268,-5.499236,1.661438,-0.999118,0.794620
3,2.442073,-4.088774,1.831688,-0.857940,0.819081
4,2.521901,-7.268673,17.075633,-0.821439,0.720129
5,-5.561818,-5.632380,15.529408,-0.978798,0.720929
6,-4.115654,-5.773084,18.084907,-0.999950,0.764519
7,-5.561818,-5.396242,15.622741,-0.976774,0.729063
8,-5.591707,-5.396242,15.622741,-0.976860,0.729194
9,-5.561818,-2.751354,15.622741,-0.882854,0.727338
10,4.142338,-7.268673,1.876109,-0.999949,0.837116
11,4.142338,-7.268673,1.874887,-0.999949,0.837116
12,-7.301577,-5.773084,18.602552,-0.980208,0.777235
13,5.525268,-5.141825,1.662660,-0.988905,0.786176
14,5.347135,-5.499236,1.654803,-0.999544,0.791739
15,6.866915,0.055464,9.021333,-0.974749,0.757065
16,5.525268,-5.499236,1.661438,-0.999118,0.794620
17,2.080392,-7.268673,1.876109,-0.997819,0.851220
18,-5.561818,-5.632380,15.529408,-0.978798,0.720929
19,-4.115654,-5.773084,18.084907,-0.999950,0.764519
20,-7.620573,-7.784227,17.438020,-0.999749,0.738947
21,3.523054,-7.304465,18.359737,-0.854231,0.674009
22,-6.473213,-5.396242,15.622741,-0.994987,0.728808
23,-2.753535,-5.773084,18.084907,-0.999899,0.742061
24,5.521276,-7.268673,1.663443,-0.999995,0.822620
25,-2.722009,-5.773084,18.084907,-0.999896,0.741138
26,-4.115654,-5.773084,17.840634,-0.999950,0.764519
27,4.142338,-7.268673,1.876109,-0.999949,0.837116
28,5.347135,-5.499236,1.654803,-0.999544,0.791739
29,-5.591707,-5.396242,18.049166,-0.998342,0.755591
30,2.873834,-5.499236,1.874104,-0.999732,0.820137
31,2.521901,-7.268673,17.075633,-0.821439,0.720129
32,-5.591707,-5.396242,15.622741,-0.976860,0.729194
33,-5.561818,-5.948916,15.529408,-0.974128,0.722834
34,4.107951,-5.737293,1.876109,-0.999949,0.827001
35,3.523054,-7.304465,18.359737,-0.854231,0.674009
36,-6.473213,-5.396242,15.622741,-0.994987,0.728808
37,-2.753535,-5.773084,18.084907,-0.999899,0.742061
38,-2.722009,-5.773084,18.084907,-0.999896,0.741138
39,-2.722009,-5.773084,17.871568,-0.999896,0.741138
40,-4.094299,-7.268673,18.330627,-0.999993,0.758170
41,3.523054,-7.304465,17.720738,-0.854231,0.674009
42,6.276174,-7.268673,1.663443,-0.999997,0.813835
43,-6.473213,-5.397839,15.622741,-0.995074,0.728895
44,-7.378049,-7.784227,17.093577,-0.999806,0.729739
45,-0.294933,-7.392532,18.096657,-0.994458,0.686760
46,5.521276,-7.210793,1.725620,-0.999995,0.827230
47,2.521901,-7.863701,17.075633,-0.954356,0.702735
