Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Min Adapted Distance,Fitness_Velocity At Min Adapted Distance,Fitness_Distance Archive
0,0.593842,1.483434,2.568960,-0.974683,-1.789060,-0.000000
1,0.287934,0.701604,3.858649,-0.962519,-1.002270,-0.000000
2,0.621573,1.303436,2.137931,-0.980488,-1.867959,-10.308850
3,0.594262,1.460579,2.499595,-0.988039,-1.790725,-10.308850
4,0.593842,1.519596,2.568960,-0.977872,-1.789060,-10.308850
5,0.593842,1.483434,2.568960,-0.974683,-1.789060,-0.000000
6,0.287934,0.701604,3.858649,-0.962519,-1.002270,-0.000000
7,0.621573,1.303436,2.137931,-0.980488,-1.867959,-10.308850
8,0.594262,1.460579,2.499595,-0.988039,-1.790725,-10.308850
9,0.611324,1.548450,2.427753,-0.998074,-1.846648,-8.417904
10,0.622179,1.303436,2.137931,-0.994098,-1.868114,-8.417904
11,0.593842,1.519596,2.568960,-0.977872,-1.789060,-10.308850
12,0.616193,1.292105,2.143038,-0.975515,-1.863519,-8.417904
13,0.592682,1.517023,2.568960,-0.984974,-1.785921,-8.417904
14,0.593842,1.521986,2.574533,-0.977425,-1.789060,-8.417904
15,0.346339,0.861481,2.352202,-0.923282,-1.862075,-8.417904
16,0.527167,1.522675,3.090953,-0.981463,-1.643945,-8.417904
17,0.593842,1.483434,2.568960,-0.974683,-1.789060,-0.000000
18,0.287934,0.692717,3.858649,-0.906855,-1.001957,-8.417904
19,0.287934,0.701604,3.858649,-0.962519,-1.002270,-0.000000
20,0.621573,1.303436,2.137931,-0.980488,-1.867959,-10.308850
21,0.594262,1.460579,2.499595,-0.988039,-1.790725,-10.308850
22,0.611324,1.548450,2.427753,-0.998074,-1.846648,-8.417904
23,0.622179,1.303436,2.137931,-0.994098,-1.868114,-8.417904
24,0.612783,1.548450,2.499932,-0.998696,-1.852204,-8.369867
25,0.623544,1.296577,2.135342,-0.982383,-1.869421,-8.369867
26,0.593842,1.519596,2.568960,-0.977872,-1.789060,-10.308850
27,0.616193,1.292105,2.143038,-0.975515,-1.863519,-8.417904
28,0.592682,1.517023,2.568960,-0.984974,-1.785921,-8.417904
29,0.622073,1.303436,2.137931,-0.994098,-1.868114,-8.369867
30,0.611324,1.550964,2.427753,-0.998221,-1.846648,-8.369867
31,0.593842,1.521986,2.574533,-0.977425,-1.789060,-8.417904
32,0.346339,0.861481,2.352202,-0.923282,-1.862075,-8.417904
33,0.527167,1.522675,3.090953,-0.981463,-1.643945,-8.417904
34,0.611324,1.549913,2.427753,-0.998160,-1.846648,-8.369867
35,0.593842,1.513145,2.564145,-0.977305,-1.789060,-8.369867
36,0.621573,1.303436,2.137931,-0.980488,-1.867959,-10.308850
37,0.594262,1.460579,2.499595,-0.988039,-1.790725,-10.308850
38,0.611324,1.548450,2.427753,-0.998074,-1.846648,-8.417904
39,0.622179,1.303436,2.137931,-0.994098,-1.868114,-8.417904
40,0.612783,1.548450,2.499932,-0.998696,-1.852204,-8.369867
41,0.623544,1.296577,2.135342,-0.982383,-1.869421,-8.369867
42,0.612783,1.562108,2.499932,-0.999425,-1.852204,-7.935787
43,0.594642,0.852485,0.761806,-0.779178,-2.636991,-7.935787
44,0.593842,1.519596,2.568960,-0.977872,-1.789060,-10.308850
45,0.616193,1.292105,2.143038,-0.975515,-1.863519,-8.417904
46,0.592682,1.517023,2.568960,-0.984974,-1.785921,-8.417904
47,0.622073,1.303436,2.137931,-0.994098,-1.868114,-8.369867
48,0.611324,1.550964,2.427753,-0.998221,-1.846648,-8.369867
49,0.593842,1.521986,2.574533,-0.977425,-1.789060,-8.417904
50,0.346339,0.861481,2.352202,-0.923282,-1.862075,-8.417904
51,0.527167,1.522675,3.090953,-0.981463,-1.643945,-8.417904
52,0.621573,1.302561,2.131531,-0.980462,-1.867959,-7.935787
53,0.611324,1.549913,2.427753,-0.998160,-1.846648,-8.369867
54,0.621573,1.303436,2.137931,-0.980488,-1.867959,-10.308850
55,0.594262,1.460579,2.499595,-0.988039,-1.790725,-10.308850
56,0.611324,1.548450,2.427753,-0.998074,-1.846648,-8.417904
57,0.622179,1.303436,2.137931,-0.994098,-1.868114,-8.417904
58,0.612783,1.548450,2.499932,-0.998696,-1.852204,-8.369867
59,0.623544,1.296577,2.135342,-0.982383,-1.869421,-8.369867
60,0.612783,1.562108,2.499932,-0.999425,-1.852204,-7.935787
61,0.594642,0.852485,0.761806,-0.779178,-2.636991,-7.935787
62,0.623544,1.296577,2.128739,-0.985187,-1.869421,-6.274504
63,0.368494,0.656361,1.275636,-0.877963,-2.080355,-6.274504
64,0.611324,1.550964,2.262923,-0.733200,-3.339285,-6.274504
65,0.634778,1.420886,2.286353,-0.954838,-1.892668,-6.274504
