Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Min Adapted Distance,Fitness_Velocity At Min Adapted Distance,Fitness_Distance Archive,Critical
0,0.593842,1.483434,2.568960,-0.974683,-1.789060,-0.000000,1
1,0.548937,0.997852,0.771463,-0.642674,-3.241599,-0.000000,0
2,0.287934,0.701604,3.858649,-0.962519,-1.002270,-0.000000,1
3,0.963673,0.967947,0.065378,-0.146162,-2.782117,-0.000000,0
4,0.645610,1.303436,2.137931,-0.609685,-1.925262,-0.000000,0
5,0.982612,0.933388,1.130180,-0.000000,-2.849969,-0.000000,0
6,0.667842,1.824919,3.719417,-0.000000,-1.956527,-0.000000,0
7,0.629520,1.786172,0.262217,-0.007503,-1.882774,-0.000000,0
8,0.434608,1.668053,2.051346,-0.063233,-1.418229,-0.000000,0
9,0.741854,1.419775,1.275636,-0.525212,-1.152606,-0.000000,0
10,0.899949,0.683772,2.666454,-0.000000,-2.509729,-0.000000,0
11,0.859431,1.734582,3.006634,-0.000000,-2.472599,-0.000000,0
12,0.911875,0.873761,1.815824,-0.000000,-2.505365,-0.000000,0
13,0.446743,1.254377,4.119281,-0.006226,-1.434613,-0.000000,0
14,0.557829,1.937222,0.526362,-0.002488,-1.727967,-0.000000,0
15,0.615032,1.394333,3.897252,-0.000000,-1.858564,-0.000000,0
16,0.357911,1.332434,1.400335,-0.010934,-1.249897,-0.000000,0
17,0.346339,1.082909,2.352202,-0.332066,-0.183057,-0.000000,0
18,0.309384,1.920572,4.482178,-0.176668,-1.071196,-0.000000,0
19,0.804243,1.965754,3.580651,-0.000000,-2.232456,-0.000000,0
20,0.866190,0.540976,1.581772,-0.000000,-2.395187,-0.000000,0
21,0.943591,1.572247,3.399300,-0.000000,-2.466442,-0.000000,0
22,0.372505,1.208398,0.457291,-0.003158,-1.279756,-0.000000,0
23,0.503384,1.611095,4.292408,-0.000045,-1.570525,-0.000000,0
24,0.403230,0.511829,1.702152,-0.000551,-1.331139,-0.000000,0
25,0.726376,1.053679,0.626039,-0.328423,-0.085025,-0.000000,0
26,0.276894,1.159043,2.869637,-0.059552,-1.016464,-0.000000,0
27,0.769645,1.535149,4.142940,-0.000000,-2.056467,-0.000000,0
28,0.791350,0.782909,3.183372,-0.000000,-2.096911,-0.000000,0
29,0.822257,1.751924,4.616291,-0.000000,-2.157030,-0.000000,0
30,0.477277,1.639183,2.973668,-0.250877,-0.050214,-0.000000,0
31,0.526038,1.213872,1.116684,-0.172921,-0.074687,-0.000000,0
32,0.255836,1.466972,2.490063,-0.001996,-1.003435,-0.000000,0
33,0.192927,0.603535,3.287466,-0.047307,-0.784836,-0.000000,0
34,0.707394,0.643063,4.875350,-0.000000,-1.925179,-0.000000,0
35,0.215698,0.909960,0.927195,-0.001287,-0.902390,-0.000000,0
36,0.188554,0.825855,1.952665,-0.009867,-0.772262,-0.000000,0
37,0.165567,1.882225,4.647855,-0.000914,-0.758167,-0.000000,0
38,0.122787,1.111820,4.869197,-0.001607,-0.616890,-0.000000,0
39,0.106871,0.739447,0.173605,-0.000085,-0.625095,-0.000000,0
40,0.621573,1.303436,2.137931,-0.980488,-1.867959,-10.308850,1
41,0.594262,1.460579,2.499595,-0.988039,-1.790725,-10.308850,1
42,0.726233,1.419775,1.275636,-0.631937,-3.743212,-10.308850,0
43,0.551541,0.998240,0.761806,-0.651284,-3.267877,-10.308850,0
44,0.593842,1.519596,2.568960,-0.977872,-1.789060,-10.308850,1
45,0.548937,0.997852,0.771463,-0.642674,-3.241599,-0.000000,0
46,0.548517,1.020707,0.840828,-0.504346,-3.240535,-10.308850,0
47,0.593842,1.483434,2.568960,-0.974683,-1.789060,-0.000000,1
48,0.346339,0.829950,2.352202,-0.510209,-0.004928,-10.308850,0
49,0.645610,1.303436,2.137931,-0.609685,-1.925262,-0.000000,0
50,0.528786,1.483434,2.632078,-0.489907,-2.866230,-10.308850,0
51,0.287934,0.701604,3.858649,-0.962519,-1.002270,-0.000000,1
52,0.741854,1.419775,1.275636,-0.525212,-1.152606,-0.000000,0
53,0.963673,0.967947,0.065378,-0.146162,-2.782117,-0.000000,0
54,0.982612,0.933388,1.130180,-0.000000,-2.849969,-0.000000,0
55,0.645610,1.063469,0.639597,-0.336041,-0.124500,-10.308850,0
56,0.372505,0.631658,0.457291,-0.427646,-0.000338,-10.308850,0
57,0.741997,1.053679,0.626039,-0.344374,-0.091289,-10.308850,0
58,0.755337,1.053679,0.599614,-0.344587,-0.085111,-10.308850,0
59,0.963673,0.962426,0.065378,-0.126762,-2.782117,-10.308850,0
60,0.557115,0.999246,0.429633,-0.176648,-1.435145,-10.308850,0
61,0.346339,1.082909,2.356364,-0.332066,-0.183057,-10.308850,0
62,0.219778,0.701604,3.858649,-0.180115,-0.826654,-10.308850,0
63,0.309384,1.920572,4.482178,-0.176668,-1.071196,-0.000000,0
64,0.629520,1.786172,0.262217,-0.007503,-1.882774,-0.000000,0
65,0.963673,0.736672,0.065378,-0.000002,-2.781258,-10.308850,0
66,0.726376,1.293646,2.124374,-0.001845,-2.051403,-10.308850,0
67,0.645610,1.620195,2.960169,-0.002337,-1.916828,-10.308850,0
68,0.629520,1.786172,0.258320,-0.007215,-1.882710,-10.308850,0
69,0.518353,0.824920,1.987329,-0.086666,-1.613634,-10.308850,0
70,0.346339,1.082909,2.352202,-0.332066,-0.183057,-0.000000,0
71,0.747027,1.419775,1.385287,-0.325389,-0.096838,-10.308850,0
72,0.477277,1.322424,2.151430,-0.206032,-0.023822,-10.308850,0
73,0.899169,0.683772,2.663543,-0.000000,-2.511775,-10.308850,0
74,0.859535,1.734582,3.006634,-0.000000,-2.471946,-10.308850,0
75,0.726376,1.053679,0.626039,-0.328423,-0.085025,-0.000000,0
76,0.611781,1.419775,1.397164,-0.138411,-0.062945,-10.308850,0
77,0.859431,1.734582,3.006634,-0.000000,-2.472599,-0.000000,0
78,0.277653,1.159043,2.872548,-0.063545,-1.017589,-10.308850,0
79,0.667842,1.824919,3.719417,-0.000000,-1.956527,-0.000000,0
80,0.621573,1.303436,2.137931,-0.980488,-1.867959,-10.308850,1
81,0.594262,1.460579,2.499595,-0.988039,-1.790725,-10.308850,1
82,0.726233,1.419775,1.275636,-0.631937,-3.743212,-10.308850,0
83,0.551541,0.998240,0.761806,-0.651284,-3.267877,-10.308850,0
84,0.726233,1.417386,1.270064,-0.654912,-3.743212,-8.417904,0
85,0.611324,1.548450,2.427753,-0.998074,-1.846648,-8.417904,1
86,0.622179,1.303436,2.137931,-0.994098,-1.868114,-8.417904,1
87,0.593842,1.519596,2.568960,-0.977872,-1.789060,-10.308850,1
88,0.548517,1.020707,0.840828,-0.504346,-3.240535,-10.308850,0
89,0.548937,0.997852,0.771463,-0.642674,-3.241599,-0.000000,0
90,0.645004,1.303436,2.137931,-0.644357,-1.923660,-8.417904,0
91,0.727393,1.422349,1.275636,-0.612010,-3.695138,-8.417904,0
92,0.616193,1.292105,2.143038,-0.975515,-1.863519,-8.417904,1
93,0.592682,1.517023,2.568960,-0.984974,-1.785921,-8.417904,1
94,0.275477,0.701604,3.840810,-0.991421,-0.993065,-8.417904,0
95,0.346339,0.829950,2.352202,-0.510209,-0.004928,-10.308850,0
96,0.593842,1.521986,2.574533,-0.977425,-1.789060,-8.417904,1
97,0.528786,1.483434,2.632078,-0.489907,-2.866230,-10.308850,0
98,0.645610,1.303436,2.137931,-0.609685,-1.925262,-0.000000,0
99,0.586890,0.947693,0.098841,-0.377170,-3.413604,-8.417904,0
100,0.646500,1.303436,2.137931,-0.605205,-1.927628,-8.417904,0
101,0.548937,0.997852,0.753378,-0.592270,-3.241599,-8.417904,0
102,0.346339,0.861481,2.352202,-0.923282,-1.862075,-8.417904,1
103,0.527167,1.522675,3.090953,-0.981463,-1.643945,-8.417904,1
104,0.593842,1.483434,2.568960,-0.974683,-1.789060,-0.000000,1
105,0.645610,1.063469,0.639597,-0.336041,-0.124500,-10.308850,0
106,0.372505,0.631658,0.457291,-0.427646,-0.000338,-10.308850,0
107,0.741997,1.053679,0.626039,-0.344374,-0.091289,-10.308850,0
108,0.755337,1.053679,0.599614,-0.344587,-0.085111,-10.308850,0
109,0.963673,0.962426,0.065378,-0.126762,-2.782117,-10.308850,0
110,0.557115,0.999246,0.429633,-0.176648,-1.435145,-10.308850,0
111,0.346339,1.082909,2.356364,-0.332066,-0.183057,-10.308850,0
112,0.219778,0.701604,3.858649,-0.180115,-0.826654,-10.308850,0
113,0.739457,1.000349,0.761806,-0.527525,-2.875288,-8.417904,0
114,0.287934,0.692717,3.858649,-0.906855,-1.001957,-8.417904,1
115,0.548937,0.997852,0.843306,-0.547970,-1.184796,-8.417904,0
116,0.981595,0.997488,0.761806,-0.000005,-2.850682,-8.417904,0
117,0.741854,1.419775,1.275636,-0.525212,-1.152606,-0.000000,0
118,0.287934,0.701604,3.858649,-0.962519,-1.002270,-0.000000,1
119,0.963673,0.736672,0.065378,-0.000002,-2.781258,-10.308850,0
120,0.621573,1.303436,2.137931,-0.980488,-1.867959,-10.308850,1
121,0.594262,1.460579,2.499595,-0.988039,-1.790725,-10.308850,1
122,0.726233,1.419775,1.275636,-0.631937,-3.743212,-10.308850,0
123,0.551541,0.998240,0.761806,-0.651284,-3.267877,-10.308850,0
124,0.726233,1.417386,1.270064,-0.654912,-3.743212,-8.417904,0
125,0.611324,1.548450,2.427753,-0.998074,-1.846648,-8.417904,1
126,0.622179,1.303436,2.137931,-0.994098,-1.868114,-8.417904,1
127,0.612783,1.548450,2.499932,-0.998696,-1.852204,-8.369867,1
128,0.623544,1.296577,2.135342,-0.982383,-1.869421,-8.369867,1
129,0.593842,1.519596,2.568960,-0.977872,-1.789060,-10.308850,1
130,0.548517,1.020707,0.840828,-0.504346,-3.240535,-10.308850,0
131,0.548937,0.997852,0.771463,-0.642674,-3.241599,-0.000000,0
132,0.645004,1.303436,2.137931,-0.644357,-1.923660,-8.417904,0
