Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,-7.992183,7.292930,9.714967,0.346934,0.659477,0
1,-7.985880,7.212258,10.135306,0.393242,0.656373,0
2,-7.984684,7.975953,10.496428,-0.014993,0.672420,0
3,-7.979644,7.218473,10.329858,0.391038,0.656536,0
4,-7.978016,7.239183,10.294431,0.378762,0.657320,0
5,-7.973476,7.276945,9.714967,0.354208,0.658791,0
6,-7.973476,7.278701,9.714967,0.354143,0.658987,0
7,-7.973476,7.975953,11.724970,-0.976218,0.711129,1
8,-7.973184,7.899801,10.322645,-0.008130,0.669495,0
9,-7.973184,7.902660,10.293596,-0.010789,0.669688,0
10,-7.961461,7.185536,10.308661,0.408829,0.655425,0
11,-7.951764,7.185536,10.308661,0.411113,0.655261,0
12,-7.943959,7.998288,12.006393,-0.977067,0.711606,1
13,-7.918714,7.975953,10.293835,0.020031,0.667209,0
14,-7.760915,7.027616,10.349356,0.500652,0.652035,0
15,-7.760915,7.052674,10.349356,0.497142,0.652958,0
16,-7.714853,7.007382,10.294088,0.521765,0.651046,0
17,-7.714257,7.013523,10.288126,0.517305,0.651211,0
18,-7.589571,7.689370,9.771713,0.236339,0.664722,0
19,-7.589571,7.723233,9.771713,0.235519,0.665856,0
20,-7.515355,7.689370,9.755483,0.273658,0.664592,0
21,-7.494987,7.689098,10.308314,0.289631,0.664430,0
22,-7.483798,7.684604,10.353821,0.292342,0.664204,0
23,-7.483206,7.998989,11.939337,-0.973947,0.703895,1
24,-7.459629,7.973681,11.978445,-0.972853,0.703582,1
25,-7.458749,7.951291,11.939337,-0.971592,0.703190,1
26,-7.444465,7.973681,11.941661,-0.972106,0.703477,1
27,-7.444465,7.986529,11.944403,-0.973100,0.703686,1
28,0.195362,-3.453069,13.971072,-0.161967,0.687919,0
29,0.256844,-3.453069,13.971072,-0.170866,0.688646,0
30,0.383346,-3.453069,13.971072,-0.215050,0.693990,0
31,0.711973,7.621103,10.439506,-0.987507,0.721596,1
32,0.729442,7.543746,9.926782,-0.978979,0.717812,1
33,1.209012,7.527232,9.970359,-0.989178,0.728335,1
34,1.209138,7.992544,10.293522,-0.999386,0.732581,1
35,1.257320,7.716805,9.970359,-0.997432,0.728595,1
36,1.280553,7.716805,9.970359,-0.997615,0.728922,1
37,1.314703,7.968559,10.307953,-0.999498,0.732930,1
38,1.321035,7.975953,10.496428,-0.999524,0.733280,1
39,1.350458,7.975953,10.496428,-0.999552,0.733494,1
40,1.401190,7.976271,9.970359,-0.999595,0.734300,1
41,1.405820,7.988643,10.307953,-0.999615,0.734972,1
42,1.405820,7.995636,10.307953,-0.999628,0.735187,1
43,1.501487,5.710718,5.605885,-1.000000,0.766954,1
44,1.533393,7.999312,10.307953,-0.999699,0.741501,1
45,1.575993,7.999312,10.289348,-0.999715,0.746596,1
46,1.591367,7.999312,10.348305,-0.999717,0.746814,1
47,1.601181,7.714015,8.377906,-0.704809,0.697974,1
48,1.601181,7.998418,10.307953,-0.999720,0.746977,1
49,1.601181,7.999312,10.307953,-0.999722,0.747004,1
50,1.605642,7.688984,8.361234,-0.679025,0.696863,0
51,1.605642,7.695422,8.360379,-0.686212,0.697157,0
52,1.605642,7.714015,8.361821,-0.702304,0.697909,1
53,1.607445,7.761567,8.439800,-0.754346,0.700000,1
