Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input,Critical
0,-7.976225,-3.203790,16.886219,-0.870996,0.711547,-0.583325,1
1,-7.976225,-2.628580,17.249383,-0.053839,0.704183,-0.116006,0
2,-7.976225,-2.620465,15.751228,-0.910847,0.741645,-4.161765,1
3,-7.976225,-2.620465,16.886219,-0.051429,0.704183,-1.134991,0
4,-7.976225,-2.602740,16.886219,-0.048376,0.704009,-0.017725,0
5,-7.976225,-2.417853,18.784816,-0.999941,0.714830,-1.909378,1
6,-7.976225,-1.796992,16.886219,0.169993,0.703988,-0.823473,0
7,-7.966159,-1.898346,4.212025,-0.991044,0.827477,-3.370066,1
8,-7.955869,-2.621408,2.280154,-0.997469,0.812544,-2.062777,1
9,-7.955869,7.414874,2.631804,-0.999996,0.799179,-1.418071,1
10,-7.941804,0.876769,17.581584,0.174773,0.699188,-0.077415,0
11,-7.938524,6.658402,3.314112,-0.999997,0.822933,-0.756472,1
12,-7.938524,6.940471,2.624430,-0.999998,0.811055,-0.474777,1
13,-7.938524,7.414874,3.314112,-0.999995,0.798784,-0.682529,1
14,-7.937496,6.940471,2.624430,-0.999998,0.810962,-0.001028,1
15,-7.929399,7.632777,2.627444,-0.999994,0.798450,-0.219548,1
16,-7.908828,-5.422457,17.469483,-0.977332,0.721235,-2.218667,1
17,-7.908828,-3.203790,17.469483,-0.860969,0.713159,-0.587145,1
18,-7.897411,-5.400934,2.627444,-0.991815,0.861653,-5.118701,1
19,-7.897411,5.032835,3.410477,-0.999982,0.833225,-2.977760,1
20,-7.897411,5.099468,15.979888,0.646763,0.711174,-3.106068,0
21,-7.897411,6.945265,15.562500,0.392195,0.702135,-0.597076,0
22,-7.897264,7.428438,16.089752,0.476346,0.709287,-2.103680,0
23,-7.865372,7.783391,5.681279,-0.982442,0.818975,-2.396797,1
24,-7.864690,1.492931,15.562427,-0.800601,0.704304,-2.075133,1
25,-7.864690,1.492931,17.637560,0.497614,0.703268,-0.652809,0
26,-7.864389,-0.247134,17.257506,0.768925,0.690731,-1.597630,0
27,-7.864389,-0.247134,17.581584,0.635058,0.686080,-0.324077,0
28,-7.862990,-0.144735,7.088056,0.997802,0.701347,-5.994319,0
29,-7.862990,0.012367,17.502986,0.533923,0.695861,-0.357215,0
30,-7.861982,-0.247134,17.581584,0.633413,0.686158,-0.002407,0
31,-7.706804,3.989107,6.526987,0.553062,0.687461,-0.238820,0
32,-7.706804,4.029145,6.762427,0.560224,0.688184,-1.167197,0
33,-7.697875,3.989107,6.648276,0.544208,0.687049,-0.121297,0
34,-7.636156,5.334489,6.676619,0.757171,0.693578,-5.405378,0
35,-7.620145,-0.172364,18.483650,0.507190,0.697207,-0.272915,0
36,-7.544499,5.132810,6.762427,0.440669,0.693414,-0.217525,0
37,-7.349498,5.333400,6.675978,0.375693,0.695442,-0.254020,0
38,-7.326974,5.132810,6.762427,0.226893,0.693653,-0.133227,0
39,-7.250331,5.100195,6.658448,0.229746,0.699033,-0.451757,0
40,-6.462384,-5.192856,1.640897,-0.989069,0.843871,-3.804226,1
41,-6.391486,-5.400934,15.510213,-0.994868,0.727817,-2.147681,1
42,-6.075869,-0.247134,15.582166,-0.561516,0.729412,-2.409492,0
43,-5.909647,7.414874,15.400795,-0.986475,0.837647,-6.477673,1
44,-4.243805,-5.400934,15.510213,-0.447618,0.728663,-2.721600,0
45,-2.265413,-5.437406,4.948042,-0.998348,0.813454,-2.370476,1
46,-0.060913,-6.003682,17.585346,-0.833622,0.716742,-2.338837,1
47,0.270613,7.425191,6.725757,0.962652,0.625746,-1.480510,0
48,0.512461,-5.733538,2.695631,-0.968713,0.803733,-3.308060,1
49,0.593827,5.427822,6.676619,0.972796,0.670361,-5.441042,0
50,1.139492,4.650786,6.667837,0.956061,0.685403,-0.787499,0
51,5.970131,-0.308377,5.882091,0.961645,0.669008,-0.982606,0
52,6.464107,-5.317510,6.925630,-0.868870,0.788347,-4.299609,1
53,6.481213,0.167727,5.603172,0.902267,0.653595,-0.278963,0
54,6.555772,1.623409,11.287964,-0.987193,0.843853,-6.184747,1
55,6.604519,5.887377,2.285349,0.943869,0.726786,-5.595484,0
56,6.615343,-0.533061,5.882091,0.949706,0.638704,-0.683215,0
57,6.627622,-5.925193,17.168630,0.808690,0.745738,-5.857295,0
58,6.627622,7.578428,17.168630,0.999997,0.828185,-8.369566,0
59,6.640060,0.168722,6.200608,0.898304,0.641967,-0.258777,0
60,6.643180,0.163044,5.850581,0.899053,0.633968,-0.189209,0
61,6.710869,0.445435,6.473767,0.971303,0.644659,-2.266875,0
62,6.711136,-7.283719,2.285349,-0.999995,0.809349,-1.916169,1
63,6.711136,0.292957,2.308528,0.993826,0.738226,-7.205517,0
64,6.829689,0.167727,5.882091,0.905202,0.609058,-0.664319,0
65,6.829689,7.186449,17.490673,0.999996,0.822665,-8.336428,0
66,6.829689,7.425191,6.438646,0.270195,0.756435,-4.434574,0
67,6.872042,0.167727,5.882091,0.908589,0.608837,-0.042353,0
68,6.935055,0.167727,5.882091,0.913610,0.608506,-0.063014,0
69,6.939683,0.167727,5.882091,0.913585,0.608451,-0.004627,0
70,7.291631,0.168722,6.438646,0.947991,0.601144,-0.644274,0
