Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,-7.999880,5.154055,22.871640,-0.455813,0.654653,0
1,-7.999425,3.428023,22.527259,-0.811604,0.665644,1
2,-7.999282,3.565740,22.527259,-0.824046,0.665786,1
3,-7.999282,3.571465,22.527259,-0.826626,0.666013,1
4,-7.997566,5.147430,22.647167,-0.457872,0.654681,0
5,-7.996964,4.877228,22.639136,-0.573940,0.662241,0
6,-7.994097,3.571465,22.527259,-0.824776,0.665899,1
7,-7.990770,4.882161,22.530416,-0.567519,0.662213,0
8,-7.990764,4.878821,22.992767,-0.566927,0.662129,0
9,-7.988540,4.877228,22.639136,-0.566927,0.662129,0
10,-7.985758,4.878821,22.992767,-0.560494,0.662073,0
11,-7.980240,3.539972,22.527481,-0.816080,0.665729,1
12,-7.946113,3.525309,22.530416,-0.797571,0.665274,1
13,-7.944212,3.501686,22.639136,-0.788718,0.664990,1
14,-7.943752,5.154055,22.639872,-0.401851,0.654626,0
15,-7.914953,4.600113,22.527481,-0.590714,0.664410,0
16,-7.914953,4.786190,22.527481,-0.530439,0.661008,0
17,-7.913336,4.765707,22.841537,-0.545220,0.661120,0
18,-7.913336,4.768117,22.527481,-0.537450,0.661036,0
19,-7.912175,5.041214,22.527481,-0.396761,0.654018,0
20,-7.911944,-0.745993,0.961700,-0.999998,0.786196,1
21,-7.911725,3.504960,22.624403,-0.773789,0.664621,1
22,-7.905255,3.474247,22.527481,-0.772395,0.664564,1
23,-7.905255,3.487888,22.527481,-0.767822,0.664507,1
24,-7.273919,0.532163,1.063361,-0.999995,0.780734,1
25,-7.260021,0.603877,1.106642,-0.999994,0.779708,1
26,-7.259900,0.603877,0.800846,-0.999994,0.779708,1
27,-7.259900,0.603877,1.131658,-0.999994,0.779708,1
28,-7.259900,0.603877,1.412987,-0.999994,0.779708,1
29,-6.790515,0.464165,1.405246,-0.999993,0.772686,1
30,-6.790515,0.633258,1.063362,-0.999991,0.770748,1
31,-6.697589,0.632879,1.063506,-0.999989,0.769061,1
32,-6.165557,-5.612032,16.001906,-0.987554,0.713642,1
33,-6.162760,-5.836752,15.605275,-0.989705,0.724711,1
34,-6.162760,-5.535658,17.418138,-0.987800,0.714576,1
35,-6.154749,-5.607408,15.605460,-0.987551,0.713225,1
36,-6.154749,-5.428151,15.615672,-0.986235,0.704575,1
37,-6.147016,-5.449680,15.605275,-0.986369,0.705326,1
38,-6.098808,-5.839440,15.903509,-0.989624,0.723655,1
39,-6.098808,-5.639145,15.875762,-0.988323,0.718067,1
40,-6.082031,-6.037475,16.464836,-0.989548,0.723324,1
41,-5.049009,-5.387020,15.605460,-0.970530,0.698241,1
42,-5.016192,-5.269352,15.649939,-0.961236,0.695802,1
43,-4.925736,-5.192790,15.621329,-0.952021,0.693971,1
44,-4.888078,-5.443242,15.621329,-0.967273,0.696021,1
45,-4.887388,-5.199227,15.621329,-0.950233,0.689063,1
46,-4.878869,-5.607408,15.621514,-0.976574,0.699699,1
47,-4.807901,-5.193660,15.621877,-0.944830,0.686478,1
48,-4.807901,-5.191001,15.621514,-0.944352,0.686333,1
49,0.834617,-6.096794,0.309770,-0.999840,0.766284,1
50,0.915663,-6.410127,0.309770,-0.999954,0.768258,1
51,7.741737,0.995021,7.462549,-1.000000,0.786990,1
52,7.963970,0.023372,10.563479,-0.995465,0.728397,1
53,7.970981,0.023372,10.563479,-0.995558,0.728836,1
54,7.994379,0.023372,10.563479,-0.995789,0.729796,1
55,7.994786,0.114737,10.630587,-0.996706,0.735957,1
56,7.996060,0.020124,10.570285,-0.995833,0.729933,1
57,7.996060,0.065006,10.628133,-0.996259,0.730673,1
58,7.999025,0.939781,10.625099,-0.998995,0.738017,1
59,7.999025,0.995021,10.625099,-0.999068,0.738725,1
