Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,-7.999142,6.422613,17.092626,-0.786070,0.739694,1
1,-7.999142,7.002564,17.092626,-0.765323,0.725809,1
2,-7.997915,5.070317,3.291584,-0.999997,0.838039,1
3,-7.997915,5.746139,3.291584,-0.999995,0.830588,1
4,-6.331445,-4.803064,16.848791,-0.850638,0.757724,1
5,-6.298953,-4.803064,16.881157,-0.886462,0.758297,1
6,-6.170653,-5.927500,17.075370,-0.997441,0.779863,1
7,-6.098608,-5.927500,17.075370,-0.997683,0.783906,1
8,-6.085938,-4.952994,17.053356,-0.988058,0.763590,1
9,-5.691275,5.140086,15.263008,-0.999173,0.815921,1
10,-1.994068,-7.657339,14.883124,0.258863,0.718913,0
11,-1.699121,-7.704673,15.276060,0.311504,0.709637,0
12,-1.557029,-7.691529,15.276060,0.422443,0.705419,0
13,-1.533001,-7.508821,15.344207,0.457285,0.694737,0
14,-1.378656,-7.597405,15.270754,0.572688,0.687526,0
15,-1.344460,-7.596552,15.232218,0.608519,0.684147,0
16,-0.994331,-7.691529,15.276060,0.816756,0.681961,0
17,-0.614200,-7.761518,14.889889,0.926049,0.680323,0
18,-0.254850,-7.680540,15.232218,0.987935,0.668149,0
19,-0.190531,-7.292760,15.423912,0.994369,0.659290,0
