Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input,Critical
0,2.958070,-7.813725,21.089542,0.814793,0.714811,-0.023913,0
1,3.272206,-7.755863,3.989143,-1.000000,0.871776,-1.708212,1
2,2.824178,-7.602978,1.615744,-1.000000,0.833333,-1.002796,1
3,3.171791,-7.578667,7.991347,0.923106,0.784071,-4.947003,0
4,5.452283,-4.215616,2.357861,-0.997793,0.807393,-0.008487,1
5,3.430417,-2.985885,21.070542,0.999889,0.760903,-3.963601,0
6,6.927752,-7.805432,21.370454,-0.520983,0.768602,-2.433060,1
7,5.578198,-5.159937,7.965156,0.494121,0.769655,-3.411999,0
8,5.625494,-6.909753,19.520680,-0.988277,0.853874,-2.654786,1
9,5.638354,-2.924280,21.279571,0.997499,0.774234,-4.450268,0
10,2.996065,-6.950814,19.156947,0.947449,0.749546,-3.325433,0
11,5.578198,-6.574828,7.965156,-0.960150,0.767541,-1.414891,1
12,5.587571,-5.159937,12.928680,0.790388,0.757063,-3.918673,0
13,-0.060985,-7.813725,20.803065,0.567415,0.738353,-0.049484,0
14,-0.012306,-7.242505,21.089542,0.717885,0.728979,-1.980084,0
15,3.248526,-4.184424,2.360852,-0.992903,0.801823,-0.254578,1
16,2.935641,-7.805432,21.089542,0.817864,0.718711,-0.872530,0
17,-0.012306,-7.806344,20.808024,0.634814,0.731902,-0.626434,0
18,7.281405,-4.694058,21.279571,0.703708,0.767218,-2.414898,0
19,5.430503,-3.792037,2.357861,-0.960909,0.812767,-0.424139,1
