Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,-0.116116,7.975069,6.378556,-1.000000,0.801307,1
1,1.603319,7.891475,6.162242,-0.999952,0.798475,1
2,1.603319,7.996880,6.162242,-0.999951,0.797811,1
3,1.870643,7.075127,6.423629,-0.999681,0.785952,1
4,1.870643,7.423640,6.423629,-0.999824,0.788848,1
5,1.870643,7.437558,6.423629,-0.999827,0.789363,1
6,1.870643,7.570080,6.423629,-0.999845,0.794093,1
7,1.870643,7.804476,6.423629,-0.999866,0.797516,1
8,4.210410,7.376058,6.237457,-0.992747,0.773219,1
9,4.211030,7.370545,6.237413,-0.992650,0.772884,1
10,4.227061,7.355817,6.447404,-0.992379,0.772549,1
11,4.257151,7.439750,6.423881,-0.993163,0.775825,1
12,4.258033,7.438345,6.447535,-0.993114,0.775777,1
13,4.277729,7.350523,6.424001,-0.991641,0.764281,1
14,4.287568,7.376058,6.447404,-0.991941,0.769436,1
15,4.313031,7.963737,6.452917,-0.997399,0.784881,1
16,4.352654,7.444845,6.447285,-0.992326,0.772074,1
17,5.818804,-7.897826,8.450090,0.998419,0.674160,0
18,5.884438,-7.897826,8.450090,0.998280,0.674405,0
19,6.695676,-7.983269,7.940305,0.998735,0.670345,0
20,6.706774,-7.999301,8.368790,0.998756,0.669894,0
21,6.725050,-7.994612,7.818077,0.998741,0.669964,0
22,6.749401,-7.991143,7.884376,0.998796,0.665084,0
23,6.757879,-7.983269,7.873771,0.998793,0.665566,0
24,6.758302,-7.983269,7.884376,0.998793,0.665566,0
25,6.758927,-7.983269,7.884376,0.998793,0.665566,0
26,6.781756,5.813195,6.258378,-0.997270,0.783340,1
27,7.165587,-7.983222,8.365401,0.998582,0.670863,0
28,7.213067,-7.998812,7.884376,0.998482,0.671207,0
29,7.614504,7.913380,6.133301,-0.996725,0.782457,1
30,7.671770,7.842871,6.432398,-0.996710,0.781668,1
31,7.671770,7.846368,6.432358,-0.996692,0.777716,1
32,7.770933,-7.897826,8.008829,0.976892,0.680750,0
33,7.800868,-7.989759,7.884376,0.983758,0.677136,0
34,7.800868,-7.983269,7.884376,0.983397,0.677340,0
35,7.801207,-7.988200,7.884376,0.983758,0.677136,0
36,7.801207,-7.983269,7.884376,0.983397,0.677340,0
37,7.809772,-7.983269,7.884376,0.982530,0.677579,0
38,7.823663,-7.982820,8.366211,0.980848,0.678056,0
39,7.844077,-7.982493,7.884376,0.978687,0.678568,0
40,7.848869,-7.977089,8.481435,0.977110,0.679216,0
41,7.940842,-6.615232,8.367187,-0.148222,0.723887,0
42,7.949395,-7.923227,8.364389,0.938715,0.685558,0
43,7.955944,-7.991523,8.365401,0.958171,0.682046,0
44,7.955944,-7.808737,8.368829,0.871797,0.692788,0
45,7.969291,-7.993077,7.924145,0.955761,0.682319,0
46,7.969291,-7.976940,7.888922,0.951116,0.683274,0
47,7.969481,-7.932665,8.440046,0.936446,0.685593,0
48,7.970169,-6.317428,8.365367,-0.006820,0.717818,0
49,7.970169,-6.305958,8.368790,0.002318,0.717340,0
50,7.970169,-6.253862,8.365401,0.057727,0.710987,0
51,7.972625,-7.983269,7.940305,0.952092,0.682967,0
52,7.975015,-6.388059,8.445211,-0.057073,0.719523,0
53,7.977930,-7.961056,8.340971,0.942656,0.684399,0
54,7.978872,-6.276654,8.368829,0.019790,0.711629,0
55,7.979185,-7.934726,8.440046,0.930504,0.691125,0
56,7.979185,-6.678259,8.364824,-0.207151,0.725217,0
57,7.979185,-6.436195,8.364824,-0.072707,0.720477,0
58,7.979185,-6.219337,8.440046,0.098492,0.710176,0
59,7.979292,-6.658817,8.364646,-0.194669,0.724945,0
60,7.980657,-6.453457,8.440046,-0.073160,0.720716,0
61,7.984996,-7.961056,8.364763,0.940643,0.684604,0
62,7.985238,-7.978957,8.364389,0.946449,0.683649,0
63,7.985238,-7.961422,8.364389,0.940643,0.684604,0
64,7.985238,-7.920623,8.364389,0.925409,0.691985,0
65,7.985238,-6.372607,8.365672,-0.055282,0.718977,0
66,7.986061,-6.305958,8.368790,-0.003859,0.717477,0
67,7.986602,-7.959108,8.364449,0.940258,0.684842,0
68,7.986602,-6.400311,8.364449,-0.067326,0.719591,0
69,7.986644,-6.337606,8.364389,-0.030681,0.718193,0
70,7.988100,-6.363526,8.364389,-0.050421,0.718806,0
71,7.988231,-7.976940,7.888922,0.944472,0.684160,0
72,7.994558,-7.983269,7.946114,0.944590,0.683819,0
73,7.994571,-6.726792,8.369120,-0.228845,0.726377,0
74,7.994571,-6.554000,8.488802,-0.139514,0.722967,0
75,7.994857,7.987209,9.554295,0.353044,0.695080,0
76,7.995030,-6.539745,8.440046,-0.133506,0.722728,0
77,7.995342,-6.005108,8.488802,0.343935,0.706728,0
78,7.996753,-6.614533,8.445815,-0.169495,0.724092,0
79,7.997529,-6.619723,8.464415,-0.171845,0.724297,0
80,7.998908,-6.228319,8.445561,0.079748,0.710345,0
