Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness
0,-0.821735,-5.582713,3.726111,-0.797752,0.797746
1,-1.686935,5.985472,13.789568,-0.869852,0.642232
2,-0.821735,-5.582713,3.726111,-0.797752,0.797746
3,-0.821735,-5.497417,3.726111,-0.719455,0.795492
4,-2.588111,3.759844,9.696357,-0.986222,0.658450
5,4.391361,6.921660,9.528802,-0.957447,0.614539
6,7.679109,2.668176,9.477887,-0.964186,0.782821
7,0.343663,5.938532,13.758741,-0.878275,0.628671
8,7.677189,-6.368982,15.336715,-0.868390,0.617585
9,-1.686935,5.985472,13.789568,-0.869852,0.642232
10,-1.686935,5.985472,13.786304,-0.869852,0.642232
11,4.004502,7.408817,13.878190,-0.836927,0.633003
12,-0.821735,-5.582713,3.726111,-0.797752,0.797746
13,-0.821735,-5.497417,3.726111,-0.719455,0.795492
14,-1.686935,5.653278,13.789568,-0.702673,0.651906
15,-2.451276,3.759844,9.696364,-0.989828,0.651541
16,4.391361,6.899469,9.605227,-0.958725,0.614108
17,7.677189,-6.559945,9.252517,-0.999977,0.772053
18,7.677193,-0.231712,9.469209,-0.999621,0.791032
19,-2.588111,3.759844,9.696357,-0.986222,0.658450
20,4.391361,6.921660,9.528802,-0.957447,0.614539
21,7.968366,2.668176,6.862360,-0.995556,0.790690
22,4.391361,6.921660,9.730192,-0.957447,0.614539
23,4.391361,6.899469,9.605227,-0.958725,0.614108
24,7.677189,-6.559945,9.252517,-0.999977,0.772053
25,7.677189,-6.565132,9.252517,-0.999977,0.772028
26,4.397727,5.796645,9.601658,-0.998138,0.614820
27,6.737762,-6.559945,9.249616,-0.999887,0.767666
28,4.391361,6.905272,9.605956,-0.958944,0.614395
29,6.935952,4.389500,14.938643,-0.716388,0.607843
30,7.368932,-6.559945,9.252517,-0.999959,0.770201
31,4.391361,7.474459,9.876628,-0.815141,0.609010
32,7.677193,-0.231712,9.469209,-0.999621,0.791032
33,7.707169,-5.851883,8.796516,-0.999995,0.771082
34,4.008341,5.270934,9.524763,-0.999555,0.596608
35,7.711380,-6.732700,9.252517,-0.999969,0.767402
36,7.677189,-6.559945,9.252517,-0.999977,0.772053
37,4.282142,5.795986,9.609388,-0.998386,0.610746
38,6.737762,-6.559945,9.249616,-0.999887,0.767666
39,4.575115,6.016286,11.438806,-0.897698,0.600269
40,7.368932,-6.559945,9.252517,-0.999959,0.770201
41,6.733717,-6.343836,9.250347,-0.999922,0.768424
42,7.666295,-6.559945,9.288352,-0.999976,0.771730
43,7.707169,-5.851883,8.796516,-0.999995,0.771082
44,7.711380,-6.732700,9.252517,-0.999969,0.767402
45,4.027075,5.283291,9.605982,-0.999568,0.591216
46,4.008341,5.260256,9.524763,-0.999556,0.583488
47,7.677189,-6.196914,9.252517,-0.999989,0.773605
48,4.008341,5.270934,9.524763,-0.999555,0.596608
49,6.737762,-6.559945,9.249616,-0.999887,0.767666
50,4.008341,5.800435,9.524763,-0.999271,0.587491
51,7.731716,-5.851883,8.796516,-0.999995,0.767245
52,4.061400,5.270934,9.524763,-0.999591,0.613562
53,6.567179,-6.213939,8.744226,-0.999917,0.766577
54,3.937958,5.254471,9.608883,-0.999510,0.579567
55,4.027075,5.283291,9.605982,-0.999568,0.591216
56,4.008341,5.260256,9.524763,-0.999556,0.583488
57,7.731716,-5.318914,8.796516,-0.999998,0.782065
58,4.061400,5.270934,9.524763,-0.999591,0.613562
59,6.567179,-6.213939,8.744226,-0.999917,0.766577
60,3.621943,5.254784,9.571230,-0.999087,0.571775
61,4.027075,5.283291,9.605982,-0.999568,0.591216
