Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness
0,-6.362017,5.258496,1.448613,-0.961302,0.740056
1,-3.728724,5.755656,4.091903,-0.999973,0.782162
2,6.815287,5.258496,1.630611,-0.814786,0.707572
3,6.885617,5.258496,1.703182,-0.813851,0.709140
4,4.998972,5.522320,2.010274,-0.805185,0.709007
5,-3.728724,5.755656,4.091903,-0.999973,0.782162
6,5.009332,-6.426866,1.800763,-0.999736,0.766696
7,6.404212,-3.194056,4.664003,-0.999998,0.786993
8,4.914729,5.522320,4.124044,-0.993566,0.708831
9,4.294625,5.445210,2.000034,-0.806041,0.702252
10,6.905601,5.258496,4.066732,-0.976024,0.706660
11,6.539701,0.460334,7.182081,-0.995874,0.774449
12,-6.362017,5.258496,1.448613,-0.961302,0.740056
13,6.815287,5.258496,1.630611,-0.814786,0.707572
14,5.795158,7.200535,1.994201,-0.941963,0.719973
15,6.140443,-6.358103,1.703182,-0.976000,0.769727
16,5.009332,-6.426866,1.800763,-0.999736,0.766696
17,4.914729,5.522320,4.124044,-0.993566,0.708831
18,6.905601,5.258496,4.066732,-0.976024,0.706660
19,5.076175,-6.426866,1.800763,-0.999663,0.765542
20,4.784777,5.522320,4.124044,-0.993934,0.720803
21,6.815287,4.084555,4.203358,-0.906965,0.702197
22,-1.767525,5.445210,2.132417,-0.877005,0.686604
23,5.795158,7.200535,3.813564,-0.998548,0.727918
24,7.057129,-3.557482,4.664003,-0.999999,0.781939
25,6.818374,-3.170540,4.659171,-0.999999,0.793041
26,5.009332,-6.426866,1.800763,-0.999736,0.766696
27,4.914729,5.522320,4.124044,-0.993566,0.708831
28,6.905601,5.258496,4.066732,-0.976024,0.706660
29,5.076175,-6.426866,1.800763,-0.999663,0.765542
30,7.057129,-3.557482,4.664003,-0.999999,0.781939
31,5.351462,7.200535,3.813564,-0.999199,0.716796
32,6.417179,-3.557482,4.767930,-0.999999,0.777975
33,-1.323834,6.352428,2.132417,-0.911234,0.672567
34,6.732908,-4.109059,4.664003,-1.000000,0.803300
35,5.432631,7.200535,3.813564,-0.999137,0.716005
36,6.818374,-2.294003,4.659171,-0.999982,0.776109
37,7.079129,-6.252394,4.686037,-0.999999,0.809892
38,7.057129,-4.457768,4.664003,-1.000000,0.800901
39,-1.323834,6.352428,2.132417,-0.911234,0.672567
40,6.818374,-0.299458,4.659171,-0.999742,0.758564
41,5.351462,7.200535,3.813564,-0.999199,0.716796
42,6.905601,5.258496,4.066732,-0.976024,0.706660
43,7.057129,-3.557482,4.664003,-0.999999,0.781939
44,6.818374,-2.294003,4.659171,-0.999982,0.776109
45,4.914729,5.522320,4.124044,-0.993566,0.708831
46,5.432631,7.200535,3.813564,-0.999137,0.716005
47,6.417179,-3.557482,4.767930,-0.999999,0.777975
48,6.724018,5.223282,4.066732,-0.976872,0.706919
49,-1.323834,6.352428,2.136231,-0.911234,0.672567
50,7.057129,-4.438021,5.173085,-1.000000,0.800344
51,-1.427238,-7.107010,14.734126,-0.846813,0.660284
52,6.818374,-0.299458,4.659171,-0.999742,0.758564
53,5.341721,7.200535,3.808938,-0.999216,0.716857
54,-1.308111,6.352428,2.186567,-0.911626,0.672347
55,6.539701,0.460334,2.819950,-0.931191,0.690936
56,7.020863,-3.557482,4.664003,-0.999999,0.781673
57,-1.178960,6.352428,2.132417,-0.914825,0.683025
58,7.069901,5.044282,4.053067,-0.967161,0.700924
59,6.818374,-2.294003,4.659171,-0.999982,0.776109
60,6.828116,-0.299458,4.663797,-0.999749,0.758824
61,7.057129,6.437944,4.691940,-0.997362,0.706734
62,5.432631,7.200535,3.813564,-0.999137,0.716005
63,6.905601,5.258496,4.066732,-0.976024,0.706660
64,7.057129,-4.438021,5.173085,-1.000000,0.800344
65,-1.427238,-7.107010,14.734126,-0.846813,0.660284
66,-1.308111,6.352428,2.186567,-0.911626,0.672347
67,7.020863,-3.557482,4.664003,-0.999999,0.781673
68,-1.427238,-7.489845,20.404044,-0.999923,0.680625
69,6.248156,-3.557482,4.664003,-0.999998,0.775477
70,6.366031,-0.076124,2.826574,-0.917961,0.674292
71,-1.427238,-7.076135,14.734126,-0.844481,0.659658
72,7.057129,-4.438021,4.644703,-1.000000,0.800344
73,6.051509,-4.530484,5.173085,-0.999995,0.793064
74,7.057129,-4.438021,5.173085,-1.000000,0.800344
75,-1.427238,-7.489845,20.404044,-0.999923,0.680625
76,6.248156,-3.557482,4.664003,-0.999998,0.775477
77,-1.427238,-7.076135,14.734126,-0.844481,0.659658
78,7.020863,-3.557482,4.664003,-0.999999,0.781673
79,-1.551174,-7.076197,14.705500,-0.897938,0.667847
80,6.366031,-0.076124,2.826574,-0.917961,0.674292
