Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,-6.975414,-0.809472,22.579667,0.485415,0.776471,0
1,6.017679,0.124005,22.958811,0.950756,0.764545,0
2,-2.746477,4.945730,1.539602,0.996406,0.759092,0
3,0.282602,2.672396,5.947400,0.795204,0.794336,0
4,-0.474406,2.180618,4.366650,0.952979,0.764767,0
5,1.960582,4.818202,1.829403,0.980477,0.783820,0
6,-0.039800,1.162863,21.716682,0.996570,0.773685,0
7,2.163580,-6.346765,3.104217,0.999890,0.765596,0
8,-5.882200,1.519703,1.086761,0.990883,0.781462,0
9,-5.076896,-1.213622,22.294652,0.999927,0.770442,0
10,3.770167,3.728916,3.366605,0.993962,0.781900,0
11,-0.178579,-2.691526,1.724493,0.994730,0.801558,0
12,-1.267821,2.465200,22.549252,0.998882,0.783734,0
13,6.782570,-0.027667,1.739698,0.995687,0.795251,0
14,-2.608999,0.798482,16.380349,0.999584,0.791840,0
15,0.776310,0.764149,20.686997,0.999731,0.790484,0
16,-3.080526,-1.890765,2.884564,0.999749,0.803740,0
17,-0.185389,-2.920165,2.834054,0.999871,0.797969,0
18,-1.313772,0.851580,15.559632,0.999851,0.804351,0
19,-1.356105,-0.058578,5.841880,0.999988,0.818157,0
20,-6.975414,-0.809472,22.579667,0.485415,0.776471,0
21,2.163580,-6.616414,1.730979,-0.999997,0.813088,1
22,2.163580,-6.118841,1.602262,-0.999993,0.806071,1
23,-5.541449,0.110992,22.958811,-0.024401,0.777133,0
24,-6.975414,2.759595,22.826513,-0.998816,0.789916,1
25,-0.474406,3.938861,4.366650,0.733841,0.742505,0
26,-3.080526,3.639564,2.884564,-0.943095,0.809600,0
27,0.282602,2.672396,5.947400,0.795204,0.794336,0
28,-1.135072,4.945730,4.370731,0.805067,0.748115,0
29,-2.746477,4.945730,1.539602,0.996406,0.759092,0
30,-2.828209,4.814978,1.829403,0.996696,0.758697,0
31,5.877637,0.124005,22.958811,0.941401,0.760304,0
32,-6.975414,-1.738336,22.579667,0.863764,0.784181,0
33,-2.471670,4.945730,1.539602,0.995765,0.761182,0
34,-0.485435,2.665143,4.348786,0.943061,0.763796,0
35,-5.076896,-1.470834,2.711502,0.903679,0.801544,0
36,0.293631,2.187871,5.965264,0.919120,0.797412,0
37,-3.807056,4.945730,1.539602,0.997630,0.762521,0
38,6.017679,0.124005,22.958811,0.950756,0.764545,0
39,-0.039811,-2.920165,21.148267,0.972161,0.764280,0
40,2.163580,-6.616414,1.730979,-0.999997,0.813088,1
41,2.163580,-6.118841,1.602262,-0.999993,0.806071,1
42,2.169666,-6.616414,4.325137,-0.999998,0.836601,1
43,-5.025868,2.155116,22.958811,-0.684100,0.774112,0
44,-6.975414,2.828355,22.826513,-0.999118,0.785321,1
45,-6.975414,-0.381122,18.253419,0.662159,0.734054,0
46,2.163580,-6.532879,1.730979,-0.999997,0.811977,1
47,-5.180496,3.639564,2.712891,-0.999992,0.807530,1
48,-6.975414,-0.809472,22.579667,0.485415,0.776471,0
49,-5.541449,0.110992,22.958811,-0.024401,0.777133,0
50,-5.541449,0.042232,22.958811,0.086610,0.776815,0
51,-6.975414,2.759595,22.826513,-0.998816,0.789916,1
52,-0.622702,4.945730,4.370731,0.729257,0.736621,0
53,-0.518464,4.815850,4.399133,0.685967,0.740472,0
54,-0.829164,4.271792,4.370731,0.736219,0.737811,0
55,-2.828209,4.840059,7.664310,-0.998601,0.819308,1
56,-3.090452,2.716118,2.944195,-0.897364,0.800911,0
57,-1.153496,4.529191,4.471724,0.719448,0.741207,0
58,-0.440404,-6.738395,1.730979,-0.987067,0.810006,1
59,0.282602,4.898578,5.947400,-0.915123,0.806833,0
60,2.163580,-6.616414,1.730979,-0.999997,0.813088,1
61,2.169666,-6.616414,4.325137,-0.999998,0.836601,1
62,2.163580,-6.532879,1.730979,-0.999997,0.811977,1
63,2.163580,-6.532879,1.791433,-0.999997,0.811977,1
64,-0.517983,4.271792,4.370731,0.644729,0.729690,0
65,2.169666,4.971185,4.370628,0.273748,0.740329,0
66,-5.541449,3.566682,22.958811,-0.999134,0.763545,1
67,2.169666,-6.616414,4.473130,-0.999998,0.836601,1
68,-5.562720,3.659609,22.956554,-0.999280,0.768757,1
69,2.258511,-6.118841,1.602262,-0.999994,0.801597,1
70,-6.975414,-0.381122,18.253419,0.662159,0.734054,0
71,-6.975414,-0.381122,18.196563,0.662159,0.734054,0
72,-7.313639,-0.223371,17.950486,0.541479,0.742048,0
73,-6.975414,2.828355,22.826513,-0.999118,0.785321,1
74,-6.946451,-0.727546,22.579667,0.441843,0.771354,0
75,-5.074429,2.759595,22.826513,-0.958300,0.772049,1
76,2.163580,-6.616414,22.276684,-0.989099,0.773229,1
77,2.163580,-6.118841,1.602262,-0.999993,0.806071,1
78,-0.622702,4.945730,4.370731,0.729257,0.736621,0
79,-5.180496,3.639564,2.712891,-0.999992,0.807530,1
80,2.163580,-6.616414,1.730979,-0.999997,0.813088,1
81,2.169666,-6.616414,4.325137,-0.999998,0.836601,1
82,2.163580,-6.532879,1.730979,-0.999997,0.811977,1
83,2.163580,-6.532879,1.791433,-0.999997,0.811977,1
84,-0.517983,4.271792,4.370731,0.644729,0.729690,0
85,-5.541449,3.566682,22.958811,-0.999134,0.763545,1
86,2.169666,-6.616414,4.473130,-0.999998,0.836601,1
87,-5.562720,3.659609,22.956554,-0.999280,0.768757,1
88,2.258511,-6.118841,1.602262,-0.999994,0.801597,1
89,2.163580,-6.616414,1.970439,-0.999997,0.813088,1
90,2.169666,5.569421,4.370628,0.146917,0.739849,0
91,2.258511,-6.118841,1.792511,-0.999994,0.801597,1
92,0.880954,4.213645,4.370731,0.747449,0.725076,0
93,2.169666,-6.616414,4.369409,-0.999998,0.836601,1
94,-5.159473,3.639564,18.368137,0.420959,0.731546,0
95,-5.541449,3.637061,22.958811,-0.999220,0.768420,1
96,2.170843,4.363381,4.325137,0.652516,0.728806,0
97,2.169666,5.622619,4.260245,0.128525,0.742021,0
98,-5.562720,3.659609,22.954838,-0.999280,0.768757,1
99,2.169666,-7.239345,4.325137,-0.999999,0.848727,1
100,-5.541449,3.566682,22.958811,-0.999134,0.763545,1
101,2.258511,-6.118841,1.602262,-0.999994,0.801597,1
102,2.169666,5.569421,4.370628,0.146917,0.739849,0
103,2.258511,-6.118841,1.792511,-0.999994,0.801597,1
104,0.880954,4.213645,4.370731,0.747449,0.725076,0
105,-5.159473,3.639564,18.368137,0.420959,0.731546,0
106,2.169666,5.622619,4.260245,0.128525,0.742021,0
107,2.163602,-7.239345,1.673545,-0.999998,0.816367,1
108,2.363555,-6.532879,1.817877,-0.999997,0.803058,1
109,2.169666,5.622619,4.260096,0.128525,0.742021,0
110,2.415747,-5.760034,1.601802,-0.999990,0.800496,1
111,1.686051,5.318399,4.260245,0.310338,0.738327,0
112,2.264360,-7.239345,4.288021,-1.000000,0.848380,1
113,-5.762679,3.659609,22.576595,-0.999544,0.765635,1
114,2.169666,7.123397,4.370628,0.015779,0.746149,0
115,0.872384,5.569421,4.370731,0.586314,0.725490,0
116,2.169666,-7.239345,4.325137,-0.999999,0.848727,1
117,2.170843,4.363381,4.325137,0.652516,0.728806,0
118,-5.159473,4.251771,18.368137,0.329379,0.753622,0
119,-5.165513,3.641651,22.909047,-0.995633,0.765927,1
120,-5.541449,3.566682,22.958811,-0.999134,0.763545,1
121,2.258511,-6.118841,1.602262,-0.999994,0.801597,1
122,2.258511,-6.118841,1.792511,-0.999994,0.801597,1
123,2.363555,-6.532879,1.817877,-0.999997,0.803058,1
124,2.415747,-5.760034,1.601802,-0.999990,0.800496,1
125,2.264360,-7.239345,4.288021,-1.000000,0.848380,1
126,-5.762679,3.659609,22.576595,-0.999544,0.765635,1
127,2.258511,-6.118841,1.608666,-0.999994,0.801597,1
128,1.660944,-7.410788,4.288021,-0.999999,0.842199,1
129,-5.762679,3.659609,22.770243,-0.999544,0.765635,1
130,2.258511,-6.118841,1.721710,-0.999994,0.801597,1
131,2.415747,-5.760034,1.785647,-0.999990,0.800496,1
132,2.264360,-7.239345,4.358822,-1.000000,0.848380,1
133,2.356382,6.811614,4.370628,-0.108075,0.741262,0
134,2.577736,-7.239345,1.560550,-0.999999,0.804198,1
135,-4.815761,3.639564,20.188026,-0.077463,0.694798,0
136,2.264360,-7.239345,4.288095,-1.000000,0.848380,1
137,-5.762679,5.070277,22.576595,-0.999931,0.769653,1
138,0.872384,5.598582,4.370731,0.587167,0.722212,0
139,2.169666,-7.346061,4.325259,-1.000000,0.851067,1
140,2.415747,-5.760034,1.601802,-0.999990,0.800496,1
141,2.415747,-5.760034,1.785647,-0.999990,0.800496,1
142,-5.762679,5.070277,22.576595,-0.999931,0.769653,1
143,2.356382,6.752317,4.370628,-0.112717,0.744468,0
144,2.577736,-7.358323,1.714361,-0.999999,0.801720,1
145,-4.815761,3.778099,20.041875,-0.097648,0.690968,0
146,2.780427,-7.219853,4.270820,-1.000000,0.844871,1
147,-5.720311,5.601208,22.576595,-0.999839,0.758698,1
148,4.159380,-5.723580,1.567195,-0.999999,0.801456,1
149,2.392048,6.811614,4.279290,-0.112302,0.741489,0
150,2.346723,6.811614,4.370628,-0.108664,0.741233,0
151,2.264360,-7.239345,4.288021,-1.000000,0.848380,1
152,-4.815761,3.639564,20.188026,-0.077463,0.694798,0
153,2.356382,6.811614,4.370628,-0.108075,0.741262,0
154,-5.541449,7.900497,22.958811,-0.995363,0.759289,1
155,1.681653,-7.410788,4.288021,-0.999999,0.842136,1
